,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,11002098,2.6,7.0,,,,4.0,5.25,6.0,3.4,,5.08,,,16.25,13,
1,11002103,3.2,6.5,,,,3.0,5.0,5.5,3.4,,4.5,,,14.5,13.1,
2,11002104,4.2,8.0,,,,5.75,7.25,8.5,3.8,,7.17,,,21.0,16,
3,11002111,4.6,5.75,,,,4.0,6.0,7.75,2.4,,5.92,,,15.75,12.75,
4,11002120,2.0,7.5,,,,5.25,4.75,6.75,1.6,,5.58,,,17.5,11.1,
5,11002121,4.0,5.0,,,,1.25,5.75,6.5,2.6,,4.5,,,12.0,11.6,
6,11002143,2.8,5.5,,,,5.0,5.75,7.0,3.4,,5.92,,,16.25,11.7,
7,11002146,3.8,7.0,,,,4.75,6.0,8.5,4.4,,6.42,,,17.75,15.2,
8,11002152,5.0,7.5,,,,3.0,7.5,8.75,2.6,,6.42,,,18.0,15.1,
9,11002159,3.2,5.5,,,,4.25,5.75,7.25,3.4,,5.75,,,15.5,12.1,
10,11002179,3.4,6.5,,,,3.0,4.25,7.25,2.8,,4.83,,,13.75,12.7,
11,11002185,4.2,2.25,,,,2.75,2.75,5.75,3.2,,3.75,,,7.75,9.65,
12,11002190,6.2,8.75,,,,6.5,7.25,9.0,5.6,,7.58,,,22.5,20.55,
13,11002193,3.0,7.25,,,,3.75,6.25,6.75,2.2,,5.58,,,17.25,12.45,
14,11002210,4.4,6.75,,,,7.5,8.5,7.5,2.8,,7.83,,,22.75,13.95,
15,11002217,3.6,7.5,,,,4.25,5.5,8.25,3.4,,6.0,,,17.25,14.5,
16,11002219,4.0,7.0,,,,3.75,6.0,8.0,2.8,,5.92,,,16.75,13.8,
17,11000163,4.2,6.75,,,,3.0,5.25,7.0,3.0,,5.08,,,15.0,13.95,
18,11000166,4.8,5.5,,,,3.75,5.0,7.5,4.0,,5.42,,,14.25,14.3,
19,11000174,2.2,5.75,,,,3.25,4.5,6.75,2.8,,4.83,,,13.5,10.75,
20,11000199,3.0,6.5,,,,4.25,4.75,6.0,2.4,,5.0,,,15.5,11.9,
21,11000440,2.4,6.75,,,,7.75,4.5,6.75,3.8,,6.33,,,19.0,12.95,
22,11000447,3.4,5.75,,,,5.25,5.25,5.5,3.0,,5.33,,,16.25,12.15,
23,11000436,5.0,7.0,,,,5.0,7.75,7.0,3.6,,6.58,,,19.75,15.6,
24,11000443,4.2,7.0,,,,6.75,5.75,8.25,3.8,,6.92,,,19.5,15,
25,11000445,2.8,6.25,,,,6.0,5.25,7.25,2.8,,6.17,,,17.5,11.85,
26,11000449,3.2,3.75,,,,5.75,5.0,7.0,3.0,,5.92,,,14.5,9.95,
27,11000451,4.4,8.0,,,,8.5,8.0,9.0,5.0,,8.5,,,24.5,17.4,
28,11000463,4.6,5.0,,,,4.75,4.0,6.0,2.2,,4.92,,,13.75,11.8,
29,11000466,5.0,6.75,,,,5.0,5.0,5.75,3.4,,5.25,,,16.75,15.15,
30,11000467,1.8,3.0,,,,3.75,3.75,4.25,3.8,,3.92,,,10.5,8.6,
31,11000458,2.4,5.5,,,,5.5,5.75,7.25,3.2,,6.17,,,16.75,11.1,
32,11000469,2.6,5.5,,,,5.0,5.5,6.5,2.8,,5.67,,,16.0,10.9,
33,11000319,2.8,1.25,,,,7.0,4.5,,,,,,,12.75,,
34,11000363,2.8,,,2.0,4.25,,,,,,,,9.05,,,
35,11001579,3.0,6.0,,,,2.75,3.75,7.5,1.4,,4.67,,,12.5,10.4,
36,11001927,2.2,4.0,,,,2.25,2.75,4.5,2.4,,3.17,,,9.0,8.6,
37,11001910,2.8,3.5,,,,3.25,5.0,8.75,2.6,,5.67,,,11.75,8.9,
38,11001914,4.4,5.0,,,,3.25,5.25,5.5,3.0,,4.67,,,13.5,12.4,
39,11001917,3.6,7.25,,,,3.75,5.25,5.75,3.6,,4.92,,,16.25,14.45,
40,11001921,3.6,3.25,,,,2.5,6.0,5.5,2.8,,4.67,,,11.75,9.65,
41,11001933,2.2,3.0,,,,2.75,3.0,4.75,1.6,,3.5,,,8.75,6.8,
42,11001938,1.8,3.0,,,,2.25,4.25,5.5,3.0,,4.0,,,9.5,7.8,
43,11001941,2.8,5.0,,,,3.0,5.5,8.0,2.8,,5.5,,,13.5,10.6,
44,11001943,3.4,7.0,,,,3.0,6.75,8.25,2.8,,6.0,,,16.75,13.2,
45,11001945,5.6,6.5,,,,3.75,6.75,7.0,4.0,,5.83,,,17.0,16.1,
46,11001947,4.2,6.0,,,,3.5,6.0,9.25,1.8,,6.25,,,15.5,12,
47,11001952,3.6,5.0,,,,3.75,5.0,8.25,3.8,,5.67,,,13.75,12.4,
48,11001955,1.8,3.0,,,,2.75,4.5,6.25,1.2,,4.5,,,10.25,6,
49,11001958,1.8,4.0,,,,3.25,4.0,4.25,2.0,,3.83,,,11.25,7.8,
50,11001961,5.4,6.75,,,,4.25,6.0,8.75,3.4,,6.33,,,17.0,15.55,
51,11002280,5.4,7.25,,,,5.0,6.0,8.25,3.4,,6.42,,,18.25,16.05,
52,11001475,3.6,6.5,,,,2.0,6.0,6.75,2.8,,4.92,,,14.5,12.9,
53,11001480,4.8,6.75,,,,4.0,7.75,8.75,4.2,,6.83,,,18.5,15.75,
54,11001482,4.6,5.25,1.75,3.5,3.0,3.0,4.75,7.5,2.4,2.75,5.08,9.85,11.1,13.0,12.25,8.75
55,11001490,5.0,7.25,2.75,3.75,4.0,2.75,3.75,8.5,4.4,3.5,5.0,11.5,12.75,13.75,16.65,12.15
56,11001492,6.8,8.25,3.0,4.5,4.25,6.75,8.0,9.5,3.2,3.92,8.08,14.3,15.55,23.0,18.25,13.0
57,11001495,5.4,4.25,4.25,2.25,4.0,5.5,6.5,9.0,5.2,3.5,7.0,11.9,11.65,16.25,14.85,14.85
58,11001499,2.8,4.5,,,,4.5,7.0,7.0,2.2,,6.17,,,16.0,9.5,
59,11001502,5.6,8.5,,,,4.0,7.75,9.5,3.6,,7.08,,,20.25,17.7,
60,11001506,3.6,5.5,,,,1.5,5.25,6.75,2.0,,4.5,,,12.25,11.1,
61,11001504,3.6,7.5,,,,1.5,5.5,7.75,2.0,,4.92,,,14.5,13.1,
62,11001509,3.4,7.25,,,,4.0,6.75,7.75,2.4,,6.17,,,18.0,13.05,
63,11002088,3.2,4.75,,,,5.0,,,,,,,,,,
64,11001977,5.6,,,5.75,2.75,,,,,,,,14.1,,,
65,11002306,5.0,8.5,,,,3.75,5.75,8.0,4.2,,5.83,,,18.0,17.7,
66,11002312,4.8,7.0,,,,4.75,4.5,6.5,3.2,,5.25,,,16.25,15,
67,11002318,3.8,3.5,,,,2.75,4.25,4.5,2.4,,3.83,,,10.5,9.7,
68,11002324,5.2,4.5,,,,4.75,5.5,7.75,3.8,,6.0,,,14.75,13.5,
69,11001086,3.0,4.5,,,,2.5,5.25,6.75,2.6,,4.83,,,12.25,10.1,
70,11001093,3.6,6.0,,,,3.5,5.25,7.75,2.8,,5.5,,,14.75,12.4,
71,11001095,4.0,7.25,,,,3.25,5.75,7.0,2.6,,5.33,,,16.25,13.85,
72,11001026,2.2,3.0,,,,2.25,7.0,8.25,3.0,,5.83,,,12.25,8.2,
73,11001030,2.2,6.5,,,,5.25,7.25,,3.4,,,,,19.0,12.1,
74,11001062,2.6,4.5,,,,,,,3.4,,,,,,10.5,
75,11001041,4.2,6.0,,,,5.0,7.5,,3.2,,,,,18.5,13.4,
76,11001107,4.6,6.0,3.75,3.0,3.75,3.5,6.0,7.0,3.8,3.5,5.5,11.35,11.35,15.5,14.4,12.15
77,11001297,3.4,5.0,,,,3.0,5.5,,,,,,,13.5,,
78,11001303,2.6,2.5,,,,2.25,2.5,,,,,,,7.25,,
79,11001175,5.6,7.5,,,,,,,3.0,,,,,,16.1,
80,11001181,,8.75,,,,7.25,6.75,,,,,,,22.75,,
81,11001330,3.4,4.5,,,,2.75,3.0,,,,,,,10.25,,
82,11001124,,8.0,,,,4.75,5.0,8.5,3.6,,6.08,,,17.75,,
83,11001369,1.8,5.25,,,,3.0,5.0,8.0,2.6,,5.33,,,13.25,9.65,
84,11001375,2.6,7.75,,,,3.5,5.0,6.75,2.8,,5.08,,,16.25,13.15,
85,11001185,2.8,3.75,,,,3.25,3.25,5.0,2.0,,3.83,,,10.25,8.55,
86,11001323,2.6,2.0,3.5,2.5,3.25,,,,1.6,3.08,,8.6,8.35,,6.2,7.7
87,11001295,3.4,6.75,3.5,2.75,2.5,5.5,6.25,,,2.92,,9.65,8.65,18.5,,
88,11001680,2.2,3.25,,,,1.75,4.25,3.75,3.0,,3.25,,,9.25,8.45,
89,11001706,3.4,5.0,,,,2.5,5.25,5.75,3.0,,4.5,,,12.75,11.4,
90,11001717,3.0,3.75,,,,3.0,4.75,6.5,2.6,,4.75,,,11.5,9.35,
91,11001725,5.2,4.75,,,,1.5,5.5,7.0,1.4,,4.67,,,11.75,11.35,
92,11001732,1.8,5.75,,,,3.0,4.75,7.5,1.8,,5.08,,,13.5,9.35,
93,11001735,3.2,7.0,,,,4.25,5.75,7.75,2.0,,5.92,,,17.0,12.2,
94,11001748,2.6,5.0,,,,3.25,4.75,5.25,3.0,,4.42,,,13.0,10.6,
95,11002031,4.6,6.5,,,,3.75,6.25,7.75,3.0,,5.92,,,16.5,14.1,
96,11002064,4.0,7.0,,,,2.75,6.75,8.25,3.6,,5.92,,,16.5,14.6,
97,11002071,4.4,8.5,,,,3.75,6.0,9.25,4.6,,6.33,,,18.25,17.5,
98,11001982,4.4,8.5,,,,4.25,5.5,7.75,3.4,,5.83,,,18.25,16.3,
99,11001985,5.6,7.5,,,,3.25,5.75,6.5,2.2,,5.17,,,16.5,15.3,
100,11001990,3.2,7.25,,,,3.0,6.0,5.75,3.8,,4.92,,,16.25,14.25,
101,11001992,3.6,4.5,,,,3.75,5.75,8.0,3.4,,5.83,,,14.0,11.5,
102,11001995,4.2,6.5,,,,6.75,7.75,7.75,3.2,,7.42,,,21.0,13.9,
103,11002001,5.6,7.0,,,,5.5,7.5,8.75,3.6,,7.25,,,20.0,16.2,
104,11001979,3.8,5.75,,,,3.0,7.0,7.25,3.4,,5.75,,,15.75,12.95,
105,11002712,5.6,5.5,,,,3.0,,,,,,,,,,
106,11002732,5.0,5.75,,,,5.25,,,,,,,,,,
107,11001004,5.8,7.75,,,,,,,5.4,,,,,,18.95,
108,11001037,3.2,6.5,,,,3.25,5.5,5.75,2.2,,4.83,,,15.25,11.9,
109,11001222,3.6,4.5,,,,5.0,5.5,6.75,1.8,,5.75,,,15.0,9.9,
110,11001054,2.6,3.5,,,,4.0,4.25,7.5,2.0,,5.25,,,11.75,8.1,
