,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
175,36001848,,4.5,,,,5.25,7.0,,,,,,,16.75,,
176,36001851,6.2,,,7.0,6.75,,,,5.0,,,,19.95,,,
177,36001852,5.4,5.0,,,,5.25,,,,,,,,,,
178,36001990,3.0,5.75,,,,7.0,,,,,,,,,,
179,36003686,5.6,5.5,6.0,6.0,4.0,,,,3.6,5.33,,17.6,15.6,,14.7,15.2
180,36003744,6.6,6.75,4.5,6.0,3.0,,,,2.8,4.5,,17.1,15.6,,16.15,13.9
181,36003648,5.2,6.25,,,,7.75,7.0,8.5,5.4,,7.75,,,21.0,16.85,
182,36003663,7.4,5.25,6.0,5.75,2.75,,,,3.6,4.83,,19.15,15.9,,16.25,17.0
183,36003680,3.2,5.5,,,,4.0,5.0,5.75,3.2,,4.92,,,14.5,11.9,
184,36000716,7.4,4.75,5.25,6.5,4.5,,,,4.6,5.42,,19.15,18.4,,16.75,17.25
185,36001979,,5.5,,,,4.75,6.5,,,,,,,16.75,,
186,36001980,2.8,4.25,,,,2.25,,,,,,,,,,
187,36001984,3.8,3.75,,,,4.75,,,,,,,,,,
188,36002059,5.0,6.25,,,,3.75,7.5,8.75,3.0,,6.67,,,17.5,14.25,
189,36001825,4.4,3.5,,,,4.75,,,,,,,,,,
190,36002382,2.6,2.25,,,,3.75,5.25,,,,,,,11.25,,
191,36002145,4.4,5.5,,,,2.75,7.25,8.75,3.2,,6.25,,,15.5,13.1,
192,36003525,3.4,5.0,,,,4.75,6.5,7.5,2.2,,6.25,,,16.25,10.6,
193,36003362,3.8,7.0,,,,6.0,7.0,8.0,3.2,,7.0,,,20.0,14,
194,36003486,6.8,4.5,6.25,7.25,4.25,,,,2.2,5.92,,20.3,18.3,,13.5,15.25
195,36003502,4.4,6.5,1.75,4.0,3.75,,,,2.8,3.17,,10.15,12.15,,13.7,8.95
196,36003772,7.4,6.25,5.5,6.25,3.0,,,,4.4,4.92,,19.15,16.65,,18.05,17.3
197,36000974,5.4,5.0,4.25,3.5,5.25,,,,3.8,4.33,,13.15,14.15,,14.2,13.45
198,36002848,6.8,6.75,4.5,5.75,7.25,,,,3.4,5.83,,17.05,19.8,,16.95,14.7
199,36003911,4.4,4.75,,,,5.0,5.25,8.75,4.8,,6.33,,,15.0,13.95,
200,36003822,3.8,7.0,,,,3.25,6.5,7.5,3.2,,5.75,,,16.75,14,
201,36003877,4.6,4.75,4.25,5.25,5.25,,,,2.2,4.92,,14.1,15.1,,11.55,11.05
202,36003838,3.4,4.25,,,,3.5,7.25,6.75,2.4,,5.83,,,15.0,10.05,
203,36003839,4.8,7.0,5.25,4.75,4.75,,,,3.4,4.92,,14.8,14.3,,15.2,13.45
204,36004074,4.6,5.0,,,,3.25,4.75,8.25,4.0,,5.42,,,13.0,13.6,
205,36000985,3.8,3.25,,,,3.75,6.5,6.25,1.6,,5.5,,,13.5,8.65,
206,36000891,6.8,7.5,,,,5.75,6.75,7.75,8.2,,6.75,,,20.0,22.5,
207,36000944,4.8,6.0,5.0,3.75,6.0,,,,4.2,4.92,,13.55,14.55,,15,14.0
208,36001179,4.6,6.0,,,,5.0,5.0,8.25,4.4,,6.08,,,16.0,15,
209,36001142,4.4,4.25,,,,2.25,5.5,6.0,2.2,,4.58,,,12.0,10.85,
210,36001214,4.8,3.75,,,,4.0,6.5,8.5,2.4,,6.33,,,14.25,10.95,
211,36002426,1.6,3.0,,,,5.5,4.0,,,,,,,12.5,,
212,36002428,2.4,2.25,,,,2.5,4.5,,,,,,,9.25,,
213,36002429,3.0,2.25,,,,2.75,3.75,,,,,,,8.75,,
214,36002452,2.2,2.25,,,,2.75,2.75,,,,,,,7.75,,
215,36002453,2.4,2.25,,,,3.0,4.0,,,,,,,9.25,,
216,36002455,2.8,1.5,,,,2.25,4.0,,,,,,,7.75,,
217,36002785,6.0,7.75,3.75,5.0,6.25,,,,6.0,5.0,,14.75,17.25,,19.75,15.75
218,36003452,1.4,6.75,,,,2.75,4.75,6.25,4.0,,4.58,,,14.25,12.15,
219,36003427,4.4,7.25,,,,5.0,5.5,8.0,3.2,,6.17,,,17.75,14.85,
220,36003441,2.6,6.5,,,,4.5,6.25,7.25,3.2,,6.0,,,17.25,12.3,
221,36003445,2.0,5.0,,,,2.5,3.75,5.25,3.8,,3.83,,,11.25,10.8,
222,36003461,2.8,4.5,,,,3.5,6.0,6.5,1.8,,5.33,,,14.0,9.1,
223,36003463,3.8,6.0,,,,4.0,5.0,6.5,2.4,,5.17,,,15.0,12.2,
224,36003464,1.8,5.0,,,,4.25,6.75,6.75,3.0,,5.92,,,16.0,9.8,
225,36003467,4.4,7.0,,,,6.5,7.25,7.75,3.6,,7.17,,,20.75,15,
226,36003474,5.8,7.0,,,,4.25,7.0,8.75,4.2,,6.67,,,18.25,17,
227,36003484,2.8,5.0,,,,3.5,6.75,8.5,1.8,,6.25,,,15.25,9.6,
228,36003453,2.6,3.25,,,,2.75,3.5,5.25,3.0,,3.83,,,9.5,8.85,
229,36003458,3.0,5.25,,,,4.25,5.75,8.75,2.6,,6.25,,,15.25,10.85,
230,36003480,3.2,2.75,,,,3.0,4.25,5.0,2.0,,4.08,,,10.0,7.95,
231,36003481,3.8,5.75,,,,4.0,5.75,6.0,2.0,,5.25,,,15.5,11.55,
232,36003489,4.0,7.75,,,,5.25,7.5,6.75,2.8,,6.5,,,20.5,14.55,
233,36003493,4.4,7.0,,,,4.75,6.0,7.5,3.0,,6.08,,,17.75,14.4,
234,36000585,7.4,4.5,6.5,4.75,4.75,,,,6.0,5.33,,18.65,16.9,,17.9,19.9
235,36000587,7.4,5.0,8.0,7.25,3.5,,,,3.4,6.25,,22.65,18.15,,15.8,18.8
236,36000591,3.0,5.5,,,,5.5,6.0,5.75,3.2,,5.75,,,17.0,11.7,
237,36000593,6.0,5.25,6.25,7.25,5.5,,,,4.8,6.33,,19.5,18.75,,16.05,17.05
238,36000596,6.0,5.75,4.0,5.5,6.0,,,,3.2,5.17,,15.5,17.5,,14.95,13.2
239,36000607,7.0,5.5,7.5,7.5,3.5,,,,2.2,6.17,,22.0,18.0,,14.7,16.7
240,36000613,7.0,6.5,,,,4.75,6.0,7.75,5.8,,6.17,,,17.25,19.3,
241,36000619,6.0,5.5,5.0,4.5,3.75,,,,6.0,4.42,,15.5,14.25,,17.5,17.0
242,36000621,7.2,5.0,8.0,6.75,5.5,,,,5.6,6.75,,21.95,19.45,,17.8,20.8
243,36000622,6.2,7.5,6.75,4.5,3.75,,,,4.6,5.0,,17.45,14.45,,18.3,17.55
244,36000623,6.4,5.25,6.5,4.25,4.75,,,,6.2,5.17,,17.15,15.4,,17.85,19.1
245,36000630,5.4,6.5,5.75,2.5,3.5,,,,3.4,3.92,,13.65,11.4,,15.3,14.55
246,36000633,7.2,7.0,7.0,7.5,7.25,,,,4.8,7.25,,21.7,21.95,,19,19.0
247,36000635,4.8,7.0,,,,5.75,8.5,9.0,4.2,,7.75,,,21.25,16,
248,36000643,7.0,6.25,6.5,6.75,4.0,,,,8.0,5.75,,20.25,17.75,,21.25,21.5
249,36000654,6.4,5.0,5.75,5.0,4.0,,,,7.0,4.92,,17.15,15.4,,18.4,19.15
250,36000660,6.0,5.5,5.75,4.75,4.75,,,,5.0,5.08,,16.5,15.5,,16.5,16.75
251,36003024,4.6,6.75,3.5,3.5,2.75,,,,2.2,3.25,,11.6,10.85,,13.55,10.3
252,36003611,4.6,5.5,,,,6.5,7.25,8.5,3.4,,7.42,,,19.25,13.5,
