,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,45005252,2.6,4.75,,,,4.0,3.75,7.75,2.2,,5.17,,,12.5,9.55,
1,45005257,4.6,5.5,,,,4.5,4.5,6.25,3.0,,5.08,,,14.5,13.1,
2,45005258,2.8,2.75,,,,1.75,4.0,4.5,3.6,,3.42,,,8.5,9.15,
3,45005259,4.2,5.25,,,,4.0,5.75,8.75,4.6,,6.17,,,15.0,14.05,
4,45005265,3.4,4.5,,,,2.25,4.5,5.5,2.0,,4.08,,,11.25,9.9,
5,45005479,4.2,6.0,,,,1.75,3.25,7.25,2.2,,4.08,,,11.0,12.4,
6,45005480,4.4,6.0,,,,4.25,6.25,6.5,3.2,,5.67,,,16.5,13.6,
7,45005483,2.6,5.75,,,,3.75,4.75,6.5,3.0,,5.0,,,14.25,11.35,
8,45005478,4.2,5.25,,,,5.0,6.5,8.25,3.6,,6.58,,,16.75,13.05,
9,45005487,4.4,4.0,,,,5.0,5.25,7.5,4.0,,5.92,,,14.25,12.4,
10,45005490,4.4,5.5,,,,3.5,4.75,6.25,2.6,,4.83,,,13.75,12.5,
11,45005493,3.2,5.0,,,,2.75,5.25,5.75,3.0,,4.58,,,13.0,11.2,
12,45005496,5.2,6.75,,,,4.0,6.75,7.25,4.4,,6.0,,,17.5,16.35,
13,45005499,4.8,5.75,,,,4.0,6.75,7.75,4.6,,6.17,,,16.5,15.15,
14,45005442,4.8,4.25,,,,5.75,6.25,8.5,2.4,,6.83,,,16.25,11.45,
15,45005445,4.4,3.25,,,,3.25,6.5,7.25,5.4,,5.67,,,13.0,13.05,
16,45005460,4.8,5.0,,,,3.0,5.25,5.25,3.4,,4.5,,,13.25,13.2,
17,45005489,3.2,5.0,,,,6.0,6.0,7.0,4.2,,6.33,,,17.0,12.4,
18,45005500,4.8,6.25,,,,3.5,6.0,6.75,4.0,,5.42,,,15.75,15.05,
19,45005506,5.2,7.5,,,,8.25,5.75,8.0,6.6,,7.33,,,21.5,19.3,
20,45005514,3.4,5.0,2.75,2.0,4.25,2.5,5.75,6.25,2.8,3.0,4.83,8.15,9.65,13.25,11.2,8.95
21,45005518,4.8,5.5,,,,3.0,5.5,8.25,2.2,,5.58,,,14.0,12.5,
22,45003578,1.8,2.0,,,,1.5,3.25,,,,,,,6.75,,
23,45003586,2.2,1.25,,,,2.5,2.5,,,,,,,6.25,,
24,45003594,2.4,4.75,,,,1.75,3.0,,,,,,,9.5,,
25,45003599,5.0,5.0,,,,3.5,5.5,,,,,,,14.0,,
26,45003606,6.0,6.5,,,,5.75,7.0,,5.8,,,,,19.25,18.3,
27,45003612,2.8,5.0,,,,2.5,5.5,,,,,,,13.0,,
28,45003618,3.0,2.75,,,,3.25,4.0,,,,,,,10.0,,
29,45003624,3.2,3.5,,,,3.5,5.25,,,,,,,12.25,,
30,45003630,3.0,3.5,,,,2.75,4.25,,,,,,,10.5,,
31,45003648,1.6,3.25,2.25,3.25,4.75,,,,,3.42,,7.1,9.6,,,
32,45003656,2.6,5.25,,,,3.5,7.0,,,,,,,15.75,,
33,45003663,2.8,1.75,,,,2.5,4.25,,,,,,,8.5,,
34,45003664,2.4,3.75,,,,3.75,7.0,,,,,,,14.5,,
35,45003670,2.8,4.0,,,,3.25,3.5,,,,,,,10.75,,
36,45003672,2.6,2.75,,,,3.75,2.5,,,,,,,9.0,,
37,45003682,1.8,3.5,,,,2.75,3.25,,,,,,,9.5,,
38,45003686,2.4,3.0,,,,4.0,5.0,,,,,,,12.0,,
39,45003692,2.8,4.5,,,,3.0,3.25,,,,,,,10.75,,
40,45003678,3.6,2.25,,,,4.0,3.5,,,,,,,9.75,,
41,45003689,3.8,3.25,,,,2.5,2.75,,,,,,,8.5,,
42,45003696,3.4,4.0,,,,1.75,3.75,,,,,,,9.5,,
43,45003699,3.8,4.5,,,,6.0,5.5,,,,,,,16.0,,
44,45003812,5.4,6.0,3.75,6.25,6.5,,,,2.8,5.5,,15.4,18.15,,14.2,11.95
45,45003818,5.0,6.5,5.5,4.0,6.25,,,,3.8,5.25,,14.5,15.25,,15.3,14.3
46,45003824,6.6,4.5,5.0,3.75,3.0,,,,2.4,3.92,,15.35,13.35,,13.5,14.0
47,45003832,6.6,3.75,5.5,6.5,3.0,,,,3.2,5.0,,18.6,16.1,,13.55,15.3
48,45003834,5.8,6.0,2.25,2.5,5.25,4.25,4.25,7.75,2.8,3.33,5.42,10.55,13.55,14.5,14.6,10.85
49,45003839,4.2,5.25,4.0,4.25,3.75,,,,1.8,4.0,,12.45,12.2,,11.25,10.0
50,45003840,5.6,5.5,4.25,4.75,5.0,,,,3.8,4.67,,14.6,15.35,,14.9,13.65
51,45003844,3.8,5.0,2.5,3.75,4.25,,,,2.2,3.5,,10.05,11.8,,11,8.5
52,45003984,5.4,5.25,4.25,3.0,3.25,,,,2.2,3.5,,12.65,11.65,,12.85,11.85
53,45003987,4.0,4.0,2.5,4.0,3.5,,,,3.0,3.33,,10.5,11.5,,11,9.5
54,45003990,5.6,5.5,4.75,5.5,5.25,,,,6.2,5.17,,15.85,16.35,,17.3,16.55
55,45004002,5.8,5.25,3.75,5.0,4.5,,,,4.0,4.42,,14.55,15.3,,15.05,13.55
56,45004005,5.2,5.25,1.75,6.0,4.75,,,,3.2,4.17,,12.95,15.95,,13.65,10.15
57,45004019,6.4,7.5,5.75,5.25,6.5,,,,5.0,5.83,,17.4,18.15,,18.9,17.15
58,45004029,4.6,6.5,2.5,3.0,4.25,,,,4.0,3.25,,10.1,11.85,,15.1,11.1
59,45004033,4.0,5.75,3.5,4.0,4.5,,,,3.6,4.0,,11.5,12.5,,13.35,11.1
60,45003151,3.8,3.5,,,,1.5,4.0,5.5,2.8,,3.67,,,9.0,10.1,
61,45003129,3.2,4.25,3.75,4.0,3.75,2.75,4.75,6.75,1.4,3.83,4.75,10.95,10.95,11.75,8.85,8.35
62,45003131,3.0,4.75,,,,3.25,5.5,6.75,3.4,,5.17,,,13.5,11.15,
63,45003156,3.6,6.0,,,,5.5,4.75,7.0,3.2,,5.75,,,16.25,12.8,
64,45003159,3.8,5.0,,,,3.5,5.0,7.25,3.0,,5.25,,,13.5,11.8,
65,45003135,2.0,2.0,,,,2.75,1.25,4.5,1.8,,2.83,,,6.0,5.8,
