,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,4005092,3.0,2.5,,,,4.25,5.0,5.75,2.2,,5.0,,,11.75,7.7,
1,4005094,5.0,6.0,,,,3.0,5.25,6.5,3.4,,4.92,,,14.25,14.4,
2,4005095,2.8,3.5,,,,4.75,4.5,6.75,3.8,,5.33,,,12.75,10.1,
3,4005096,6.4,7.0,,,,3.5,5.5,7.0,5.6,,5.33,,,16.0,19.0,
4,4005102,5.0,3.25,,,,2.75,4.25,6.25,2.8,,4.42,,,10.25,11.05,
5,4005106,4.6,4.0,,,,3.75,4.75,5.75,4.0,,4.75,,,12.5,12.6,
6,4005111,6.8,5.5,,,,6.0,6.5,8.5,3.0,,7.0,,,18.0,15.3,
7,4005118,5.2,4.75,,,,2.5,4.5,4.25,2.6,,3.75,,,11.75,12.55,
8,4005119,3.0,4.25,,,,3.25,3.25,4.75,1.8,,3.75,,,10.75,9.05,
9,4005123,4.0,4.0,,,,4.75,5.75,6.75,2.0,,5.75,,,14.5,10.0,
10,4005139,3.6,4.25,,,,2.75,5.25,6.75,2.4,,4.92,,,12.25,10.25,
11,4005141,3.2,3.75,,,,3.5,2.0,5.5,4.0,,3.67,,,9.25,10.95,
12,4005143,3.4,3.0,,,,2.5,4.25,4.75,2.2,,3.83,,,9.75,8.6,
13,4005150,4.0,4.0,,,,3.75,4.0,6.5,3.2,,4.75,,,11.75,11.2,
14,4005151,5.2,3.75,,,,2.75,6.25,7.25,2.4,,5.42,,,12.75,11.35,
15,4005152,5.4,2.5,,,,2.75,6.25,6.75,2.0,,5.25,,,11.5,9.9,
16,4005156,6.4,8.0,,,,5.0,6.25,8.0,6.4,,6.42,,,19.25,20.8,
17,4005992,6.2,3.5,7.0,4.75,4.5,,,,5.4,5.42,,17.95,15.45,,15.1,18.6
18,4005995,5.0,6.0,6.5,6.0,6.25,,,,3.2,6.25,,17.5,17.25,,14.2,14.7
19,4006003,4.2,1.5,3.5,3.75,4.75,,,,3.8,4.0,,11.45,12.7,,9.5,11.5
20,4006006,6.6,3.5,6.25,5.5,3.75,,,,2.2,5.17,,18.35,15.85,,12.3,15.05
21,4006008,6.6,8.0,4.25,5.75,4.5,,,,6.2,4.83,,16.6,16.85,,20.8,17.05
22,4006013,5.2,3.0,3.75,3.75,3.25,,,,3.4,3.58,,12.7,12.2,,11.6,12.35
23,4006019,7.0,6.25,4.25,3.75,3.5,,,,6.2,3.83,,15.0,14.25,,19.45,17.45
24,4006020,3.6,4.0,4.0,2.5,3.5,,,,3.8,3.33,,10.1,9.6,,11.4,11.4
25,4006023,7.6,6.75,8.0,6.5,5.5,,,,3.6,6.67,,22.1,19.6,,17.95,19.2
26,4006048,5.2,3.0,1.5,3.5,2.75,,,,2.4,2.58,,10.2,11.45,,10.6,9.1
27,4006060,5.0,6.0,2.75,2.75,2.75,4.25,5.75,6.5,5.6,2.75,5.5,10.5,10.5,16.0,16.6,13.35
28,4006065,7.2,6.0,3.25,7.0,5.0,,,,6.2,5.08,,17.45,19.2,,19.4,16.65
29,4005568,5.4,5.75,4.5,4.0,5.25,3.75,5.25,8.0,5.0,4.58,5.67,13.9,14.65,14.75,16.15,14.9
30,4005569,4.2,4.25,6.0,3.25,4.0,3.75,6.25,7.25,6.4,4.42,5.75,13.45,11.45,14.25,14.85,16.6
31,4005570,2.8,2.25,3.75,2.75,4.25,1.75,3.5,7.5,3.6,3.58,4.25,9.3,9.8,7.5,8.65,10.15
32,4005575,6.4,6.0,6.0,6.25,3.5,,,,4.4,5.25,,18.65,16.15,,16.8,16.8
33,4005422,4.6,8.25,,,,5.0,6.75,9.0,6.4,,6.92,,,20.0,19.25,
34,4005433,3.6,3.5,,,,3.0,5.75,7.5,2.2,,5.42,,,12.25,9.3,
35,4005440,3.4,2.75,,,,4.25,4.5,3.5,3.0,,4.08,,,11.5,9.15,
36,4005426,5.0,4.5,,,,3.75,5.5,7.25,3.0,,5.5,,,13.75,12.5,
37,4005606,4.6,3.0,4.25,3.25,3.0,2.5,4.25,5.75,3.0,3.5,4.17,12.1,10.85,9.75,10.6,11.85
38,4005607,3.4,5.0,2.0,4.25,4.25,2.75,3.25,7.25,1.6,3.5,4.42,9.65,11.9,11.0,10.0,7.0
