,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
23,64002136,,8.0,,,,5.0,5.0,,,,,,,18.0,,
24,64002168,2.4,3.5,,,,3.25,6.0,,,,,,,12.75,,
25,64002186,2.8,6.25,,,,5.5,4.75,,,,,,,16.5,,
26,64002291,3.8,3.0,,,,3.5,4.0,,,,,,,10.5,,
27,64002008,2.2,2.75,,,,3.25,4.75,,,,,,,10.75,,
28,64002066,5.2,,,3.25,5.25,,,,,,,,13.7,,,
29,64002324,6.0,7.0,6.75,5.75,6.25,,,,3.6,6.25,,18.5,18.0,,16.6,16.35
30,64002334,6.0,8.5,,,,7.5,8.25,9.75,5.4,,8.5,,,24.25,19.9,
31,64002336,5.2,7.0,,,,4.0,5.25,7.5,4.0,,5.58,,,16.25,16.2,
32,64002340,4.0,8.0,3.25,5.25,6.0,,,,3.2,4.83,,12.5,15.25,,15.2,10.45
33,64002350,6.2,8.0,6.25,5.5,5.5,,,,4.2,5.75,,17.95,17.2,,18.4,16.65
34,64002358,3.8,5.0,,,,2.0,6.0,8.0,3.4,,5.33,,,13.0,12.2,
35,64002364,6.4,7.0,4.5,6.0,5.75,,,,3.2,5.42,,16.9,18.15,,16.6,14.1
36,64001921,3.0,8.25,4.25,4.0,2.75,,,,2.8,3.67,,11.25,9.75,,14.05,10.05
37,64001986,4.2,7.0,2.5,2.75,3.25,3.25,4.75,7.25,2.2,2.83,5.08,9.45,10.2,15.0,13.4,8.9
38,64002002,4.0,8.5,3.25,3.0,5.75,,,,3.4,4.0,,10.25,12.75,,15.9,10.65
39,64002005,5.2,5.0,5.25,4.0,5.0,,,,1.8,4.75,,14.45,14.2,,12,12.25
40,64001975,4.8,8.5,2.0,2.25,4.0,4.0,5.5,6.25,3.2,2.75,5.25,9.05,11.05,18.0,16.5,10.0
41,64001977,4.0,4.5,1.5,3.0,3.5,,,,2.6,2.67,,8.5,10.5,,11.1,8.1
42,64001980,5.6,8.75,5.75,5.0,4.75,,,,3.8,5.17,,16.35,15.35,,18.15,15.15
43,64001981,3.8,6.25,3.5,1.75,2.25,2.5,6.0,5.25,2.6,2.5,4.58,9.05,7.8,14.75,12.65,9.9
44,64001990,3.2,7.0,4.25,3.5,5.0,,,,2.4,4.25,,10.95,11.7,,12.6,9.85
45,64001995,5.4,7.5,3.75,6.5,5.5,,,,3.0,5.25,,15.65,17.4,,15.9,12.15
46,64002007,3.8,6.5,3.75,4.25,6.5,,,,3.8,4.83,,11.8,14.55,,14.1,11.35
47,64001989,4.0,6.5,3.0,4.25,3.5,4.5,4.5,5.5,2.0,3.58,4.83,11.25,11.75,15.5,12.5,9.0
48,64001997,3.2,8.75,4.5,3.75,5.5,,,,4.0,4.58,,11.45,12.45,,15.95,11.7
49,64002042,3.8,4.5,2.5,3.75,4.0,4.75,5.25,8.0,3.4,3.42,6.0,10.05,11.55,14.5,11.7,9.7
50,64002010,3.2,3.75,2.25,2.25,3.0,3.5,7.0,7.0,2.4,2.5,5.83,7.7,8.45,14.25,9.35,7.85
51,64002013,4.6,4.67,3.75,3.25,3.25,3.5,3.75,6.75,3.8,3.42,4.67,11.6,11.1,11.92,13.07,12.15
52,64002103,2.2,6.5,,,,2.75,4.5,6.25,2.2,,4.5,,,13.75,10.9,
53,64002115,5.2,4.5,5.5,2.25,3.5,2.25,4.0,7.75,2.8,3.75,4.67,12.95,10.95,10.75,12.5,13.5
54,64002117,4.4,3.5,,,,4.5,4.25,7.25,2.6,,5.33,,,12.25,10.5,
55,64002119,2.6,6.5,2.25,2.0,3.5,4.25,4.5,7.25,3.0,2.58,5.33,6.85,8.1,15.25,12.1,7.85
56,64002084,2.8,4.67,2.5,4.5,3.5,2.5,3.75,5.0,2.2,3.5,3.75,9.8,10.8,10.92,9.67,7.5
57,64002139,2.8,6.75,3.0,3.0,5.25,3.0,5.25,7.0,4.0,3.75,5.08,8.8,11.05,15.0,13.55,9.8
58,64002076,4.4,7.0,3.25,2.75,3.25,4.5,6.25,8.25,3.2,3.08,6.33,10.4,10.4,17.75,14.6,10.85
59,64002081,4.2,5.5,5.0,3.0,4.25,2.75,4.25,7.25,2.8,4.08,4.75,12.2,11.45,12.5,12.5,12.0
60,64001928,5.8,8.25,,,,5.25,6.0,7.75,4.0,,6.33,,,19.5,18.05,
61,64001931,4.2,7.0,,,,6.0,6.25,8.75,3.8,,7.0,,,19.25,15,
62,64001625,5.6,7.5,5.25,6.75,5.25,,,,5.2,5.75,,17.6,17.6,,18.3,16.05
63,64001630,3.8,7.0,2.5,4.5,5.5,,,,3.0,4.17,,10.8,13.8,,13.8,9.3
64,64001636,5.8,9.0,3.75,6.25,6.75,,,,5.6,5.58,,15.8,18.8,,20.4,15.15
65,64001653,5.2,9.0,,,,3.75,5.25,8.5,3.4,,5.83,,,18.0,17.6,
66,64001667,6.4,7.0,5.25,4.75,5.75,,,,7.4,5.25,,16.4,16.9,,20.8,19.05
67,64001688,6.4,7.75,6.25,6.25,5.25,,,,4.6,5.92,,18.9,17.9,,18.75,17.25
68,64001698,4.0,5.5,3.25,3.75,2.75,,,,2.8,3.25,,11.0,10.5,,12.3,10.05
69,64001703,5.0,6.75,4.5,6.75,6.0,,,,4.6,5.75,,16.25,17.75,,16.35,14.1
70,64001708,5.8,7.0,3.75,5.25,7.5,,,,4.0,5.5,,14.8,18.55,,16.8,13.55
71,64001714,4.6,4.5,3.0,3.25,3.25,,,,3.6,3.17,,10.85,11.1,,12.7,11.2
72,64002130,4.0,6.0,3.75,2.75,3.75,,,,4.2,3.42,,10.5,10.5,,14.2,11.95
73,64002132,4.4,6.25,6.0,4.25,4.75,,,,3.0,5.0,,14.65,13.4,,13.65,13.4
74,64002133,4.6,3.75,2.25,4.25,4.5,,,,3.0,3.67,,11.1,13.35,,11.35,9.85
75,64002137,3.6,7.5,2.75,3.0,3.5,,,,1.8,3.08,,9.35,10.1,,12.9,8.15
76,64002146,2.6,6.5,,,,3.25,4.0,7.0,2.8,,4.75,,,13.75,11.9,
77,64002020,6.4,7.5,7.0,6.0,4.75,,,,4.8,5.92,,19.4,17.15,,18.7,18.2
78,64002496,5.4,8.25,5.75,6.25,6.5,,,,2.8,6.17,,17.4,18.15,,16.45,13.95
79,64002514,4.0,7.25,,,,4.5,6.5,7.5,3.2,,6.17,,,18.25,14.45,
80,64002325,2.6,5.5,,,,4.0,4.5,6.25,3.4,,4.92,,,14.0,11.5,
81,64002331,5.8,7.0,5.5,6.0,5.5,,,,3.0,5.67,,17.3,17.3,,15.8,14.3
82,64002337,7.2,7.0,6.75,8.0,7.5,,,,5.2,7.42,,21.95,22.7,,19.4,19.15
83,64002342,5.0,7.25,6.25,4.5,4.75,,,,3.2,5.17,,15.75,14.25,,15.45,14.45
84,64002355,3.8,5.5,4.75,4.5,4.0,,,,2.4,4.42,,13.05,12.3,,11.7,10.95
85,64002393,2.8,6.75,,,,3.25,4.0,7.0,2.0,,4.75,,,14.0,11.55,
86,64002398,5.6,8.0,5.0,5.25,5.25,,,,5.8,5.17,,15.85,16.1,,19.4,16.4
87,64002414,5.4,8.25,5.5,5.75,4.5,,,,4.2,5.25,,16.65,15.65,,17.85,15.1
88,64001774,7.2,6.75,7.0,7.0,6.25,,,,2.4,6.75,,21.2,20.45,,16.35,16.6
89,64001769,6.0,6.25,5.25,5.25,5.5,,,,4.0,5.33,,16.5,16.75,,16.25,15.25
90,64001788,3.4,6.25,3.0,2.5,5.0,,,,2.2,3.5,,8.9,10.9,,11.85,8.6
91,64001799,4.4,6.75,4.25,5.0,7.25,,,,4.8,5.5,,13.65,16.65,,15.95,13.45
92,64001805,5.2,4.75,4.5,4.75,3.0,,,,2.8,4.08,,14.45,12.95,,12.75,12.5
93,64001824,5.8,7.09,5.5,7.5,4.25,,,,5.0,5.75,,18.8,17.55,,17.89,16.3
94,64002093,2.6,5.0,,,,2.75,4.0,6.25,2.2,,4.33,,,11.75,9.8,
95,64002143,4.0,8.0,3.0,3.25,2.75,3.75,4.25,6.0,4.0,3.0,4.67,10.25,10.0,16.0,16,11.0
96,64002156,4.2,6.25,,,,3.25,5.5,8.5,2.4,,5.75,,,15.0,12.85,
97,64002160,3.4,4.5,,,,3.75,5.0,7.25,3.2,,5.33,,,13.25,11.1,
98,64002164,3.6,6.0,3.0,2.5,5.25,4.0,2.75,6.0,2.6,3.58,4.25,9.1,11.35,12.75,12.2,9.2
99,64002147,3.0,7.5,,,,3.0,4.75,8.5,2.8,,5.42,,,15.25,13.3,
100,64002154,3.6,4.25,3.75,3.5,2.5,3.25,4.5,6.5,1.8,3.25,4.75,10.85,9.6,12.0,9.65,9.15
101,64002162,2.0,3.75,,,,3.75,4.5,7.25,2.0,,5.17,,,12.0,7.75,
102,64002166,3.6,6.75,,,,4.25,4.75,6.75,3.4,,5.25,,,15.75,13.75,
103,64002172,4.4,6.0,,,,3.75,7.0,8.25,4.6,,6.33,,,16.75,15,
104,64002178,3.2,6.0,,,,4.25,4.5,6.5,2.4,,5.08,,,14.75,11.6,
105,64002183,3.0,6.5,,,,3.25,5.0,7.75,1.4,,5.33,,,14.75,10.9,
106,64001857,6.4,7.5,6.75,4.75,4.5,,,,4.0,5.33,,17.9,15.65,,17.9,17.15
107,64001863,6.0,8.0,6.25,6.25,3.75,,,,3.8,5.42,,18.5,16.0,,17.8,16.05
108,64001866,5.2,4.5,4.25,3.5,5.5,,,,4.6,4.42,,12.95,14.2,,14.3,14.05
109,64001868,3.4,6.75,3.25,4.75,3.0,,,,3.2,3.67,,11.4,11.15,,13.35,9.85
110,64002150,5.8,6.5,3.75,5.0,5.5,,,,2.8,4.75,,14.55,16.3,,15.1,12.35
111,64002158,3.2,4.5,,,,3.25,4.25,6.5,3.0,,4.67,,,12.0,10.7,
112,64002181,6.0,5.75,4.75,5.0,4.5,,,,2.8,4.75,,15.75,15.5,,14.55,13.55
113,64002185,4.0,6.0,4.0,3.5,5.25,,,,3.4,4.25,,11.5,12.75,,13.4,11.4
114,64002188,5.8,6.5,3.25,4.5,6.25,,,,3.2,4.67,,13.55,16.55,,15.5,12.25
115,64002191,1.6,3.25,,,,3.5,3.25,6.0,2.0,,4.25,,,10.0,6.85,
116,64002194,5.2,6.5,6.75,4.5,4.75,,,,4.0,5.33,,16.45,14.45,,15.7,15.95
117,64002197,3.6,6.0,3.25,3.25,4.25,3.75,6.25,5.75,2.6,3.58,5.25,10.1,11.1,16.0,12.2,9.45
118,64002205,1.8,5.75,3.0,4.0,3.5,,,,3.2,3.5,,8.8,9.3,,10.75,8.0
119,64002224,4.0,5.5,,,,4.0,6.25,7.75,2.4,,6.0,,,15.75,11.9,
120,64002252,4.0,6.5,3.75,3.0,3.25,5.0,3.5,7.5,2.6,3.33,5.33,10.75,10.25,15.0,13.1,10.35
121,64002254,3.0,4.25,2.25,2.5,2.5,,,,3.4,2.42,,7.75,8.0,,10.65,8.65
122,64001606,5.4,7.5,4.5,5.25,4.75,,,,2.4,4.83,,15.15,15.4,,15.3,12.3
123,64001611,6.6,7.5,7.25,6.5,5.25,,,,5.2,6.33,,20.35,18.35,,19.3,19.05
124,64001614,5.0,7.25,4.25,3.0,3.0,,,,3.2,3.42,,12.25,11.0,,15.45,12.45
125,64001582,4.0,6.75,5.25,5.0,3.75,,,,3.2,4.67,,14.25,12.75,,13.95,12.45
126,64001826,6.6,7.75,7.0,6.0,4.5,,,,4.4,5.83,,19.6,17.1,,18.75,18.0
127,64001803,5.2,7.0,4.5,3.25,5.25,,,,2.8,4.33,,12.95,13.7,,15,12.5
128,64001809,7.0,6.0,5.5,5.5,5.25,,,,4.8,5.42,,18.0,17.75,,17.8,17.3
129,64001818,6.8,6.0,6.0,5.25,3.0,,,,2.0,4.75,,18.05,15.05,,14.8,14.8
130,64001820,7.4,6.75,4.75,7.75,9.5,,,,5.0,7.33,,19.9,24.65,,19.15,17.15
131,64001830,4.0,4.75,4.25,2.5,5.25,,,,3.4,4.0,,10.75,11.75,,12.15,11.65
132,64001950,4.2,7.25,,,,4.25,4.75,6.5,2.8,,5.17,,,16.25,14.25,
133,64001959,2.6,4.25,,,,2.5,4.25,5.75,2.2,,4.17,,,11.0,9.05,
134,64002006,4.4,7.25,4.5,5.0,4.0,4.25,4.25,8.0,3.0,4.5,5.5,13.9,13.4,15.75,14.65,11.9
135,64002011,3.8,5.75,,,,3.5,4.5,5.75,2.2,,4.58,,,13.75,11.75,
136,64002014,4.2,6.17,,,,6.75,5.75,7.25,1.6,,6.58,,,18.67,11.97,
137,64001973,3.0,7.25,,,,4.25,6.75,7.5,2.6,,6.17,,,18.25,12.85,
138,64001982,3.2,6.75,,,,3.0,4.25,8.5,2.4,,5.25,,,14.0,12.35,
139,64002017,3.8,7.5,,,,5.25,5.25,7.75,2.4,,6.08,,,18.0,13.7,
140,64002019,3.6,4.5,2.75,2.5,3.5,3.75,5.75,6.75,2.6,2.92,5.42,8.85,9.6,14.0,10.7,8.95
141,64001988,2.0,3.75,,,,1.75,3.75,4.0,2.4,,3.17,,,9.25,8.15,
142,64001871,5.6,7.5,4.25,4.25,5.0,,,,2.4,4.5,,14.1,14.85,,15.5,12.25
143,64001884,3.8,7.0,,,,6.25,7.75,9.5,5.4,,7.83,,,21.0,16.2,
144,64001886,4.0,7.0,,,,4.5,6.0,7.5,5.8,,6.0,,,17.5,16.8,
145,64001893,4.8,7.5,2.75,4.75,5.75,,,,2.4,4.42,,12.3,15.3,,14.7,9.95
146,64001898,3.4,7.5,,,,2.25,5.0,6.0,2.6,,4.42,,,14.75,13.5,
147,64001904,6.0,6.0,5.5,6.5,3.5,,,,4.0,5.17,,18.0,16.0,,16,15.5
148,64001911,5.4,8.0,4.5,4.0,3.75,,,,3.6,4.08,,13.9,13.15,,17,13.5
149,64001929,5.6,7.5,6.5,5.0,4.75,,,,6.6,5.42,,17.1,15.35,,19.7,18.7
150,64001935,6.0,7.0,3.75,5.25,5.5,,,,3.0,4.83,,15.0,16.75,,16,12.75
151,64001627,4.0,5.0,2.5,3.25,4.0,,,,4.0,3.25,,9.75,11.25,,13,10.5
152,64001632,2.8,8.75,,,,4.5,6.0,7.5,3.2,,6.0,,,19.25,14.75,
153,64001637,5.8,9.5,,,,5.75,8.0,8.75,7.6,,7.5,,,23.25,22.9,
154,64001638,6.0,7.25,4.75,6.0,4.75,,,,3.0,5.17,,16.75,16.75,,16.25,13.75
155,64001639,6.8,8.0,5.0,5.75,7.25,,,,5.2,6.0,,17.55,19.8,,20,17.0
156,64001645,4.8,7.0,5.0,5.25,4.75,,,,5.2,5.0,,15.05,14.8,,17,15.0
157,64001651,3.2,4.75,3.0,2.0,3.5,,,,3.8,2.83,,8.2,8.7,,11.75,10.0
158,64001656,3.2,8.0,,,,5.5,5.75,8.0,3.6,,6.42,,,19.25,14.8,
159,64001596,4.2,8.0,5.25,2.5,5.5,,,,3.2,4.42,,11.95,12.2,,15.4,12.65
160,64001599,5.0,7.5,3.75,2.25,4.0,,,,3.2,3.33,,11.0,11.25,,15.7,11.95
161,64001575,5.4,7.08,5.5,5.25,5.5,,,,3.6,5.42,,16.15,16.15,,16.08,14.5
162,64001577,5.6,6.75,5.0,5.75,5.75,,,,3.8,5.5,,16.35,17.1,,16.15,14.4
163,64001592,4.6,8.25,4.25,5.25,4.25,,,,5.4,4.58,,14.1,14.1,,18.25,14.25
164,64001620,5.2,7.5,5.25,5.5,3.25,,,,4.6,4.67,,15.95,13.95,,17.3,15.05
165,64001626,6.2,8.5,3.0,5.0,7.0,,,,4.2,5.0,,14.2,18.2,,18.9,13.4
166,64001631,4.8,5.0,3.25,4.5,3.0,,,,2.8,3.58,,12.55,12.3,,12.6,10.85
167,64001642,6.2,6.5,6.0,5.5,3.75,,,,4.4,5.08,,17.7,15.45,,17.1,16.6
168,64001644,5.4,8.75,5.0,6.25,5.0,,,,4.6,5.42,,16.65,16.65,,18.75,15.0
169,64001649,5.6,5.75,7.0,5.75,6.0,,,,3.6,6.25,,18.35,17.35,,14.95,16.2
170,64001658,6.4,6.75,7.0,5.75,6.0,,,,5.4,6.25,,19.15,18.15,,18.55,18.8
171,64001662,5.2,4.75,4.75,1.75,3.0,,,,2.6,3.17,,11.7,9.95,,12.55,12.55
172,64001671,3.4,6.75,,,,3.5,5.75,6.75,2.4,,5.33,,,16.0,12.55,
173,64001674,5.4,7.75,5.5,6.0,5.75,,,,4.4,5.75,,16.9,17.15,,17.55,15.3
174,64002418,4.0,6.75,4.75,5.25,6.75,,,,3.2,5.58,,14.0,16.0,,13.95,11.95
175,64002420,4.6,6.0,3.5,5.5,4.75,,,,1.4,4.58,,13.6,14.85,,12,9.5
176,64001993,2.8,4.75,,,,3.75,4.25,7.0,2.2,,5.0,,,12.75,9.75,
177,64002001,3.6,8.0,,,,4.5,5.75,8.25,3.2,,6.17,,,18.25,14.8,
178,64002473,5.0,7.0,5.0,5.75,4.0,,,,4.8,4.92,,15.75,14.75,,16.8,14.8
179,64002484,4.8,7.0,4.5,3.5,2.75,,,,1.0,3.58,,12.8,11.05,,12.8,10.3
180,64002491,6.0,8.5,7.25,6.0,5.5,,,,4.8,6.25,,19.25,17.5,,19.3,18.05
181,64002497,5.2,7.25,4.75,5.25,6.0,,,,4.4,5.33,,15.2,16.45,,16.85,14.35
182,64002503,3.4,7.75,,,,4.0,5.5,7.75,3.0,,5.75,,,17.25,14.15,
183,64002349,6.2,8.5,5.25,6.25,7.25,,,,5.0,6.25,,17.7,19.7,,19.7,16.45
184,64002362,7.2,6.0,6.0,6.75,8.5,,,,5.4,7.08,,19.95,22.45,,18.6,18.6
185,64002333,4.8,6.5,4.75,5.0,4.25,,,,2.4,4.67,,14.55,14.05,,13.7,11.95
186,64002339,5.4,8.25,4.75,5.0,7.25,,,,5.2,5.67,,15.15,17.65,,18.85,15.35
187,64002345,4.0,6.5,4.0,5.0,5.75,,,,4.0,4.92,,13.0,14.75,,14.5,12.0
188,64002360,5.6,7.25,5.25,5.5,5.0,,,,3.6,5.25,,16.35,16.1,,16.45,14.45
189,64002043,4.6,8.42,3.75,5.25,6.0,,,,3.8,5.0,,13.6,15.85,,16.82,12.15
190,64002048,4.4,8.25,2.75,3.75,4.0,,,,3.2,3.5,,10.9,12.15,,15.85,10.35
191,64002046,2.8,7.5,2.0,3.75,2.75,,,,3.4,2.83,,8.55,9.3,,13.7,8.2
192,64002061,5.2,6.75,3.5,3.25,3.0,,,,3.4,3.25,,11.95,11.45,,15.35,12.1
193,64001663,5.0,6.5,,,,4.25,6.5,8.0,4.0,,6.25,,,17.25,15.5,
194,64002126,3.8,6.25,2.5,2.5,3.75,4.0,4.5,6.25,2.8,2.92,4.92,8.8,10.05,14.75,12.85,9.1
195,64002127,3.8,5.0,2.5,2.75,3.25,,,,4.0,2.83,,9.05,9.8,,12.8,10.3
196,64002129,2.6,5.25,3.25,3.75,3.75,1.25,3.75,6.0,2.6,3.58,3.67,9.6,10.1,10.25,10.45,8.45
197,64002140,4.0,8.75,4.0,4.5,4.5,,,,2.6,4.33,,12.5,13.0,,15.35,10.6
198,64002148,4.2,7.25,,,,4.0,5.5,7.75,3.4,,5.75,,,16.75,14.85,
199,64002165,4.0,5.5,2.75,3.5,3.75,2.75,3.75,6.5,2.8,3.33,4.33,10.25,11.25,12.0,12.3,9.55
200,64002169,4.8,5.5,2.5,3.75,3.75,,,,1.6,3.33,,11.05,12.3,,11.9,8.9
201,64002171,4.6,6.75,2.75,4.0,4.75,3.5,5.5,8.25,2.2,3.83,5.75,11.35,13.35,15.75,13.55,9.55
202,64002174,4.8,6.0,4.25,3.25,4.25,3.0,4.0,7.5,3.2,3.92,4.83,12.3,12.3,13.0,14,12.25
203,64002175,4.6,5.0,3.25,2.5,4.5,3.0,3.75,7.25,4.2,3.42,4.67,10.35,11.6,11.75,13.8,12.05
204,64002180,3.2,5.75,,,,3.5,3.0,6.75,3.6,,4.42,,,12.25,12.55,
205,64002182,4.2,6.75,3.5,5.5,4.25,,,,2.6,4.42,,13.2,13.95,,13.55,10.3
206,64002192,4.6,5.33,3.25,4.25,5.0,,,,3.4,4.17,,12.1,13.85,,13.33,11.25
207,64002201,5.6,5.25,5.0,4.5,5.25,4.25,5.0,6.25,4.8,4.92,5.17,15.1,15.35,14.5,15.65,15.4
208,64002435,5.8,7.0,6.0,5.25,5.75,,,,3.0,5.67,,17.05,16.8,,15.8,14.8
209,64002443,4.8,7.25,4.75,6.25,4.75,,,,4.8,5.25,,15.8,15.8,,16.85,14.35
210,64002446,3.2,6.5,,,,3.5,3.75,7.25,2.0,,4.83,,,13.75,11.7,
211,64002449,4.4,6.5,,,,3.25,5.5,8.0,2.6,,5.58,,,15.25,13.5,
212,64002451,4.8,7.0,5.75,4.25,4.5,,,,2.4,4.83,,14.8,13.55,,14.2,12.95
213,64002454,5.0,5.25,2.75,4.25,4.25,,,,3.0,3.75,,12.0,13.5,,13.25,10.75
214,64002461,4.6,8.0,,,,5.0,6.75,8.25,4.0,,6.67,,,19.75,16.6,
215,64002474,2.2,7.5,,,,3.0,5.5,5.5,2.0,,4.67,,,16.0,11.7,
216,64002477,5.6,8.25,,,,4.75,7.25,9.0,6.6,,7.0,,,20.25,20.45,
217,64002479,4.4,6.25,,,,2.25,3.5,7.75,3.6,,4.5,,,12.0,14.25,
218,64002483,4.2,7.0,,,,2.5,7.75,8.75,4.2,,6.33,,,17.25,15.4,
219,64002490,2.8,7.5,,,,3.25,6.25,7.25,3.8,,5.58,,,17.0,14.1,
220,64002494,2.4,7.0,,,,2.5,6.25,6.75,3.0,,5.17,,,15.75,12.4,
221,64002512,5.0,8.5,5.75,4.75,5.75,,,,5.4,5.42,,15.5,15.5,,18.9,16.15
222,64002328,6.0,8.75,4.5,5.25,5.25,,,,5.8,5.0,,15.75,16.5,,20.55,16.3
223,64002329,4.6,6.0,7.0,4.0,5.75,,,,3.2,5.58,,15.6,14.35,,13.8,14.8
224,64002330,2.6,6.0,,,,3.5,6.25,7.25,4.0,,5.67,,,15.75,12.6,
225,64001870,5.6,8.0,4.25,4.5,6.5,,,,2.8,5.08,,14.35,16.6,,16.4,12.65
226,64001874,6.2,5.75,4.25,3.25,4.5,,,,4.0,4.0,,13.7,13.95,,15.95,14.45
227,64001880,4.2,6.58,5.25,5.0,5.5,,,,4.6,5.25,,14.45,14.7,,15.38,14.05
228,64001859,5.2,7.5,4.25,4.5,5.25,,,,1.8,4.67,,13.95,14.95,,14.5,11.25
229,64001889,5.6,7.25,5.0,7.0,7.0,,,,4.4,6.33,,17.6,19.6,,17.25,15.0
230,64001561,5.6,7.5,,,,7.0,8.0,8.75,5.4,,7.92,,,22.5,18.5,
231,64001564,5.4,6.58,,,,3.5,6.5,7.5,4.0,,5.83,,,16.58,15.98,
232,64001574,4.6,8.17,,,,5.0,7.75,8.0,4.8,,6.92,,,20.92,17.57,
233,64001579,5.6,7.5,4.25,4.75,3.25,,,,7.6,4.08,,14.6,13.6,,20.7,17.45
234,64001585,5.2,5.0,,,,2.5,5.75,5.75,3.4,,4.67,,,13.25,13.6,
235,64001591,5.4,7.0,4.5,4.75,3.75,,,,4.0,4.33,,14.65,13.9,,16.4,13.9
236,64001597,4.4,4.75,,,,3.25,3.75,5.25,2.6,,4.08,,,11.75,11.75,
237,64001603,4.6,5.92,,,,3.75,5.25,6.25,3.2,,5.08,,,14.92,13.72,
238,64001608,4.2,8.75,,,,4.5,7.0,7.0,2.6,,6.17,,,20.25,15.55,
239,64001621,5.0,9.0,,,,5.0,7.5,6.5,2.2,,6.33,,,21.5,16.2,
240,64001308,4.0,9.25,,,,2.5,4.25,7.0,2.2,,4.58,,,16.0,15.45,
241,64001324,3.4,6.5,,,,4.5,5.0,6.75,2.0,,5.42,,,16.0,11.9,
242,64002202,4.4,6.25,2.25,4.5,3.0,2.75,4.5,7.5,2.2,3.25,4.92,11.15,11.9,13.5,12.85,8.85
243,64002208,3.4,5.5,2.5,4.0,4.5,2.5,4.0,7.25,1.8,3.67,4.58,9.9,11.9,12.0,10.7,7.7
244,64002237,2.8,3.5,2.75,2.0,4.0,,,,2.6,2.92,,7.55,8.8,,8.9,8.15
245,64002241,4.6,7.0,1.75,3.25,4.5,,,,3.0,3.17,,9.6,12.35,,14.6,9.35
246,64002246,4.2,5.25,,,,2.25,3.25,6.0,2.2,,3.83,,,10.75,11.65,
247,64002256,2.8,4.5,,,,2.25,4.5,7.25,2.4,,4.67,,,11.25,9.7,
248,64001330,5.8,7.0,5.75,4.75,5.0,,,,3.2,5.17,,16.3,15.55,,16,14.75
249,64001309,4.6,7.5,5.0,4.75,4.0,,,,4.2,4.58,,14.35,13.35,,16.3,13.8
250,64001327,5.0,6.75,3.0,4.0,2.5,,,,4.0,3.17,,12.0,11.5,,15.75,12.0
251,64001333,5.2,8.75,5.25,5.5,6.0,,,,4.4,5.58,,15.95,16.7,,18.35,14.85
252,64001303,6.2,7.25,4.75,4.25,5.0,,,,3.8,4.67,,15.2,15.45,,17.25,14.75
253,64001304,5.2,6.0,4.75,3.0,4.5,,,,2.8,4.08,,12.95,12.7,,14,12.75
