,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
36,59004748,5.6,4.0,5.75,4.25,3.75,,,,4.4,4.58,,15.6,13.6,,14,15.75
37,59004761,3.2,3.25,,,,3.5,5.25,7.25,2.6,,5.33,,,12.0,9.05,
38,59004764,5.4,7.25,4.0,3.25,5.0,,,,3.0,4.08,,12.65,13.65,,15.65,12.4
39,59004600,5.2,5.0,,,,2.5,4.75,7.0,3.4,,4.75,,,12.25,13.6,
40,59004639,3.2,5.5,,,,1.5,5.0,5.0,3.4,,3.83,,,12.0,12.1,
41,59004614,3.8,4.75,,,,3.25,2.5,2.5,2.8,,2.75,,,10.5,11.35,
42,59004625,3.2,3.25,,,,2.75,5.25,6.75,2.4,,4.92,,,11.25,8.85,
43,59004645,3.4,4.75,,,,3.75,5.25,6.5,4.2,,5.17,,,13.75,12.35,
44,59004646,1.8,2.5,,,,3.0,1.25,4.0,2.8,,2.75,,,6.75,7.1,
45,59004672,6.0,5.5,,,,3.75,6.0,7.5,4.2,,5.75,,,15.25,15.7,
46,59004677,6.0,7.75,,,,6.25,6.75,9.0,5.2,,7.33,,,20.75,18.95,
47,59004688,5.6,7.0,2.5,3.5,4.25,,,,2.6,3.42,,11.6,13.35,,15.2,10.7
48,59004696,5.8,6.0,6.5,5.5,2.75,,,,3.8,4.92,,17.8,14.05,,15.6,16.1
49,59004653,5.2,7.5,4.75,5.5,3.25,,,,5.2,4.5,,15.45,13.95,,17.9,15.15
50,59004674,5.0,6.75,4.5,5.5,4.5,,,,4.8,4.83,,15.0,15.0,,16.55,14.3
51,59006089,4.2,3.75,4.0,3.75,4.5,,,,4.0,4.08,,11.95,12.45,,11.95,12.2
52,59006091,2.8,3.0,,,,2.75,4.5,3.5,3.6,,3.58,,,10.25,9.4,
53,59006108,3.0,5.75,,,,3.25,4.5,5.5,2.6,,4.42,,,13.5,11.35,
54,59006118,4.2,5.5,5.0,5.75,4.25,,,,5.2,5.0,,14.95,14.2,,14.9,14.4
55,59006187,3.8,6.25,,,,4.25,5.25,7.25,3.4,,5.58,,,15.75,13.45,
56,59006200,2.8,3.25,,,,2.5,3.5,3.75,3.4,,3.25,,,9.25,9.45,
57,59006202,3.2,4.5,,,,3.25,3.75,6.25,3.8,,4.42,,,11.5,11.5,
58,59006205,5.4,4.25,,,,1.5,4.75,7.25,2.8,,4.5,,,10.5,12.45,
59,59006208,3.2,5.5,,,,4.0,5.0,6.0,1.8,,5.0,,,14.5,10.5,
60,59006223,6.4,6.0,4.75,4.75,4.75,,,,1.8,4.75,,15.9,15.9,,14.2,12.95
61,59006226,3.0,2.5,,,,2.5,4.75,6.25,2.8,,4.5,,,9.75,8.3,
62,59006238,4.4,5.75,,,,2.75,5.0,5.75,3.0,,4.5,,,13.5,13.15,
63,59006240,2.6,3.5,,,,2.25,1.5,5.0,3.8,,2.92,,,7.25,9.9,
64,59006247,6.0,3.5,4.75,4.5,3.75,,,,3.0,4.33,,15.25,14.25,,12.5,13.75
65,59006250,4.2,4.0,,,,3.5,6.0,6.25,3.0,,5.25,,,13.5,11.2,
66,59006266,4.8,4.0,3.0,3.75,5.25,,,,4.0,4.0,,11.55,13.8,,12.8,11.8
67,59006271,3.8,5.5,,,,4.25,6.0,7.5,3.8,,5.92,,,15.75,13.1,
68,59000761,5.0,5.25,5.25,4.25,4.5,,,,6.6,4.67,,14.5,13.75,,16.85,16.85
69,59000765,3.8,4.0,,,,4.75,5.5,7.0,2.6,,5.75,,,14.25,10.4,
70,59000769,5.8,7.0,,,,3.5,5.75,8.0,6.2,,5.75,,,16.25,19,
71,59000771,5.8,7.25,,,,3.0,4.75,8.25,5.4,,5.33,,,15.0,18.45,
72,59000778,5.8,4.0,5.25,5.0,6.25,,,,2.2,5.5,,16.05,17.05,,12,13.25
73,59000806,5.8,6.75,3.25,5.5,6.25,,,,5.0,5.0,,14.55,17.55,,17.55,14.05
74,59000812,4.4,5.75,,,,4.5,5.5,8.25,3.2,,6.08,,,15.75,13.35,
75,59000831,4.2,6.25,,,,4.25,4.25,7.25,5.0,,5.25,,,14.75,15.45,
76,59000838,4.2,5.0,,,,4.25,5.0,6.25,3.2,,5.17,,,14.25,12.4,
77,59000841,5.4,6.0,5.5,4.25,5.0,,,,4.0,4.92,,15.15,14.65,,15.4,14.9
78,59000846,6.0,4.75,5.5,3.25,5.0,,,,4.4,4.58,,14.75,14.25,,15.15,15.9
79,59000848,4.2,6.5,,,,3.75,7.0,8.0,3.4,,6.25,,,17.25,14.1,
80,59000850,4.8,6.0,3.5,4.25,4.75,,,,3.6,4.17,,12.55,13.8,,14.4,11.9
81,59000002,5.8,6.5,,,,2.0,6.0,7.0,4.0,,5.0,,,14.5,16.3,
82,59000009,3.8,4.75,4.5,5.25,5.0,,,,2.8,4.92,,13.55,14.05,,11.35,11.1
83,59000017,5.6,4.5,4.75,4.5,4.0,,,,3.8,4.42,,14.85,14.1,,13.9,14.15
84,59000022,4.2,4.5,4.25,3.75,4.5,,,,5.2,4.17,,12.2,12.45,,13.9,13.65
85,59000587,5.6,6.25,7.0,4.25,3.25,,,,5.2,4.83,,16.85,13.1,,17.05,17.8
86,59000590,5.4,6.25,4.5,4.75,5.5,,,,3.8,4.92,,14.65,15.65,,15.45,13.7
87,59000594,5.4,6.5,4.5,4.0,3.25,,,,3.2,3.92,,13.9,12.65,,15.1,13.1
88,59000597,6.2,5.0,6.0,2.75,5.25,,,,4.6,4.67,,14.95,14.2,,15.8,16.8
89,59000600,4.6,3.25,,,,2.75,2.75,7.25,3.6,,4.25,,,8.75,11.45,
90,59000615,7.0,4.75,6.25,6.0,7.5,,,,6.6,6.58,,19.25,20.5,,18.35,19.85
91,59000622,7.0,6.5,,,,3.5,6.75,8.0,5.8,,6.08,,,16.75,19.3,
92,59000629,6.6,7.75,4.75,5.75,5.5,,,,5.8,5.33,,17.1,17.85,,20.15,17.15
93,59000633,5.2,6.75,3.0,5.5,6.75,,,,4.6,5.08,,13.7,17.45,,16.55,12.8
94,59000635,6.2,5.5,4.75,2.5,4.75,,,,4.2,4.0,,13.45,13.45,,15.9,15.15
95,59000638,4.4,8.0,,,,5.75,7.25,9.5,4.2,,7.5,,,21.0,16.6,
96,59000642,5.4,4.25,5.75,4.5,4.25,,,,6.6,4.83,,15.65,14.15,,16.25,17.75
97,59000646,7.0,6.25,6.75,5.25,2.5,,,,4.6,4.83,,19.0,14.75,,17.85,18.35
98,59000649,5.6,6.25,,,,3.75,5.5,6.75,6.0,,5.33,,,15.5,17.85,
99,59000654,6.4,6.75,4.0,4.0,5.25,,,,7.8,4.42,,14.4,15.65,,20.95,18.2
100,59000660,3.4,4.25,,,,3.75,5.75,8.0,2.8,,5.83,,,13.75,10.45,
101,59000663,6.0,4.75,4.5,3.25,4.5,,,,4.0,4.08,,13.75,13.75,,14.75,14.5
102,59000440,4.6,6.75,,,,2.5,6.25,7.25,5.2,,5.33,,,15.5,16.55,
103,59000468,3.2,6.25,,,,3.0,5.25,7.0,4.0,,5.08,,,14.5,13.45,
104,59000459,3.4,6.5,,,,3.0,3.75,7.5,4.0,,4.75,,,13.25,13.9,
105,59000408,5.6,6.75,,,,4.0,6.25,8.25,3.8,,6.17,,,17.0,16.15,
106,59000429,4.0,5.75,,,,5.5,7.5,9.0,3.8,,7.33,,,18.75,13.55,
107,59000436,4.0,6.25,,,,4.0,6.0,6.75,2.2,,5.58,,,16.25,12.45,
108,59000507,5.6,7.5,,,,8.75,8.5,7.75,4.6,,8.33,,,24.75,17.7,
109,59000532,6.2,6.0,,,,3.5,5.0,7.5,6.4,,5.33,,,14.5,18.6,
110,59001269,6.0,6.75,6.5,5.5,5.75,,,,3.8,5.92,,18.0,17.25,,16.55,16.3
111,59001273,5.0,2.5,4.75,6.0,4.5,,,,3.2,5.08,,15.75,15.5,,10.7,12.95
112,59001276,6.8,6.0,4.0,6.75,6.75,,,,5.8,5.83,,17.55,20.3,,18.6,16.6
113,59001279,7.2,6.5,6.25,7.5,7.75,,,,6.6,7.17,,20.95,22.45,,20.3,20.05
114,59001282,5.4,7.5,3.75,5.75,5.75,,,,6.2,5.08,,14.9,16.9,,19.1,15.35
115,59001284,6.6,6.25,5.25,6.5,5.25,,,,5.8,5.67,,18.35,18.35,,18.65,17.65
116,59001287,6.6,7.0,6.0,4.25,4.25,,,,7.6,4.83,,16.85,15.1,,21.2,20.2
117,59001289,7.6,5.75,6.75,6.75,6.5,,,,4.4,6.67,,21.1,20.85,,17.75,18.75
118,59001291,5.0,5.75,3.25,5.0,5.0,,,,6.0,4.42,,13.25,15.0,,16.75,14.25
119,59002470,4.2,6.5,,,,4.5,5.5,7.75,2.4,,5.92,,,16.5,13.1,
120,59002477,2.0,3.0,,,,2.75,3.75,4.75,3.6,,3.75,,,9.5,8.6,
121,59002473,4.0,5.75,,,,2.25,3.75,6.25,2.8,,4.08,,,11.75,12.55,
122,59002475,5.2,4.25,,,,5.25,5.25,6.75,3.2,,5.75,,,14.75,12.65,
123,59002479,2.6,4.75,,,,3.75,5.75,7.25,3.6,,5.58,,,14.25,10.95,
124,59002454,5.6,7.0,,,,4.5,6.25,8.25,3.4,,6.33,,,17.75,16,
125,59002481,4.4,8.25,,,,6.5,8.25,8.25,2.2,,7.67,,,23.0,14.85,
126,59002486,3.8,6.0,,,,2.25,5.5,7.75,3.2,,5.17,,,13.75,13,
127,59002487,4.4,6.5,,,,3.75,4.25,7.25,1.6,,5.08,,,14.5,12.5,
128,59002489,5.0,5.5,,,,2.75,6.25,8.0,4.2,,5.67,,,14.5,14.7,
129,59002494,3.2,4.25,,,,3.5,6.0,7.0,2.4,,5.5,,,13.75,9.85,
130,59002894,4.4,5.75,,,,3.25,4.75,8.0,4.6,,5.33,,,13.75,14.75,
131,59002899,6.2,6.25,4.5,4.5,4.5,,,,4.0,4.5,,15.2,15.2,,16.45,14.7
132,59002909,4.2,5.75,,,,1.5,4.75,7.0,2.8,,4.42,,,12.0,12.75,
133,59002911,2.8,8.0,,,,4.0,6.25,7.75,3.2,,6.0,,,18.25,14,
134,59002930,5.2,7.75,5.5,5.25,4.0,,,,4.2,4.92,,15.95,14.45,,17.15,14.9
135,59002932,3.0,6.0,,,,3.0,6.0,7.75,2.4,,5.58,,,15.0,11.4,
136,59002560,4.0,2.5,,,,3.75,4.0,6.0,2.0,,4.58,,,10.25,8.5,
137,59002563,5.2,6.25,,,,5.0,6.25,8.75,3.4,,6.67,,,17.5,14.85,
138,59002566,3.8,4.75,,,,4.0,6.25,7.5,3.2,,5.92,,,15.0,11.75,
139,59002571,3.6,7.5,,,,4.5,6.0,8.5,2.4,,6.33,,,18.0,13.5,
140,59002573,3.4,6.75,,,,4.0,4.5,7.0,4.0,,5.17,,,15.25,14.15,
141,59002547,2.6,5.25,,,,4.0,4.25,7.0,1.6,,5.08,,,13.5,9.45,
142,59002550,2.8,5.5,,,,3.0,4.5,8.25,3.2,,5.25,,,13.0,11.5,
143,59002552,4.4,6.5,,,,4.0,6.75,9.25,3.8,,6.67,,,17.25,14.7,
144,59002554,4.6,6.5,,,,3.5,5.5,8.0,1.8,,5.67,,,15.5,12.9,
145,59002576,3.8,7.25,,,,2.5,6.25,8.5,5.2,,5.75,,,16.0,16.25,
146,59002579,4.4,5.75,,,,4.75,6.5,8.25,2.2,,6.5,,,17.0,12.35,
147,59002582,2.4,4.75,,,,2.0,5.5,5.5,2.2,,4.33,,,12.25,9.35,
148,59002585,4.2,5.75,,,,3.75,6.25,8.25,2.8,,6.08,,,15.75,12.75,
149,59002591,3.0,4.75,,,,2.75,5.5,8.75,3.4,,5.67,,,13.0,11.15,
150,59002600,2.8,3.75,,,,3.0,3.75,7.5,2.8,,4.75,,,10.5,9.35,
151,59002604,3.4,5.5,,,,4.5,5.25,7.5,3.4,,5.75,,,15.25,12.3,
152,59002589,4.6,6.75,,,,5.5,6.0,8.0,4.6,,6.5,,,18.25,15.95,
153,59002673,4.4,4.0,,,,5.0,5.75,5.5,3.0,,5.42,,,14.75,11.4,
154,59002679,5.4,7.25,,,,5.5,7.0,8.75,5.6,,7.08,,,19.75,18.25,
155,59002681,3.8,5.25,,,,3.75,2.75,7.0,2.4,,4.5,,,11.75,11.45,
156,59002683,3.6,3.25,,,,1.5,5.25,7.0,2.4,,4.58,,,10.0,9.25,
157,59002686,2.4,4.25,,,,4.0,5.0,6.5,4.0,,5.17,,,13.25,10.65,
158,59003382,4.8,4.5,4.25,4.0,4.75,,,,3.6,4.33,,13.05,13.55,,12.9,12.65
159,59003384,4.8,7.25,,,,3.75,6.25,9.0,4.2,,6.33,,,17.25,16.25,
160,59003394,5.8,7.0,3.5,2.75,5.5,,,,3.0,3.92,,12.05,14.05,,15.8,12.3
161,59003397,5.4,7.75,5.5,6.25,4.5,,,,2.8,5.42,,17.15,16.15,,15.95,13.7
162,59003403,3.4,8.0,,,,4.75,5.25,7.5,3.0,,5.83,,,18.0,14.4,
163,59003419,4.0,5.5,,,,5.25,6.75,8.25,2.4,,6.75,,,17.5,11.9,
164,59003422,6.2,4.25,3.75,4.0,4.25,,,,2.6,4.0,,13.95,14.45,,13.05,12.55
165,59003425,4.8,7.25,,,,5.5,7.5,9.75,3.6,,7.58,,,20.25,15.65,
166,59003431,5.4,6.0,5.5,5.5,5.0,,,,3.8,5.33,,16.4,15.9,,15.2,14.7
167,59003442,3.4,6.0,,,,3.75,5.5,7.0,3.0,,5.42,,,15.25,12.4,
168,59003455,4.6,7.0,4.0,4.0,5.0,,,,3.6,4.33,,12.6,13.6,,15.2,12.2
169,59003461,4.6,6.0,,,,4.25,4.0,8.0,4.6,,5.42,,,14.25,15.2,
170,59003293,4.8,6.0,,,,5.5,7.25,8.75,4.2,,7.17,,,18.75,15,
171,59003297,4.8,3.5,,,,1.75,4.75,7.75,2.2,,4.75,,,10.0,10.5,
172,59003322,4.4,3.75,,,,2.75,4.75,8.0,1.8,,5.17,,,11.25,9.95,
173,59003326,4.2,5.25,,,,1.75,4.25,7.75,3.4,,4.58,,,11.25,12.85,
174,59003335,4.4,5.0,,,,5.25,6.75,7.25,1.6,,6.42,,,17.0,11,
175,59003337,3.8,5.0,,,,3.5,4.5,5.0,2.0,,4.33,,,13.0,10.8,
176,59003346,3.4,6.0,,,,4.75,5.75,7.75,3.0,,6.08,,,16.5,12.4,
177,59003349,6.2,6.5,,,,4.25,7.0,9.0,4.2,,6.75,,,17.75,16.9,
178,59003328,3.2,4.75,,,,3.5,6.0,8.0,3.0,,5.83,,,14.25,10.95,
179,59003331,2.6,4.0,,,,3.5,4.25,5.75,2.8,,4.5,,,11.75,9.4,
180,59003333,5.4,6.75,,,,2.75,6.75,8.0,3.2,,5.83,,,16.25,15.35,
181,59003343,3.6,2.25,,,,2.5,3.25,4.75,3.2,,3.5,,,8.0,9.05,
182,59000989,6.0,7.75,,,,6.5,8.25,8.0,7.4,,7.58,,,22.5,21.15,
183,59000990,5.8,6.5,2.25,6.25,5.5,,,,4.4,4.67,,14.3,17.55,,16.7,12.45
184,59001007,6.8,5.75,8.0,3.5,3.0,,,,9.0,4.83,,18.3,13.3,,21.55,23.8
185,59001028,5.8,5.5,3.75,6.0,5.25,,,,5.0,5.0,,15.55,17.05,,16.3,14.55
186,59001030,4.2,7.0,3.25,5.75,4.25,,,,3.6,4.42,,13.2,14.2,,14.8,11.05
187,59001851,4.0,4.5,,,,3.75,6.0,7.25,4.0,,5.67,,,14.25,12.5,
188,59001854,5.0,5.25,,,,1.75,3.75,7.5,2.0,,4.33,,,10.75,12.25,
189,59001856,3.6,4.75,,,,3.5,4.25,6.0,3.2,,4.58,,,12.5,11.55,
190,59001859,4.6,6.25,,,,1.5,4.5,7.0,2.8,,4.33,,,12.25,13.65,
191,59001872,5.0,4.25,,,,3.25,5.5,7.5,3.6,,5.42,,,13.0,12.85,
192,59001881,4.8,3.75,,,,4.25,5.0,7.75,3.2,,5.67,,,13.0,11.75,
193,59001883,4.4,1.75,,,,3.0,5.5,6.0,4.0,,4.83,,,10.25,10.15,
194,59001892,5.4,6.0,6.5,5.25,5.75,,,,4.0,5.83,,17.15,16.4,,15.4,15.9
195,59001822,2.6,3.5,,,,2.25,4.0,5.75,2.6,,4.0,,,9.75,8.7,
196,59001831,3.0,2.75,,,,3.25,4.5,5.75,3.6,,4.5,,,10.5,9.35,
197,59001846,4.4,5.75,,,,3.75,6.0,5.0,1.2,,4.92,,,15.5,11.35,
198,59001848,5.0,5.0,,,,2.5,5.0,6.0,3.4,,4.5,,,12.5,13.4,
199,59001853,3.6,4.75,,,,2.25,2.25,4.5,2.4,,3.0,,,9.25,10.75,
200,59001837,4.2,4.0,,,,2.75,5.75,6.25,3.0,,4.92,,,12.5,11.2,
201,59001843,3.8,6.25,,,,2.5,3.0,7.75,2.8,,4.42,,,11.75,12.85,
202,59001858,4.2,2.25,,,,2.5,2.25,6.0,2.2,,3.58,,,7.0,8.65,
203,59002111,5.6,7.75,4.75,4.0,6.0,,,,3.6,4.92,,14.35,15.6,,16.95,13.95
204,59001612,4.0,6.75,,,,1.75,4.0,6.5,4.0,,4.08,,,12.5,14.75,
205,59001624,4.0,3.5,,,,3.5,4.75,7.5,7.6,,5.25,,,11.75,15.1,
206,59001629,5.4,4.5,4.5,4.0,4.75,,,,1.4,4.42,,13.9,14.15,,11.3,11.3
207,59001645,2.2,5.25,,,,4.0,6.25,5.5,2.6,,5.25,,,15.5,10.05,
208,59001650,4.4,5.75,4.25,3.25,5.25,,,,4.0,4.25,,11.9,12.9,,14.15,12.65
209,59001653,4.4,4.75,,,,4.25,5.5,7.25,3.4,,5.67,,,14.5,12.55,
210,59001665,4.8,6.0,3.75,4.25,5.25,,,,3.4,4.42,,12.8,14.3,,14.2,11.95
211,59001484,6.2,3.0,5.5,4.25,4.0,,,,3.4,4.58,,15.95,14.45,,12.6,15.1
212,59001487,5.0,6.0,3.5,2.75,4.25,,,,3.2,3.5,,11.25,12.0,,14.2,11.7
213,59001462,5.4,5.25,4.25,4.0,4.5,,,,4.2,4.25,,13.65,13.9,,14.85,13.85
214,59001465,5.2,3.75,4.75,5.25,3.25,,,,2.6,4.42,,15.2,13.7,,11.55,12.55
215,59001488,4.8,6.25,3.25,5.75,4.0,,,,3.0,4.33,,13.8,14.55,,14.05,11.05
216,59001463,6.0,4.5,3.75,4.0,4.75,,,,3.8,4.17,,13.75,14.75,,14.3,13.55
217,59001467,4.0,2.5,3.75,2.25,3.5,,,,4.0,3.17,,10.0,9.75,,10.5,11.75
218,59001506,6.2,6.25,4.75,6.0,5.0,,,,4.4,5.25,,16.95,17.2,,16.85,15.35
219,59001541,5.6,5.25,3.75,3.75,5.75,,,,4.4,4.42,,13.1,15.1,,15.25,13.75
220,59002040,5.2,6.0,,,,3.25,5.75,8.0,,,5.67,,,15.0,,
221,59004724,5.6,5.5,5.0,4.75,5.75,,,,2.8,5.17,,15.35,16.1,,13.9,13.4
222,59004753,6.6,3.5,4.25,3.5,3.75,,,,3.2,3.83,,14.35,13.85,,13.3,14.05
223,59004759,5.0,4.5,5.0,4.5,4.0,,,,4.0,4.5,,14.5,13.5,,13.5,14.0
224,59004769,5.2,6.0,4.75,4.75,6.75,,,,3.8,5.42,,14.7,16.7,,15,13.75
225,59004732,2.4,4.25,3.0,3.0,3.0,,,,4.0,3.0,,8.4,8.4,,10.65,9.4
226,59004737,6.2,6.25,6.75,6.75,4.0,,,,3.2,5.83,,19.7,16.95,,15.65,16.15
227,59004743,6.6,5.0,5.5,6.25,4.0,,,,3.8,5.25,,18.35,16.85,,15.4,15.9
228,59004749,4.6,4.5,3.75,5.0,3.5,,,,2.6,4.08,,13.35,13.1,,11.7,10.95
229,59004780,6.2,6.75,6.75,3.0,4.75,,,,3.6,4.83,,15.95,13.95,,16.55,16.55
230,59004803,6.8,8.0,5.75,5.75,6.5,,,,5.0,6.0,,18.3,19.05,,19.8,17.55
231,59004784,5.6,4.5,4.75,3.25,3.0,,,,4.8,3.67,,13.6,11.85,,14.9,15.15
232,59004789,6.0,6.5,6.25,6.0,5.5,,,,4.0,5.92,,18.25,17.5,,16.5,16.25
233,59004811,5.4,5.0,4.75,2.75,3.75,,,,4.0,3.75,,12.9,11.9,,14.4,14.15
234,59004825,5.4,5.5,4.0,3.75,5.25,,,,2.6,4.33,,13.15,14.4,,13.5,12.0
235,59004830,7.2,5.0,4.75,7.0,8.5,,,,5.4,6.75,,18.95,22.7,,17.6,17.35
236,59004793,3.4,6.5,3.25,2.0,3.5,,,,2.6,2.92,,8.65,8.9,,12.5,9.25
237,59004821,5.2,8.0,5.0,3.75,4.75,,,,4.2,4.5,,13.95,13.7,,17.4,14.4
238,59005404,3.4,3.5,,,,3.0,5.0,7.0,2.8,,5.0,,,11.5,9.7,
239,59005406,5.6,6.25,,,,3.5,6.75,6.75,4.6,,5.67,,,16.5,16.45,
240,59005425,3.8,6.0,3.75,4.25,4.0,,,,2.8,4.0,,11.8,12.05,,12.6,10.35
241,59005428,4.6,6.0,,,,3.0,4.25,7.0,3.0,,4.75,,,13.25,13.6,
242,59005430,5.0,4.5,,,,2.5,5.75,7.5,4.8,,5.25,,,12.75,14.3,
243,59005434,4.4,6.75,,,,4.25,6.25,8.5,3.4,,6.33,,,17.25,14.55,
244,59005445,5.8,7.75,,,,5.25,8.25,9.25,4.4,,7.58,,,21.25,17.95,
245,59005450,5.0,6.0,,,,4.75,7.0,7.75,3.6,,6.5,,,17.75,14.6,
246,59005454,5.8,5.5,,,,6.25,7.25,9.75,4.6,,7.75,,,19.0,15.9,
247,59005464,4.6,6.5,,,,4.5,6.0,9.0,3.6,,6.5,,,17.0,14.7,
248,59005467,5.4,6.25,,,,5.5,6.25,7.0,3.8,,6.25,,,18.0,15.45,
249,59005470,4.2,6.0,,,,4.25,7.25,7.0,4.0,,6.17,,,17.5,14.2,
250,59005473,4.6,5.0,,,,2.75,5.5,7.25,2.6,,5.17,,,13.25,12.2,
251,59005475,6.0,6.0,,,,3.75,6.5,7.75,3.4,,6.0,,,16.25,15.4,
252,59005491,3.8,4.75,,,,4.5,6.0,8.5,2.8,,6.33,,,15.25,11.35,
253,59005494,4.6,6.25,5.5,3.75,4.0,,,,3.4,4.42,,13.85,12.35,,14.25,13.5
254,59005496,5.2,5.0,,,,4.75,7.0,7.25,3.8,,6.33,,,16.75,14,
255,59005916,4.2,6.0,,,,3.5,4.25,6.0,2.4,,4.58,,,13.75,12.6,
256,59005935,4.6,7.75,,,,4.25,6.5,9.5,3.4,,6.75,,,18.5,15.75,
257,59005576,4.0,6.75,,,,3.25,5.25,7.0,2.8,,5.17,,,15.25,13.55,
258,59005474,4.4,4.5,,,,5.25,4.75,6.75,5.4,,5.58,,,14.5,14.3,
259,59005479,4.6,7.75,,,,4.25,8.5,8.75,4.2,,7.17,,,20.5,16.55,
260,59005521,6.0,6.0,6.0,6.0,5.25,,,,4.4,5.75,,18.0,17.25,,16.4,16.4
261,59005543,2.6,6.0,,,,3.25,6.25,8.25,2.8,,5.92,,,15.5,11.4,
262,59005561,4.8,5.5,,,,3.75,4.5,5.75,2.2,,4.67,,,13.75,12.5,
263,59005647,3.2,5.25,,,,3.75,4.5,6.75,2.0,,5.0,,,13.5,10.45,
264,59005657,3.8,4.0,,,,4.0,5.0,6.25,3.0,,5.08,,,13.0,10.8,
265,59005676,2.4,3.75,,,,3.75,4.75,8.0,2.8,,5.5,,,12.25,8.95,
266,59005696,2.4,6.5,,,,2.75,4.0,5.75,1.8,,4.17,,,13.25,10.7,
267,59005710,3.6,5.5,,,,2.0,5.0,6.25,2.6,,4.42,,,12.5,11.7,
268,59005736,4.6,4.75,3.25,4.75,5.5,,,,3.8,4.5,,12.6,14.85,,13.15,11.65
269,59005740,3.2,4.5,,,,4.5,3.75,5.0,3.8,,4.42,,,12.75,11.5,
