,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,50000662,3.6,7.0,,,,4.5,6.25,8.0,3.8,,6.25,,,17.75,14.4,
1,50000679,3.0,6.0,,,,5.0,5.0,8.0,4.2,,6.0,,,16.0,13.2,
2,50000686,5.0,6.0,,,,4.25,6.5,9.0,3.8,,6.58,,,16.75,14.8,
3,50000864,4.6,6.25,5.0,5.75,4.75,,,,3.0,5.17,,15.35,15.1,,13.85,12.6
4,50000875,6.8,6.5,5.75,7.75,7.5,,,,4.4,7.0,,20.3,22.05,,17.7,16.95
5,50000888,5.8,7.75,6.25,5.75,6.5,,,,3.6,6.17,,17.8,18.05,,17.15,15.65
6,50000912,5.8,5.75,5.25,5.5,4.5,,,,2.8,5.08,,16.55,15.8,,14.35,13.85
7,50000926,6.6,6.5,5.25,5.75,5.75,,,,5.0,5.58,,17.6,18.1,,18.1,16.85
8,50000980,6.0,6.5,5.0,5.5,4.75,,,,4.8,5.08,,16.5,16.25,,17.3,15.8
9,50000981,5.4,6.25,6.0,5.25,5.25,,,,6.2,5.5,,16.65,15.9,,17.85,17.6
10,50000986,6.0,6.25,4.0,5.25,4.75,,,,2.8,4.67,,15.25,16.0,,15.05,12.8
11,50000991,6.4,6.92,4.75,5.25,5.5,,,,3.6,5.17,,16.4,17.15,,16.92,14.75
12,50000927,7.0,6.0,6.75,5.75,4.0,,,,8.0,5.5,,19.5,16.75,,21,21.75
13,50000937,5.6,6.5,6.5,4.75,6.0,,,,3.8,5.75,,16.85,16.35,,15.9,15.9
14,50000941,5.0,6.25,1.75,3.75,4.0,,,,3.8,3.17,,10.5,12.75,,15.05,10.55
15,50000947,5.2,6.0,5.5,5.0,5.75,,,,5.4,5.42,,15.7,15.95,,16.6,16.1
16,50000960,4.8,5.25,4.5,5.5,3.75,,,,2.4,4.58,,14.8,14.05,,12.45,11.7
17,50000297,5.8,6.0,,,,3.5,6.0,8.75,3.0,,6.08,,,15.5,14.8,
18,50000300,4.4,7.25,,,,4.5,6.25,8.0,4.0,,6.25,,,18.0,15.65,
19,50000082,6.2,6.5,3.75,2.75,4.75,,,,6.4,3.75,,12.7,13.7,,19.1,16.35
20,50000088,4.8,5.5,3.75,4.25,4.5,,,,4.0,4.17,,12.8,13.55,,14.3,12.55
21,50000090,2.2,4.0,2.5,2.0,3.25,,,,2.0,2.58,,6.7,7.45,,8.2,6.7
22,50000093,5.2,5.75,5.5,4.25,1.75,,,,4.6,3.83,,14.95,11.2,,15.55,15.3
23,50000101,6.6,5.92,6.75,7.25,5.5,,,,3.6,6.5,,20.6,19.35,,16.12,16.95
24,50000113,4.8,5.5,5.0,4.25,3.75,,,,3.4,4.33,,14.05,12.8,,13.7,13.2
25,50000076,6.0,6.0,7.25,5.75,6.0,,,,4.0,6.33,,19.0,17.75,,16,17.25
26,50000094,5.4,5.75,5.0,4.0,4.25,,,,4.2,4.42,,14.4,13.65,,15.35,14.6
27,50000103,5.6,4.0,5.0,4.25,4.75,,,,3.6,4.67,,14.85,14.6,,13.2,14.2
28,50000108,5.4,5.0,5.5,4.5,6.25,,,,2.8,5.42,,15.4,16.15,,13.2,13.7
29,50000073,6.0,6.0,5.75,4.75,3.0,,,,4.6,4.5,,16.5,13.75,,16.6,16.35
30,50000084,6.0,6.0,3.5,5.5,6.75,,,,3.4,5.25,,15.0,18.25,,15.4,12.9
31,50000086,5.8,5.75,5.25,5.0,3.5,,,,4.2,4.58,,16.05,14.3,,15.75,15.25
32,50000115,5.8,7.25,4.25,5.25,3.75,,,,5.4,4.42,,15.3,14.8,,18.45,15.45
