,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
27,58000228,4.0,5.75,4.5,4.0,4.5,,,,5.4,4.33,,12.5,12.5,,15.15,13.9
28,58000196,5.6,4.5,5.25,6.0,3.5,,,,3.8,4.92,,16.85,15.1,,13.9,14.65
29,58000213,6.2,6.25,4.0,4.25,2.75,,,,3.6,3.67,,14.45,13.2,,16.05,13.8
30,58000237,4.8,3.25,3.25,3.0,3.75,,,,2.2,3.33,,11.05,11.55,,10.25,10.25
31,58000248,4.4,3.5,3.5,4.5,3.0,,,,2.6,3.67,,12.4,11.9,,10.5,10.5
32,58000601,4.4,5.5,,,,4.0,5.25,8.0,2.8,,5.75,,,14.75,12.7,
33,58000603,4.6,7.0,4.75,3.75,6.0,,,,3.2,4.83,,13.1,14.35,,14.8,12.55
34,58001297,3.4,3.25,,,,2.25,5.5,7.75,3.4,,5.17,,,11.0,10.05,
35,58001837,5.2,6.75,,,,4.0,6.25,7.75,6.4,,6.0,,,17.0,18.35,
36,58001840,3.6,3.75,3.25,4.0,3.0,,,,5.4,3.42,,10.85,10.6,,12.75,12.25
37,58001843,3.0,5.25,3.0,4.0,4.25,,,,2.8,3.75,,10.0,11.25,,11.05,8.8
38,58001850,4.0,5.25,,,,4.0,4.75,8.5,2.0,,5.75,,,14.0,11.25,
39,58001857,4.8,8.0,,,,5.5,8.75,8.75,4.6,,7.67,,,22.25,17.4,
40,58001860,6.2,6.5,5.75,5.25,4.5,,,,4.4,5.17,,17.2,15.95,,17.1,16.35
41,58001875,5.2,6.0,4.5,4.25,4.5,,,,3.2,4.42,,13.95,13.95,,14.4,12.9
42,58001878,3.0,5.25,2.5,2.5,4.25,,,,3.2,3.08,,8.0,9.75,,11.45,8.7
43,58001896,5.6,7.0,,,,4.25,5.0,7.5,6.2,,5.58,,,16.25,18.8,
44,58001897,5.8,6.5,3.5,2.25,4.5,,,,4.6,3.42,,11.55,12.55,,16.9,13.9
45,58001904,3.6,5.25,4.75,2.0,3.25,,,,2.2,3.33,,10.35,8.85,,11.05,10.55
46,58001910,5.2,7.0,4.25,4.0,3.75,,,,3.6,4.0,,13.45,12.95,,15.8,13.05
47,58001917,2.8,3.75,2.75,3.5,3.25,,,,2.8,3.17,,9.05,9.55,,9.35,8.35
48,58001920,4.6,6.0,5.5,4.5,4.0,,,,4.0,4.67,,14.6,13.1,,14.6,14.1
49,58001923,3.4,4.0,3.75,3.5,4.0,,,,4.0,3.75,,10.65,10.9,,11.4,11.15
50,58001925,4.6,3.5,,,,4.25,8.5,8.0,7.0,,6.92,,,16.25,15.1,
51,58001027,4.8,4.5,,,,2.5,6.0,7.5,3.0,,5.33,,,13.0,12.3,
52,58001037,3.2,3.0,,,,3.25,6.5,7.5,3.0,,5.75,,,12.75,9.2,
53,58001045,6.2,8.0,,,,4.75,8.5,8.75,4.6,,7.33,,,21.25,18.8,
54,58001048,5.4,5.5,,,,4.75,6.5,8.5,3.6,,6.58,,,16.75,14.5,
55,58001051,5.2,8.25,5.25,6.5,4.75,,,,2.2,5.5,,16.95,16.45,,15.65,12.65
56,58001054,4.0,6.25,,,,3.5,5.25,7.5,4.0,,5.42,,,15.0,14.25,
57,58001066,4.8,4.75,,,,4.25,3.75,5.25,2.4,,4.42,,,12.75,11.95,
58,58001085,3.6,5.75,,,,4.0,6.0,8.5,2.6,,6.17,,,15.75,11.95,
59,58001091,6.8,5.75,5.75,5.0,5.75,,,,6.6,5.5,,17.55,17.55,,19.15,19.15
60,58001092,3.4,5.5,,,,3.75,6.5,7.75,2.8,,6.0,,,15.75,11.7,
61,58001109,3.8,5.5,,,,4.25,6.25,8.25,3.8,,6.25,,,16.0,13.1,
62,58001110,3.6,4.91,,,,4.0,6.5,8.0,3.0,,6.17,,,15.41,11.51,
63,58001114,3.4,4.0,,,,2.25,6.25,7.5,3.0,,5.33,,,12.5,10.4,
64,58001121,5.6,6.25,4.0,3.5,5.5,,,,3.4,4.33,,13.1,14.6,,15.25,13.0
65,58001124,3.2,5.0,,,,3.0,5.5,7.25,2.2,,5.25,,,13.5,10.4,
66,58001127,5.4,4.5,,,,5.0,5.75,8.75,3.8,,6.5,,,15.25,13.7,
67,58001230,2.4,4.0,,,,2.25,4.75,5.25,2.2,,4.08,,,11.0,8.6,
68,58003365,5.6,6.0,5.0,5.75,5.0,,,,3.2,5.25,,16.35,16.35,,14.8,13.8
69,58003368,3.6,7.5,,,,4.75,7.5,9.0,4.0,,7.08,,,19.75,15.1,
70,58003370,6.4,5.5,5.5,5.25,5.25,,,,2.6,5.33,,17.15,16.9,,14.5,14.5
71,58003371,5.0,5.0,5.0,4.0,4.5,,,,3.2,4.5,,14.0,13.5,,13.2,13.2
72,58003373,5.0,6.0,,,,4.0,5.25,8.75,2.8,,6.0,,,15.25,13.8,
73,58003374,4.0,6.0,6.5,4.25,4.5,,,,2.8,5.08,,14.75,12.75,,12.8,13.3
74,58000881,1.6,4.75,,,,3.0,5.5,7.25,3.0,,5.25,,,13.25,9.35,
75,58000892,2.6,5.5,,,,4.25,4.25,6.5,2.0,,5.0,,,14.0,10.1,
76,58000898,5.8,4.25,,,,5.25,8.5,9.25,3.4,,7.67,,,18.0,13.45,
77,58000904,6.0,5.75,,,,3.75,6.5,8.5,3.0,,6.25,,,16.0,14.75,
78,58000910,2.0,2.75,,,,3.75,4.25,5.75,3.8,,4.58,,,10.75,8.55,
79,58000913,3.4,4.0,,,,3.0,5.75,5.5,2.8,,4.75,,,12.75,10.2,
80,58000915,2.4,4.0,,,,4.25,4.0,6.5,3.0,,4.92,,,12.25,9.4,
81,58000917,4.6,4.0,,,,3.5,3.5,6.75,3.0,,4.58,,,11.0,11.6,
82,58000919,4.4,4.75,,,,4.0,6.75,6.25,3.6,,5.67,,,15.5,12.75,
83,58000921,5.6,3.75,,,,3.75,5.0,6.0,2.6,,4.92,,,12.5,11.95,
84,58000923,5.6,5.25,,,,4.0,5.0,7.25,3.6,,5.42,,,14.25,14.45,
85,58003408,4.4,5.0,,,,2.5,5.0,5.25,3.0,,4.25,,,12.5,12.4,
86,58003424,6.0,7.5,,,,7.25,7.75,9.75,6.4,,8.25,,,22.5,19.9,
87,58001000,3.4,5.0,,,,3.0,5.0,7.5,3.0,,5.17,,,13.0,11.4,
88,58001004,2.6,5.5,,,,2.25,4.25,5.5,2.2,,4.0,,,12.0,10.3,
89,58001006,4.6,5.75,,,,4.5,7.0,8.25,1.6,,6.58,,,17.25,11.95,
90,58000994,3.4,5.5,,,,2.5,6.0,8.0,2.0,,5.5,,,14.0,10.9,
91,58000988,7.0,8.75,,,,4.5,6.5,9.0,2.4,,6.67,,,19.75,18.15,
92,58000991,3.0,5.0,,,,2.75,5.25,8.0,2.8,,5.33,,,13.0,10.8,
93,58001008,5.2,5.5,,,,4.5,5.5,8.5,2.6,,6.17,,,15.5,13.3,
94,58001011,3.2,2.25,,,,2.5,3.75,6.5,2.6,,4.25,,,8.5,8.05,
95,58001013,2.8,5.5,,,,3.75,6.25,7.0,1.8,,5.67,,,15.5,10.1,
96,58001034,5.2,6.75,,,,3.25,6.75,7.5,5.2,,5.83,,,16.75,17.15,
97,58001209,6.6,7.25,5.0,5.25,7.0,,,,4.2,5.75,,16.85,18.85,,18.05,15.8
98,58001212,5.6,5.75,4.5,3.25,5.75,,,,2.6,4.5,,13.35,14.6,,13.95,12.7
99,58001257,5.2,7.0,6.25,6.0,4.75,,,,3.4,5.67,,17.45,15.95,,15.6,14.85
100,58001260,6.4,6.5,5.25,5.0,5.5,,,,4.0,5.25,,16.65,16.9,,16.9,15.65
101,58001225,5.6,8.0,6.25,4.75,5.25,,,,4.0,5.42,,16.6,15.6,,17.6,15.85
102,58001424,4.4,4.5,,,,4.75,7.75,,,,,,,17.0,,
103,58001434,3.2,2.75,,,,2.0,3.0,,,,,,,7.75,,
104,58001442,3.4,5.0,,,,2.5,4.75,,,,,,,12.25,,
105,58001451,3.8,6.0,,,,4.75,5.0,,,,,,,15.75,,
106,58001454,2.6,2.75,,,,1.25,3.75,,,,,,,7.75,,
107,58001446,1.8,3.0,,,,3.0,4.75,,,,,,,10.75,,
108,58001430,5.6,7.0,4.25,4.25,5.5,,,,,4.67,,14.1,15.35,,,
109,58001463,5.2,7.0,,,,4.25,6.25,6.25,3.6,,5.58,,,17.5,15.8,
110,58001466,5.0,6.0,,,,4.0,6.0,9.0,3.6,,6.33,,,16.0,14.6,
111,58001474,3.4,6.0,,,,2.5,7.0,6.75,4.2,,5.42,,,15.5,13.6,
112,58001478,3.8,4.5,,,,2.0,4.25,3.0,2.4,,3.08,,,10.75,10.7,
113,58001503,3.6,4.25,,,,4.5,7.75,7.75,3.6,,6.67,,,16.5,11.45,
114,58001512,2.4,2.5,,,,2.25,3.5,7.5,2.4,,4.42,,,8.25,7.3,
115,58001638,5.8,5.75,5.5,3.25,5.0,,,,4.4,4.58,,14.55,14.05,,15.95,15.7
116,58001640,4.6,5.0,5.25,6.0,4.25,,,,7.2,5.17,,15.85,14.85,,16.8,17.05
117,58001641,5.2,5.75,4.5,4.0,5.0,,,,3.0,4.5,,13.7,14.2,,13.95,12.7
118,58001652,5.4,6.5,4.5,4.0,4.75,,,,3.8,4.42,,13.9,14.15,,15.7,13.7
119,58001653,6.8,5.75,5.0,5.0,4.5,,,,6.0,4.83,,16.8,16.3,,18.55,17.8
120,58001655,6.6,7.0,6.5,6.5,6.25,,,,5.0,6.42,,19.6,19.35,,18.6,18.1
121,58002719,8.0,6.5,7.0,8.5,7.0,,,,3.0,7.5,,23.5,23.5,,17.5,18.0
122,58002722,4.2,4.5,,,,3.75,6.0,9.0,3.2,,6.25,,,14.25,11.9,
123,58002724,6.0,5.75,,,,4.0,6.0,8.5,5.8,,6.17,,,15.75,17.55,
124,58002737,5.6,5.75,,,,4.75,7.0,8.5,3.2,,6.75,,,17.5,14.55,
125,58002767,5.4,7.5,,,,6.75,8.5,8.0,4.2,,7.75,,,22.75,17.1,
126,58002772,5.0,4.25,,,,5.5,5.0,8.75,3.0,,6.42,,,14.75,12.25,
127,58002815,4.8,6.5,,,,4.0,6.25,7.25,5.4,,5.83,,,16.75,16.7,
128,58002824,6.2,6.75,,,,6.0,7.0,8.75,4.2,,7.25,,,19.75,17.15,
129,58002853,3.6,7.0,,,,4.0,5.0,8.75,5.2,,5.92,,,16.0,15.8,
130,58002855,3.6,5.0,,,,3.75,5.75,9.0,2.4,,6.17,,,14.5,11,
131,58002867,3.6,6.5,3.0,3.5,4.25,,,,3.4,3.58,,10.1,11.35,,13.5,10.0
132,58002891,5.8,7.25,6.0,5.5,3.5,,,,3.6,5.0,,17.3,14.8,,16.65,15.4
133,58002899,4.4,5.0,3.75,4.0,4.0,,,,3.4,3.92,,12.15,12.4,,12.8,11.55
134,58003098,5.0,5.0,4.75,4.5,4.75,,,,4.4,4.67,,14.25,14.25,,14.4,14.15
135,58003117,5.8,6.75,5.75,5.25,5.5,,,,4.8,5.5,,16.8,16.55,,17.35,16.35
136,58003084,6.4,5.25,7.0,6.0,4.75,,,,5.0,5.92,,19.4,17.15,,16.65,18.4
137,58003086,5.6,7.25,4.5,5.25,4.0,,,,4.0,4.58,,15.35,14.85,,16.85,14.1
138,58001234,4.4,5.25,,,,4.75,4.75,7.0,3.4,,5.5,,,14.75,13.05,
139,58001614,4.8,4.0,5.25,4.5,5.0,,,,3.0,4.92,,14.55,14.3,,11.8,13.05
140,58001665,5.0,6.25,4.25,4.5,4.5,,,,5.0,4.42,,13.75,14.0,,16.25,14.25
141,58001709,4.8,5.75,5.25,5.25,4.5,,,,3.4,5.0,,15.3,14.55,,13.95,13.45
142,58001508,6.0,6.0,,,,6.5,6.75,8.25,4.8,,7.17,,,19.25,16.8,
143,58001525,5.6,4.75,,,,1.75,4.75,7.25,4.0,,4.58,,,11.25,14.35,
144,58001554,3.0,4.0,,,,3.0,5.5,7.0,3.0,,5.17,,,12.5,10,
145,58001601,3.6,5.0,,,,4.0,5.0,6.25,0.8,,5.08,,,14.0,9.4,
146,58001570,4.4,3.0,,,,2.25,4.75,7.5,2.0,,4.83,,,10.0,9.4,
147,58001578,3.2,6.0,,,,4.5,3.5,7.25,3.8,,5.08,,,14.0,13,
148,58001581,3.8,4.75,,,,4.25,5.0,6.5,3.6,,5.25,,,14.0,12.15,
149,58001587,5.2,7.0,,,,2.5,4.5,7.75,6.4,,4.92,,,14.0,18.6,
150,58001593,4.6,6.5,,,,3.25,5.75,7.0,3.8,,5.33,,,15.5,14.9,
151,58001595,2.0,3.0,,,,3.5,6.75,6.75,3.0,,5.67,,,13.25,8,
152,58001591,2.6,5.0,,,,4.25,5.25,8.0,2.4,,5.83,,,14.5,10,
153,58001619,3.8,5.5,,,,3.0,5.0,7.75,3.8,,5.25,,,13.5,13.1,
154,58001662,3.0,6.0,,,,1.75,6.0,9.0,2.6,,5.58,,,13.75,11.6,
155,58004770,5.0,6.0,,,,4.75,7.75,9.25,2.8,,7.25,,,18.5,13.8,
156,58004773,6.2,7.25,6.25,6.25,4.75,,,,3.6,5.75,,18.7,17.2,,17.05,16.05
157,58004777,4.2,7.75,,,,5.25,6.25,8.5,4.2,,6.67,,,19.25,16.15,
158,58004782,4.0,6.0,,,,4.75,6.0,6.0,4.2,,5.58,,,16.75,14.2,
159,58004799,6.0,8.0,6.25,5.25,5.25,,,,5.4,5.58,,17.5,16.5,,19.4,17.65
160,58004806,6.2,7.5,6.25,5.0,5.5,,,,5.8,5.58,,17.45,16.7,,19.5,18.25
161,58004808,6.0,4.25,5.75,4.0,4.25,,,,2.6,4.67,,15.75,14.25,,12.85,14.35
162,58004814,4.6,6.5,,,,3.75,5.75,7.75,2.2,,5.75,,,16.0,13.3,
163,58004821,4.8,7.5,,,,4.5,4.5,6.75,2.4,,5.25,,,16.5,14.7,
164,58004835,6.0,7.75,,,,6.25,6.5,9.5,5.8,,7.42,,,20.5,19.55,
165,58004838,4.6,7.0,,,,4.0,5.5,7.75,2.6,,5.75,,,16.5,14.2,
166,58004839,4.6,6.75,,,,4.75,6.5,7.75,3.0,,6.33,,,18.0,14.35,
167,58004844,3.8,5.25,,,,4.75,4.5,8.25,3.4,,5.83,,,14.5,12.45,
168,58004847,7.2,7.5,4.5,7.25,6.0,,,,5.8,5.92,,18.95,20.45,,20.5,17.5
169,58004852,5.2,6.5,6.5,4.75,3.5,,,,2.2,4.92,,16.45,13.45,,13.9,13.9
170,58004854,4.6,5.25,,,,4.5,6.0,7.25,3.0,,5.92,,,15.75,12.85,
171,58004862,5.8,4.0,3.75,3.5,4.0,,,,2.4,3.75,,13.05,13.3,,12.2,11.95
172,58004716,5.8,5.0,5.0,3.75,5.0,,,,4.0,4.58,,14.55,14.55,,14.8,14.8
173,58004718,5.8,5.25,5.75,5.25,7.0,,,,2.6,6.0,,16.8,18.05,,13.65,14.15
174,58004723,6.0,6.5,4.5,3.5,4.25,,,,4.4,4.08,,14.0,13.75,,16.9,14.9
175,58004724,3.8,5.5,4.75,3.25,3.75,,,,3.0,3.92,,11.8,10.8,,12.3,11.55
176,58004728,4.4,5.5,,,,3.25,5.5,7.5,2.8,,5.42,,,14.25,12.7,
177,58005110,2.6,4.25,,,,1.75,3.5,5.75,3.6,,3.67,,,9.5,10.45,
178,58005113,4.0,3.5,,,,3.75,4.5,6.25,2.0,,4.83,,,11.75,9.5,
179,58005119,4.8,5.5,,,,3.75,5.5,7.25,2.6,,5.5,,,14.75,12.9,
180,58005122,4.0,5.5,,,,4.0,6.75,9.0,2.4,,6.58,,,16.25,11.9,
181,58005129,4.6,6.25,3.75,4.75,4.0,,,,3.6,4.17,,13.1,13.35,,14.45,11.95
182,58005137,3.6,7.0,,,,4.0,5.75,7.5,3.0,,5.75,,,16.75,13.6,
183,58005139,5.2,6.5,5.5,6.0,5.5,,,,4.0,5.67,,16.7,16.7,,15.7,14.7
184,58005142,5.2,5.5,3.5,3.0,4.75,,,,2.8,3.75,,11.7,12.95,,13.5,11.5
185,58005149,4.2,5.5,2.75,3.25,4.75,,,,3.0,3.58,,10.2,12.2,,12.7,9.95
186,58005162,5.6,4.75,4.5,4.0,4.25,,,,3.2,4.25,,14.1,13.85,,13.55,13.3
187,58005170,5.0,4.75,,,,3.25,5.75,6.0,1.4,,5.0,,,13.75,11.15,
188,58005178,4.6,5.0,,,,3.75,6.5,7.25,2.2,,5.83,,,15.25,11.8,
189,58005451,6.0,4.25,4.5,4.75,6.5,,,,3.2,5.25,,15.25,17.25,,13.45,13.7
190,58005460,4.6,6.25,5.0,5.0,6.75,,,,5.6,5.58,,14.6,16.35,,16.45,15.2
191,58005462,6.0,6.5,5.25,5.5,5.0,,,,6.4,5.25,,16.75,16.5,,18.9,17.65
192,58005467,4.0,5.0,4.0,2.75,4.25,,,,3.0,3.67,,10.75,11.0,,12,11.0
193,58005472,4.8,5.0,5.25,6.5,4.75,,,,3.4,5.5,,16.55,16.05,,13.2,13.45
194,58005477,4.4,6.0,5.5,3.25,4.25,,,,4.2,4.33,,13.15,11.9,,14.6,14.1
195,58005487,5.0,5.5,3.75,3.75,4.75,,,,4.0,4.08,,12.5,13.5,,14.5,12.75
196,58005492,5.4,6.5,5.0,4.25,5.0,,,,3.8,4.75,,14.65,14.65,,15.7,14.2
197,58005495,1.8,3.0,,,,2.5,2.75,,,,,,,8.25,,
198,58005608,3.4,7.0,,,,4.25,5.0,6.75,3.2,,5.33,,,16.25,13.6,
199,58005559,3.4,6.0,,,,4.5,5.0,7.25,3.4,,5.58,,,15.5,12.8,
200,58005561,3.4,5.75,,,,4.0,5.0,6.75,3.6,,5.25,,,14.75,12.75,
201,58005566,3.8,5.5,,,,2.5,4.0,6.25,2.2,,4.25,,,12.0,11.5,
202,58005570,5.0,5.25,,,,5.0,5.5,8.25,3.2,,6.25,,,15.75,13.45,
203,58005603,5.0,7.0,,,,3.75,6.25,7.5,1.8,,5.83,,,17.0,13.8,
204,58005666,4.4,6.5,,,,3.5,5.25,8.25,2.8,,5.67,,,15.25,13.7,
205,58005620,3.0,4.0,,,,4.5,5.0,7.0,3.2,,5.5,,,13.5,10.2,
206,58007989,3.6,6.5,,,,5.75,,,,,,,,,,
207,58008009,4.0,3.25,,,,4.25,,,,,,,,,,
208,58008019,3.4,5.0,,,,4.5,,,,,,,,,,
209,58008022,2.4,3.75,,,,4.0,,,,,,,,,,
210,58008029,2.6,5.75,,,,4.5,,,,,,,,,,
211,58008037,2.2,3.75,,,,3.0,,,,,,,,,,
212,58008044,3.6,7.25,,,,5.0,,,,,,,,,,
213,58008053,6.0,5.5,,,,6.5,,,,,,,,,,
214,58008057,4.2,5.75,,,,5.0,,,,,,,,,,
215,58008075,4.2,5.75,,,,3.75,,,,,,,,,,
216,58008122,4.6,5.25,,,,6.75,,,,,,,,,,
217,58008138,3.2,2.5,,,,3.25,,,,,,,,,,
218,58006478,4.4,6.25,,,,4.25,5.75,9.0,3.2,,6.33,,,16.25,13.85,
219,58006483,3.4,6.25,,,,2.75,4.0,5.0,2.2,,3.92,,,13.0,11.85,
220,58006491,3.4,4.75,,,,4.0,6.5,7.5,2.8,,6.0,,,15.25,10.95,
221,58006479,5.0,7.0,,,,5.0,6.5,9.0,4.0,,6.83,,,18.5,16,
222,58007983,4.8,3.5,,,,8.25,,,,,,,,,,
223,58006484,4.4,6.25,,,,4.75,6.25,9.0,4.6,,6.67,,,17.25,15.25,
224,58006487,4.2,5.5,,,,3.25,6.25,9.25,2.4,,6.25,,,15.0,12.1,
225,58006488,3.8,3.25,,,,3.75,4.25,7.25,3.0,,5.08,,,11.25,10.05,
226,58006493,4.0,5.5,,,,4.75,7.0,7.25,5.2,,6.33,,,17.25,14.7,
227,58000092,3.8,6.25,,,,6.5,7.25,8.25,2.6,,7.33,,,20.0,12.65,
228,58000101,6.0,5.25,,,,3.75,8.25,8.75,6.8,,6.92,,,17.25,18.05,
229,58000105,4.8,4.5,,,,6.0,6.0,7.75,3.2,,6.58,,,16.5,12.5,
230,58000118,3.2,3.5,,,,3.25,5.75,7.0,2.6,,5.33,,,12.5,9.3,
231,58000139,3.6,3.0,,,,3.5,4.75,8.5,1.0,,5.58,,,11.25,7.6,
232,58000150,2.6,5.5,,,,3.25,7.75,9.0,2.6,,6.67,,,16.5,10.7,
233,58000153,3.4,4.5,,,,3.25,6.75,8.0,3.6,,6.0,,,14.5,11.5,
234,58000111,2.8,3.0,,,,3.0,7.0,7.25,3.6,,5.75,,,13.0,9.4,
235,58000113,3.2,7.0,,,,4.0,4.25,7.25,2.6,,5.17,,,15.25,12.8,
236,58000135,5.4,6.0,,,,3.25,6.0,8.5,3.8,,5.92,,,15.25,15.2,
237,58000364,3.6,5.75,,,,3.25,6.5,7.0,3.4,,5.58,,,15.5,12.75,
238,58000377,6.4,6.25,3.75,5.5,6.0,,,,2.4,5.08,,15.65,17.9,,15.05,12.55
239,58000381,3.8,7.0,,,,4.5,5.5,8.5,4.2,,6.17,,,17.0,15,
240,58000383,4.4,5.25,4.0,3.5,4.5,,,,2.4,4.0,,11.9,12.4,,12.05,10.8
241,58000395,3.2,4.75,,,,4.0,6.0,7.25,2.8,,5.75,,,14.75,10.75,
242,58000401,4.8,5.75,,,,4.0,5.75,8.75,3.2,,6.17,,,15.5,13.75,
243,58000404,4.8,7.5,,,,4.25,7.0,9.25,5.2,,6.83,,,18.75,17.5,
244,58000610,4.4,6.5,4.5,5.75,5.25,,,,4.4,5.17,,14.65,15.4,,15.3,13.3
245,58000628,5.6,6.0,5.25,5.5,6.0,,,,3.0,5.58,,16.35,17.1,,14.6,13.85
246,58000646,5.8,5.0,4.5,5.5,6.0,,,,4.0,5.33,,15.8,17.3,,14.8,14.3
247,58000662,4.6,4.0,,,,2.25,5.0,6.75,2.8,,4.67,,,11.25,11.4,
248,58000674,6.0,5.0,4.75,5.25,5.5,,,,3.2,5.17,,16.0,16.75,,14.2,13.95
249,58000677,4.0,5.25,,,,4.5,6.0,8.0,2.2,,6.17,,,15.75,11.45,
250,58000688,4.2,4.5,,,,3.0,5.5,6.5,2.2,,5.0,,,13.0,10.9,
251,58000692,4.0,6.0,5.5,4.25,6.0,,,,2.4,5.25,,13.75,14.25,,12.4,11.9
252,58000279,3.6,4.5,3.5,4.5,3.75,,,,2.8,3.92,,11.6,11.85,,10.9,9.9
253,58000290,3.2,5.5,,,,3.25,4.75,7.25,2.8,,5.08,,,13.5,11.5,
254,58000291,3.6,5.25,4.25,4.0,4.75,,,,3.2,4.33,,11.85,12.35,,12.05,11.05
255,58000336,6.0,5.0,5.25,5.0,4.0,,,,6.8,4.75,,16.25,15.0,,17.8,18.05
256,58000386,4.0,3.75,,,,3.5,6.5,9.75,2.8,,6.58,,,13.75,10.55,
257,58000394,3.2,3.25,,,,3.0,4.75,9.0,4.0,,5.58,,,11.0,10.45,
258,58000259,4.6,5.5,5.0,4.25,3.0,,,,3.6,4.08,,13.85,11.85,,13.7,13.2
259,58000243,5.8,6.5,4.0,5.25,7.0,,,,5.6,5.42,,15.05,18.05,,17.9,15.4
260,58000251,6.8,5.5,6.5,6.0,6.0,,,,4.6,6.17,,19.3,18.8,,16.9,17.9
261,58001935,4.4,5.5,3.5,4.75,2.5,,,,3.8,3.58,,12.65,11.65,,13.7,11.7
262,58001938,4.0,7.0,3.5,3.0,5.5,,,,2.0,4.0,,10.5,12.5,,13,9.5
263,58001941,6.2,5.5,5.25,3.75,3.75,,,,4.8,4.25,,15.2,13.7,,16.5,16.25
264,58001944,4.4,6.5,,,,3.5,6.25,8.5,3.4,,6.08,,,16.25,14.3,
265,58001946,4.6,5.25,,,,3.25,4.75,7.5,4.6,,5.17,,,13.25,14.45,
266,58001955,7.0,7.0,5.75,6.0,4.75,,,,4.8,5.5,,18.75,17.75,,18.8,17.55
267,58001733,3.6,6.0,,,,3.5,5.0,7.75,2.8,,5.42,,,14.5,12.4,
268,58001760,4.2,4.0,,,,3.0,6.25,6.25,2.4,,5.17,,,13.25,10.6,
269,58001797,4.4,6.25,,,,3.75,6.75,6.75,2.8,,5.75,,,16.75,13.45,
270,58001731,4.0,5.5,,,,2.75,5.25,7.0,2.8,,5.0,,,13.5,12.3,
271,58001745,3.2,4.25,,,,3.5,5.5,5.25,2.4,,4.75,,,13.25,9.85,
272,58001753,3.4,5.0,,,,3.0,6.0,7.25,3.8,,5.42,,,14.0,12.2,
273,58001762,3.8,4.75,,,,3.5,5.0,8.5,4.0,,5.67,,,13.25,12.55,
274,58001765,4.2,4.75,,,,3.5,5.0,7.25,2.4,,5.25,,,13.25,11.35,
275,58001778,4.4,7.25,,,,5.75,7.0,8.0,3.8,,6.92,,,20.0,15.45,
