,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
20,24001447,2.4,6.25,,,,4.0,4.75,8.25,2.4,,5.67,,,15.0,11.05,
21,24001460,4.0,6.0,,,,5.25,5.75,7.25,1.8,,6.08,,,17.0,11.8,
22,24001462,5.8,6.5,,,,3.5,6.0,7.0,3.6,,5.5,,,16.0,15.9,
23,24001465,5.2,8.0,,,,5.25,5.0,7.75,3.4,,6.0,,,18.25,16.6,
24,24000434,5.0,6.0,5.0,5.25,3.25,4.25,6.0,7.75,4.4,4.5,6.0,15.25,13.5,16.25,15.4,14.4
25,24000440,6.4,4.0,3.25,5.0,5.25,,,,3.0,4.5,,14.65,16.65,,13.4,12.65
26,24000441,5.6,6.25,5.5,4.75,4.25,,,,3.6,4.83,,15.85,14.6,,15.45,14.7
27,24000444,6.4,6.5,6.25,4.0,5.75,,,,6.4,5.33,,16.65,16.15,,19.3,19.05
28,24000446,5.8,6.75,5.5,4.75,4.25,,,,2.2,4.83,,16.05,14.8,,14.75,13.5
29,24000458,8.0,6.0,7.0,5.5,4.75,,,,5.8,5.75,,20.5,18.25,,19.8,20.8
30,24001749,6.4,8.5,,,,5.0,6.0,7.25,5.0,,6.08,,,19.5,19.9,
31,24001761,6.8,6.5,4.25,5.0,5.0,,,,4.0,4.75,,16.05,16.8,,17.3,15.05
32,24001769,3.8,7.0,,,,5.25,7.25,8.25,1.8,,6.92,,,19.5,12.6,
33,24001771,5.0,8.0,,,,5.75,6.0,8.5,2.8,,6.75,,,19.75,15.8,
34,24001772,3.6,7.0,,,,3.0,5.0,7.25,1.6,,5.08,,,15.0,12.2,
35,24001776,5.8,8.0,,,,4.25,8.0,7.5,3.6,,6.58,,,20.25,17.4,
36,24001783,5.2,7.75,,,,4.75,8.75,8.5,3.8,,7.33,,,21.25,16.75,
37,24001789,5.8,5.75,5.0,6.25,4.75,,,,5.2,5.33,,17.05,16.8,,16.75,16.0
38,24001797,5.8,8.0,,,,4.75,7.0,6.75,3.8,,6.17,,,19.75,17.6,
39,24001799,6.2,7.75,,,,4.5,6.75,8.5,3.2,,6.58,,,19.0,17.15,
40,24001804,5.6,8.25,,,,5.5,7.75,8.25,5.0,,7.17,,,21.5,18.85,
41,24002020,5.4,5.25,6.0,3.75,3.25,3.0,5.5,6.5,3.4,4.33,5.0,15.15,12.4,13.75,14.05,14.8
42,24002070,7.0,6.75,6.75,5.5,5.25,,,,6.6,5.83,,19.25,17.75,,20.35,20.35
43,24002088,5.2,6.0,4.75,4.5,4.5,,,,2.6,4.58,,14.45,14.2,,13.8,12.55
44,24002665,4.0,6.5,,,,5.25,5.25,6.5,2.8,,5.67,,,17.0,13.3,
45,24002675,5.0,6.0,,,,5.0,6.75,6.0,3.4,,5.92,,,17.75,14.4,
46,24002677,4.2,5.25,,,,3.5,4.25,7.5,3.8,,5.08,,,13.0,13.25,
47,24002680,3.6,5.75,,,,4.0,5.0,4.75,2.4,,4.58,,,14.75,11.75,
48,24002682,5.6,6.75,,,,4.75,4.5,7.5,2.8,,5.58,,,16.0,15.15,
49,24002684,4.2,3.5,,,,4.0,6.25,7.0,3.0,,5.75,,,13.75,10.7,
50,24002686,3.4,6.75,,,,3.0,4.25,6.5,4.2,,4.58,,,14.0,14.35,
51,24002688,3.6,7.25,,,,6.25,7.25,9.0,5.2,,7.5,,,20.75,16.05,
52,24002690,5.6,5.5,,,,6.0,5.5,9.25,5.4,,6.92,,,17.0,16.5,
53,24002692,4.0,4.0,,,,5.25,4.75,7.25,2.4,,5.75,,,14.0,10.4,
54,24002694,5.6,6.5,,,,3.75,7.0,7.5,5.0,,6.08,,,17.25,17.1,
55,24002696,5.6,6.25,,,,4.5,6.25,7.0,2.6,,5.92,,,17.0,14.45,
56,24002698,4.6,6.0,,,,4.0,5.0,7.0,4.0,,5.33,,,15.0,14.6,
57,24002700,5.0,7.25,,,,5.0,7.25,8.25,3.0,,6.83,,,19.5,15.25,
58,24002884,3.6,5.25,,,,4.0,5.25,7.5,2.2,,5.58,,,14.5,11.05,
59,24002906,5.0,6.5,,,,6.0,4.25,8.25,2.8,,6.17,,,16.75,14.3,
60,24001108,5.2,,4.5,5.25,,,,,,,,14.95,,,,
61,24001365,6.4,,6.75,6.5,,,,,,,,19.65,,,,
62,24000918,7.4,,7.25,6.5,2.25,,,,,5.33,,21.15,16.15,,,
63,24001012,7.2,,8.5,8.0,2.75,,,,,6.42,,23.7,17.95,,,
64,24001184,,5.25,3.25,5.0,4.5,,,,1.8,4.25,,,,,,
65,24001354,6.2,,6.75,4.75,3.75,,,,,5.08,,17.7,14.7,,,
66,24000924,6.2,1.5,6.25,7.0,4.25,,,,2.6,5.83,,19.45,17.45,,10.3,15.05
67,24001146,6.4,,5.0,5.0,3.75,,,,,4.58,,16.4,15.15,,,
68,24000903,4.6,5.5,,,,3.5,,,,,,,,,,
69,24001116,7.8,6.0,,,,8.0,,,,,,,,,,
70,24001314,3.4,2.25,,,,3.25,,,,,,,,,,
71,24001336,4.4,4.25,,,,4.25,,,,,,,,,,
72,24000211,7.0,4.75,7.75,7.5,4.75,,,,5.0,6.67,,22.25,19.25,,16.75,19.75
73,24000213,7.2,7.5,,,,7.25,7.75,9.5,8.4,,8.17,,,22.5,23.1,
74,24000219,6.2,6.5,4.5,5.5,3.75,,,,4.8,4.58,,16.2,15.45,,17.5,15.5
75,24000256,7.4,6.5,5.0,7.0,4.25,,,,8.4,5.42,,19.4,18.65,,22.3,20.8
76,24000273,6.0,7.25,,,,4.5,5.0,7.0,4.8,,5.5,,,16.75,18.05,
77,24000278,6.2,6.5,4.0,5.5,5.5,,,,3.4,5.0,,15.7,17.2,,16.1,13.6
78,24001481,6.0,8.75,,,,3.25,6.5,9.0,8.0,,6.25,,,18.5,22.75,
79,24001483,3.8,4.0,,,,2.5,5.0,5.25,3.2,,4.25,,,11.5,11,
80,24001510,4.4,7.5,,,,5.0,5.75,7.25,3.6,,6.0,,,18.25,15.5,
81,24001514,3.8,6.25,,,,3.25,4.5,9.25,4.4,,5.67,,,14.0,14.45,
82,24000006,7.6,6.0,7.25,7.0,4.5,,,,6.4,6.25,,21.85,19.1,,20,21.25
83,24000020,6.8,6.25,4.5,4.5,7.0,,,,3.8,5.33,,15.8,18.3,,16.85,15.1
84,24000022,8.0,7.0,8.0,8.0,5.25,,,,4.0,7.08,,24.0,21.25,,19,20.0
85,24000029,7.4,7.75,7.5,4.0,4.0,,,,6.4,5.17,,18.9,15.4,,21.55,21.3
86,24000001,6.4,5.5,7.0,6.25,4.5,,,,3.4,5.92,,19.65,17.15,,15.3,16.8
87,24000032,6.8,7.75,5.0,9.25,8.0,,,,3.4,7.42,,21.05,24.05,,17.95,15.2
88,24000037,6.6,9.0,4.25,6.5,7.5,,,,6.4,6.08,,17.35,20.6,,22,17.25
89,24000048,7.0,3.75,8.0,7.25,4.5,,,,4.4,6.58,,22.25,18.75,,15.15,19.4
90,24000051,6.8,5.75,5.75,8.0,6.75,,,,4.2,6.83,,20.55,21.55,,16.75,16.75
91,24000056,5.6,5.0,7.75,6.5,5.75,,,,4.2,6.67,,19.85,17.85,,14.8,17.55
92,24000064,6.0,7.25,3.5,4.75,6.75,,,,2.4,5.0,,14.25,17.5,,15.65,11.9
93,24000070,8.0,6.75,8.5,6.75,3.5,,,,3.2,6.25,,23.25,18.25,,17.95,19.7
94,24001808,5.8,5.25,,,,5.0,7.0,7.75,6.4,,6.58,,,17.25,17.45,
95,24001811,5.0,6.25,5.25,2.5,5.25,,,,6.2,4.33,,12.75,12.75,,17.45,16.45
96,24001816,4.6,4.25,,,,4.25,7.25,7.25,3.0,,6.25,,,15.75,11.85,
97,24001822,4.4,6.25,,,,3.25,4.25,8.0,3.2,,5.17,,,13.75,13.85,
98,24001826,6.4,7.0,6.0,6.0,5.25,,,,4.4,5.75,,18.4,17.65,,17.8,16.8
99,24001831,6.6,8.5,6.5,6.5,3.5,,,,4.4,5.5,,19.6,16.6,,19.5,17.5
100,24001848,4.8,6.25,,,,4.25,5.5,7.25,2.6,,5.67,,,16.0,13.65,
101,24001858,6.0,7.5,,,,5.5,5.75,8.0,4.0,,6.42,,,18.75,17.5,
102,24001879,6.2,6.25,7.5,5.75,5.25,,,,4.2,6.17,,19.45,17.2,,16.65,17.9
103,24001895,6.2,7.25,7.0,6.0,3.5,,,,4.4,5.5,,19.2,15.7,,17.85,17.6
104,24001898,5.8,5.75,5.0,6.25,4.5,3.25,4.0,4.25,3.4,5.25,3.83,17.05,16.55,13.0,14.95,14.2
105,24002138,4.8,7.0,,,,3.75,7.5,8.25,2.6,,6.5,,,18.25,14.4,
106,24002152,3.8,6.25,,,,3.0,6.75,5.5,1.6,,5.08,,,16.0,11.65,
107,24002148,5.2,5.0,,,,3.5,3.5,5.25,2.6,,4.08,,,12.0,12.8,
108,24001651,7.8,6.75,5.25,7.5,4.5,,,,3.6,5.75,,20.55,19.8,,18.15,16.65
109,24001675,5.6,7.0,6.0,3.5,3.75,,,,4.6,4.42,,15.1,12.85,,17.2,16.2
110,24001687,6.2,5.25,4.0,3.0,4.0,,,,3.8,3.67,,13.2,13.2,,15.25,14.0
111,24002702,5.2,7.0,,,,2.0,4.75,6.75,5.2,,4.5,,,13.75,17.4,
112,24002704,6.0,7.75,,,,5.25,8.0,9.0,4.8,,7.42,,,21.0,18.55,
113,24002705,5.2,5.75,,,,4.25,6.0,8.25,3.8,,6.17,,,16.0,14.75,
114,24002706,6.0,7.75,,,,6.0,7.75,8.5,3.6,,7.42,,,21.5,17.35,
115,24002709,5.6,5.0,,,,3.75,5.25,7.0,4.4,,5.33,,,14.0,15,
116,24002713,5.4,6.25,,,,2.75,6.0,6.0,4.8,,4.92,,,15.0,16.45,
117,24002716,5.4,5.5,,,,3.75,5.5,6.25,3.2,,5.17,,,14.75,14.1,
118,24002722,4.4,6.0,,,,2.75,4.25,6.5,3.2,,4.5,,,13.0,13.6,
119,24000149,7.0,8.75,7.0,6.75,7.0,,,,6.0,6.92,,20.75,20.75,,21.75,20.0
120,24000158,7.0,9.0,,,,5.5,8.25,9.0,8.0,,7.58,,,22.75,24,
121,24000176,7.0,6.5,7.25,7.75,3.25,,,,5.4,6.08,,22.0,18.0,,18.9,19.65
122,24000178,7.6,6.0,7.25,6.5,3.5,,,,4.6,5.75,,21.35,17.6,,18.2,19.45
123,24000180,9.2,4.75,4.75,9.0,8.75,,,,4.8,7.5,,22.95,26.95,,18.75,18.75
124,24000181,5.4,5.0,6.5,3.75,4.75,,,,5.6,5.0,,15.65,13.9,,16,17.5
125,24000182,6.0,7.0,4.25,6.5,7.5,,,,3.8,6.08,,16.75,20.0,,16.8,14.05
126,24000185,6.2,7.0,7.25,7.25,4.75,,,,5.8,6.42,,20.7,18.2,,19,19.25
127,24000187,4.6,8.25,,,,7.75,8.25,7.75,5.6,,7.92,,,24.25,18.45,
128,24000285,8.0,5.75,5.75,7.25,7.25,,,,5.0,6.75,,21.0,22.5,,18.75,18.75
129,24000287,7.6,6.5,8.25,5.0,5.5,5.25,7.25,8.25,7.0,6.25,6.92,20.85,18.1,19.0,21.1,22.85
130,24000290,6.0,8.0,,,,7.75,8.25,9.0,3.2,,8.33,,,24.0,17.2,
131,24000292,6.2,8.75,,,,7.75,8.75,8.25,6.8,,8.25,,,25.25,21.75,
132,24000295,7.4,6.0,6.75,6.5,6.75,,,,4.8,6.67,,20.65,20.65,,18.2,18.95
133,24000003,7.2,9.0,,,,6.0,7.5,8.75,9.2,,7.42,,,22.5,25.4,
134,24000009,6.6,8.25,,,,4.5,5.25,8.5,7.2,,6.08,,,18.0,22.05,
135,24000018,6.8,7.0,4.25,6.0,6.0,,,,4.4,5.42,,17.05,18.8,,18.2,15.45
136,24000030,8.2,6.0,8.0,8.25,6.5,,,,4.6,7.58,,24.45,22.95,,18.8,20.8
137,24000690,6.6,7.5,6.25,6.75,4.0,,,,5.4,5.67,,19.6,17.35,,19.5,18.25
138,24000698,6.4,4.25,7.75,7.25,4.25,,,,5.8,6.42,,21.4,17.9,,16.45,19.95
139,24000726,3.6,6.0,,,,4.25,5.5,7.0,3.6,,5.58,,,15.75,13.2,
140,24000741,5.6,6.5,,,,3.0,4.25,7.25,3.6,,4.83,,,13.75,15.7,
141,24000753,3.4,3.0,,,,4.75,6.25,8.0,2.6,,6.33,,,14.0,9,
142,24000763,6.2,8.0,,,,3.0,4.75,7.5,5.4,,5.08,,,15.75,19.6,
143,24000771,6.4,8.0,,,,4.0,6.25,7.5,4.6,,5.92,,,18.25,19,
144,24000778,5.0,6.5,,,,2.75,4.5,7.75,4.2,,5.0,,,13.75,15.7,
145,24000528,7.0,6.5,4.75,6.5,4.5,,,,3.8,5.25,,18.25,18.0,,17.3,15.55
146,24000564,8.0,5.5,6.5,7.25,4.5,,,,5.6,6.08,,21.75,19.75,,19.1,20.1
147,24000601,2.4,6.75,2.25,1.75,3.25,3.5,5.75,7.5,2.8,2.42,5.58,6.4,7.4,16.0,11.95,7.45
148,24000604,3.0,4.5,,,,3.75,4.75,7.0,2.8,,5.17,,,13.0,10.3,
149,24000646,6.0,8.5,,,,4.75,5.25,6.75,4.4,,5.58,,,18.5,18.9,
150,24000663,5.0,8.25,,,,6.5,6.5,8.5,1.8,,7.17,,,21.25,15.05,
151,24000662,3.8,8.25,,,,2.75,6.25,8.0,3.6,,5.67,,,17.25,15.65,
152,24000677,5.6,6.75,,,,5.25,5.5,9.0,6.4,,6.58,,,17.5,18.75,
153,24000695,6.6,7.5,,,,6.5,6.75,9.75,6.2,,7.67,,,20.75,20.3,
154,24000735,6.2,5.75,,,,2.25,5.0,7.0,3.8,,4.75,,,13.0,15.75,
155,24000682,5.2,5.25,,,,4.25,5.75,8.75,2.4,,6.25,,,15.25,12.85,
156,24000689,4.2,8.0,,,,6.0,6.5,7.5,3.2,,6.67,,,20.5,15.4,
157,24000692,6.4,8.75,,,,6.5,7.0,9.0,6.4,,7.5,,,22.25,21.55,
158,24000699,6.0,6.75,,,,5.5,6.0,7.25,7.4,,6.25,,,18.25,20.15,
159,24000709,5.2,7.75,,,,4.25,5.75,8.25,6.0,,6.08,,,17.75,18.95,
160,24000696,6.0,7.25,,,,3.5,6.0,7.75,4.8,,5.75,,,16.75,18.05,
161,24000712,5.4,7.75,,,,5.0,6.75,7.0,4.0,,6.25,,,19.5,17.15,
162,24001656,6.8,4.75,5.75,7.0,4.5,2.5,5.25,5.25,3.4,5.75,4.33,19.55,18.3,12.5,14.95,15.95
163,24001680,6.2,8.0,7.75,6.5,5.0,,,,7.0,6.42,,20.45,17.7,,21.2,20.95
164,24001642,5.6,7.0,6.25,4.25,4.0,2.5,6.0,6.25,2.8,4.83,4.92,16.1,13.85,15.5,15.4,14.65
165,24001658,7.0,7.0,3.25,6.75,7.25,,,,5.0,5.75,,17.0,21.0,,19,15.25
166,24001665,6.0,7.5,5.0,7.0,5.25,,,,3.2,5.75,,18.0,18.25,,16.7,14.2
167,24001673,8.0,6.25,6.75,7.5,4.25,,,,4.0,6.17,,22.25,19.75,,18.25,18.75
168,24001692,6.0,4.5,4.75,5.25,3.75,4.25,6.5,6.5,4.8,4.58,5.75,16.0,15.0,15.25,15.3,15.55
169,24001701,6.6,8.5,7.0,6.0,5.0,,,,4.2,6.0,,19.6,17.6,,19.3,17.8
170,24001731,7.6,8.25,7.0,5.75,5.5,,,,8.4,6.08,,20.35,18.85,,24.25,23.0
171,24002879,5.2,6.0,,,,4.0,5.0,7.75,4.2,,5.58,,,15.0,15.4,
172,24002881,6.2,7.5,5.0,7.25,4.75,,,,3.8,5.67,,18.45,18.2,,17.5,15.0
173,24002882,6.4,5.0,7.75,7.0,6.0,,,,3.2,6.92,,21.15,19.4,,14.6,17.35
174,24002893,5.0,7.5,,,,4.25,6.5,8.0,3.8,,6.25,,,18.25,16.3,
175,24002901,3.8,5.25,,,,4.0,5.5,7.0,3.2,,5.5,,,14.75,12.25,
176,24002918,4.4,6.0,,,,5.25,4.75,7.75,3.6,,5.92,,,16.0,14,
177,24002925,7.2,7.5,6.0,6.25,7.5,,,,6.6,6.58,,19.45,20.95,,21.3,19.8
178,24000203,6.4,5.0,8.25,4.5,5.0,,,,5.8,5.92,,19.15,15.9,,17.2,20.45
179,24000206,6.2,9.0,,,,4.0,6.5,10.0,7.0,,6.83,,,19.5,22.2,
180,24000221,7.4,8.5,,,,5.75,7.5,8.25,8.6,,7.17,,,21.75,24.5,
181,24000226,7.4,5.0,8.5,6.5,5.0,,,,5.6,6.67,,22.4,18.9,,18,21.5
182,24000242,8.4,5.0,5.0,8.75,9.0,,,,7.4,7.58,,22.15,26.15,,20.8,20.8
183,24000245,6.2,7.25,4.0,6.5,6.5,,,,3.8,5.67,,16.7,19.2,,17.25,14.0
184,24000247,6.4,9.0,,,,8.5,9.0,8.5,5.8,,8.67,,,26.5,21.2,
185,24000250,7.0,8.5,,,,6.75,8.75,8.5,9.0,,8.0,,,24.0,24.5,
186,24000265,7.2,5.75,7.75,5.5,4.25,,,,3.0,5.83,,20.45,16.95,,15.95,17.95
187,24000485,6.4,8.25,,,,6.5,6.5,9.0,4.8,,7.33,,,21.25,19.45,
188,24000491,6.6,6.5,7.25,7.25,3.25,,,,4.2,5.92,,21.1,17.1,,17.3,18.05
189,24000514,2.4,5.75,,,,3.75,6.5,7.5,4.4,,5.92,,,16.0,12.55,
190,24000518,6.4,5.5,,,,3.0,4.75,6.75,1.2,,4.83,,,13.25,13.1,
191,24000544,6.0,6.0,6.75,5.5,4.5,,,,4.2,5.58,,18.25,16.0,,16.2,16.95
192,24000560,6.0,7.75,,,,2.75,6.75,8.0,6.0,,5.83,,,17.25,19.75,
193,24000568,6.0,6.0,,,,4.0,7.0,7.5,6.0,,6.17,,,17.0,18,
194,24000586,6.4,7.25,5.5,6.25,3.5,,,,5.6,5.08,,18.15,16.15,,19.25,17.5
195,24000789,7.4,6.75,,,,5.5,6.0,8.75,6.2,,6.75,,,18.25,20.35,
196,24000798,7.6,6.75,6.5,7.5,4.75,,,,5.4,6.25,,21.6,19.85,,19.75,19.5
197,24000799,6.2,8.0,,,,4.0,6.5,5.75,4.6,,5.42,,,18.5,18.8,
198,24000806,7.2,7.0,6.75,7.75,4.5,,,,5.4,6.33,,21.7,19.45,,19.6,19.35
199,24000813,7.0,6.25,6.25,5.25,4.0,,,,2.4,5.17,,18.5,16.25,,15.65,15.65
200,24000331,5.2,6.5,,,,6.5,6.75,8.75,3.2,,7.33,,,19.75,14.9,
201,24000354,5.8,6.75,,,,4.75,5.25,7.25,3.6,,5.75,,,16.75,16.15,
202,24000358,3.6,4.5,,,,2.75,5.5,6.75,3.0,,5.0,,,12.75,11.1,
203,24000409,6.0,8.5,,,,4.5,7.0,7.5,7.2,,6.33,,,20.0,21.7,
204,24000420,5.2,6.75,,,,5.75,7.75,8.75,4.4,,7.42,,,20.25,16.35,
205,24000361,5.8,8.25,,,,2.5,6.25,8.0,6.6,,5.58,,,17.0,20.65,
206,24000373,2.2,4.75,,,,4.25,4.5,6.75,2.6,,5.17,,,13.5,9.55,
207,24000383,5.6,8.5,,,,5.0,7.5,8.25,5.4,,6.92,,,21.0,19.5,
208,24000401,5.0,8.25,,,,3.25,5.5,7.75,7.2,,5.5,,,17.0,20.45,
209,24000405,3.6,8.25,,,,8.0,7.25,8.5,3.8,,7.92,,,23.5,15.65,
210,24000413,6.6,8.25,,,,6.5,7.25,8.75,7.6,,7.5,,,22.0,22.45,
211,24000767,6.2,7.0,4.25,2.75,4.25,3.5,4.25,6.25,2.2,3.75,4.67,13.2,13.2,14.75,15.4,12.65
212,24000737,6.0,7.5,,,,4.25,6.0,8.5,7.4,,6.25,,,17.75,20.9,
213,24000740,4.8,8.0,,,,3.0,5.25,7.25,5.0,,5.17,,,16.25,17.8,
214,24000770,5.0,7.75,,,,4.5,5.5,7.0,5.2,,5.67,,,17.75,17.95,
215,24002110,4.4,7.5,,,,4.0,6.0,7.75,3.2,,5.92,,,17.5,15.1,
216,24002119,4.8,7.0,,,,5.5,6.75,8.25,2.6,,6.83,,,19.25,14.4,
217,24002130,6.8,6.5,5.25,7.0,5.0,,,,5.8,5.75,,19.05,18.8,,19.1,17.85
218,24001615,5.2,6.25,,,,3.5,7.25,7.5,3.2,,6.08,,,17.0,14.65,
219,24001621,5.6,9.0,,,,4.75,7.5,9.5,7.8,,7.25,,,21.25,22.4,
220,24001634,5.0,4.25,,,,3.25,6.75,7.0,4.0,,5.67,,,14.25,13.25,
221,24001641,4.4,5.0,,,,2.0,6.25,7.0,2.6,,5.08,,,13.25,12,
222,24001643,3.8,5.25,,,,3.25,6.0,7.0,3.0,,5.42,,,14.5,12.05,
223,24002620,4.8,7.25,,,,4.25,6.0,8.5,2.6,,6.25,,,17.5,14.65,
224,24002630,6.2,4.75,,,,4.25,7.0,7.5,2.6,,6.25,,,16.0,13.55,
225,24002635,4.8,6.5,,,,3.0,5.5,6.75,2.8,,5.08,,,15.0,14.1,
226,24002649,6.8,6.25,,,,4.0,5.75,8.75,4.6,,6.17,,,16.0,17.65,
227,24002651,4.8,7.25,,,,3.25,6.5,8.0,3.0,,5.92,,,17.0,15.05,
228,24002934,6.8,5.25,5.5,3.5,5.25,,,,3.0,4.75,,15.8,15.55,,15.05,15.3
229,24002938,6.8,6.5,6.25,6.5,3.25,,,,4.6,5.33,,19.55,16.55,,17.9,17.65
230,24002947,5.4,7.25,,,,4.25,6.0,9.0,3.4,,6.42,,,17.5,16.05,
231,24002950,5.2,7.75,,,,5.5,5.5,8.5,4.0,,6.5,,,18.75,16.95,
232,24002957,6.8,6.75,5.0,5.5,3.25,,,,4.0,4.58,,17.3,15.55,,17.55,15.8
233,24002960,4.4,6.75,,,,5.0,6.0,8.0,3.8,,6.33,,,17.75,14.95,
234,24002965,2.2,5.25,,,,5.75,5.5,8.25,3.2,,6.5,,,16.5,10.65,
235,24002972,4.2,6.0,,,,5.5,8.0,9.25,2.2,,7.58,,,19.5,12.4,
236,24002979,5.4,6.5,,,,7.0,7.25,9.5,3.2,,7.92,,,20.75,15.1,
237,24002987,4.2,8.75,,,,7.0,8.5,9.25,5.0,,8.25,,,24.25,17.95,
238,24002995,4.8,7.0,,,,4.0,5.5,7.0,4.8,,5.5,,,16.5,16.6,
239,24003003,5.4,7.0,,,,2.75,6.0,7.25,3.0,,5.33,,,15.75,15.4,
240,24003008,6.4,6.25,,,,5.5,6.0,8.75,3.8,,6.75,,,17.75,16.45,
241,24003016,6.0,7.5,,,,5.25,7.25,8.5,3.6,,7.0,,,20.0,17.1,
242,24003022,5.4,6.5,,,,2.75,6.5,8.0,3.2,,5.75,,,15.75,15.1,
243,24003031,2.6,3.75,,,,5.25,5.25,7.75,2.6,,6.08,,,14.25,8.95,
244,24003041,3.6,6.25,,,,4.25,5.25,7.5,2.4,,5.67,,,15.75,12.25,
245,24000589,8.0,7.5,7.75,6.75,4.75,,,,5.4,6.42,,22.5,19.5,,20.9,21.15
246,24000592,5.6,8.5,,,,3.5,6.5,8.75,5.2,,6.25,,,18.5,19.3,
247,24000596,5.8,5.0,,,,3.5,6.25,7.5,2.8,,5.75,,,14.75,13.6,
248,24000598,7.0,8.25,,,,6.25,5.75,8.5,7.0,,6.83,,,20.25,22.25,
249,24000621,5.2,7.75,,,,3.25,7.5,8.25,3.2,,6.33,,,18.5,16.15,
250,24000640,6.0,4.25,6.0,6.75,6.0,,,,4.4,6.25,,18.75,18.75,,14.65,16.4
251,24000643,4.2,5.5,4.75,5.25,3.25,,,,3.2,4.42,,14.2,12.7,,12.9,12.15
252,24000691,6.0,5.5,6.75,6.5,6.75,,,,2.6,6.67,,19.25,19.25,,14.1,15.35
253,24000626,7.4,5.75,7.75,2.75,4.5,5.5,6.75,9.0,7.4,5.0,7.08,17.9,14.65,18.0,20.55,22.55
254,24000630,6.2,4.5,6.5,5.25,4.25,,,,4.4,5.33,,17.95,15.7,,15.1,17.1
255,24000651,5.8,7.0,6.25,4.75,3.5,,,,4.0,4.83,,16.8,14.05,,16.8,16.05
256,24000665,5.4,6.75,5.25,2.75,4.0,,,,4.8,4.0,,13.4,12.15,,16.95,15.45
257,24000686,5.8,7.75,6.25,5.75,5.75,,,,5.2,5.92,,17.8,17.3,,18.75,17.25
258,24000694,6.6,6.25,6.0,4.75,3.75,,,,3.6,4.83,,17.35,15.1,,16.45,16.2
259,24000700,7.2,6.75,6.25,5.5,3.75,,,,3.8,5.17,,18.95,16.45,,17.75,17.25
260,24000714,4.4,5.75,3.25,6.0,3.75,,,,3.2,4.33,,13.65,14.15,,13.35,10.85
261,24000415,7.4,7.5,,,,2.75,6.5,8.0,6.2,,5.75,,,16.75,21.1,
262,24000422,4.8,6.0,,,,3.0,5.5,7.25,2.8,,5.25,,,14.5,13.6,
263,24000445,5.0,5.0,3.25,4.0,4.75,4.0,4.75,5.75,5.2,4.0,4.83,12.25,13.75,13.75,15.2,13.45
264,24000450,5.4,7.25,,,,7.0,7.0,8.75,6.8,,7.58,,,21.25,19.45,
265,24000452,6.4,8.0,,,,3.0,4.75,6.75,5.2,,4.83,,,15.75,19.6,
266,24000457,3.6,5.75,,,,4.0,4.0,6.25,1.8,,4.75,,,13.75,11.15,
267,24000466,4.6,5.5,,,,4.25,5.25,8.75,1.4,,6.08,,,15.0,11.5,
268,24000486,4.0,6.75,,,,3.25,5.0,7.5,2.0,,5.25,,,15.0,12.75,
