,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
22,51000023,4.2,6.75,,,,3.75,5.5,6.75,5.2,,5.33,,,5.33,5.38,
23,51000024,4.2,7.5,,,,3.25,6.25,7.5,5.0,,5.67,,,5.67,5.57,
24,51000025,5.2,6.0,,,,2.5,4.0,7.5,6.0,,4.67,,,4.17,5.73,
25,51000026,4.8,9.25,,,,4.75,7.0,6.5,5.2,,6.08,,,7.0,6.42,
26,51000027,4.4,7.75,,,,5.5,7.5,7.5,4.6,,6.83,,,6.92,5.58,
27,51000028,6.6,7.5,6.25,2.75,4.25,,,,6.8,4.42,,5.2,4.53,,6.97,6.55
28,51000029,6.0,6.75,7.0,6.25,4.25,,,,4.0,5.83,,6.42,5.5,,5.58,5.67
29,51000030,6.0,6.25,,,,5.0,4.75,8.0,5.6,,5.92,,,5.33,5.95,
30,51000031,5.4,4.75,6.5,5.5,3.0,,,,4.2,5.0,,5.8,4.63,,4.78,5.37
31,51000032,6.0,6.5,3.5,5.75,6.5,,,,4.8,5.25,,5.08,6.08,,5.77,4.77
32,51000033,6.0,6.0,3.75,5.5,6.25,,,,5.6,5.17,,5.08,5.92,,5.87,5.12
33,51000034,6.8,5.75,7.0,3.5,5.5,,,,8.0,5.33,,5.77,5.27,,6.85,7.27
34,51000035,5.0,8.75,,,,5.75,7.25,8.75,4.2,,7.25,,,7.25,5.98,
35,51000036,6.0,7.25,5.5,3.25,4.75,,,,5.4,4.5,,4.92,4.67,,6.22,5.63
36,51000037,5.2,5.0,5.25,4.0,5.5,,,,6.4,4.92,,4.82,4.9,,5.53,5.62
37,51000038,5.0,6.25,6.0,4.0,5.5,,,,3.8,5.17,,5.0,4.83,,5.02,4.93
38,51000039,3.6,5.5,3.75,3.5,5.0,,,,3.8,4.08,,3.62,4.03,,4.3,3.72
39,51000040,3.8,5.5,,,,3.75,4.75,6.25,3.0,,4.92,,,4.67,4.1,
40,51000041,6.2,7.25,5.75,3.75,2.5,,,,6.0,4.0,,5.23,4.15,,6.48,5.98
41,51000042,4.8,6.75,5.0,5.25,6.0,,,,4.0,5.42,,5.02,5.35,,5.18,4.6
42,51000043,5.4,7.25,,,,3.75,6.0,6.75,4.8,,5.5,,,5.67,5.82,
43,51000044,6.4,5.0,7.0,5.5,3.5,,,,3.8,5.33,,6.3,5.13,,5.07,5.73
44,51000045,5.0,6.0,5.5,3.25,3.75,,,,4.2,4.17,,4.58,4.0,,5.07,4.9
45,51000046,3.6,4.25,4.0,2.5,4.25,,,,3.4,3.58,,3.37,3.45,,3.75,3.67
46,51000047,3.2,6.25,,,,4.25,6.0,6.0,3.6,,5.42,,,5.5,4.35,
47,51000048,4.8,5.0,,,,3.5,5.25,8.0,3.6,,5.58,,,4.58,4.47,
48,51000049,6.0,6.75,7.0,5.75,3.5,,,,3.4,5.42,,6.25,5.08,,5.38,5.47
49,51000050,6.6,4.25,5.25,5.5,7.0,,,,4.6,5.92,,5.78,6.37,,5.15,5.48
50,51000051,4.8,5.0,3.25,5.5,6.0,,,,5.0,4.92,,4.52,5.43,,4.93,4.35
51,51000052,6.2,7.25,3.75,4.5,5.0,,,,4.2,4.42,,4.82,5.23,,5.88,4.72
52,51000053,5.8,7.25,,,,5.5,5.5,8.0,5.6,,6.33,,,6.08,6.22,
53,51000054,6.8,5.5,6.25,4.75,4.75,,,,4.0,5.25,,5.93,5.43,,5.43,5.68
54,51000055,6.6,6.25,4.75,6.5,6.25,,,,5.0,5.83,,5.95,6.45,,5.95,5.45
55,51000056,4.2,7.75,,,,5.75,6.25,8.0,2.8,,6.67,,,6.58,4.92,
56,51000057,2.4,4.25,,,,1.5,5.25,4.25,1.8,,3.67,,,3.67,2.82,
57,51000058,5.2,5.0,,,,3.5,5.25,7.25,5.8,,5.33,,,4.58,5.33,
58,51000059,4.4,5.25,2.5,3.75,3.25,,,,2.6,3.17,,3.55,3.8,,4.08,3.17
59,51000060,3.2,5.25,3.5,3.25,2.5,,,,3.4,3.08,,3.32,2.98,,3.95,3.37
60,51000061,5.4,7.5,3.75,5.25,7.0,,,,3.6,5.33,,4.8,5.88,,5.5,4.25
61,51000062,6.2,7.5,7.0,5.75,4.0,,,,7.2,5.58,,6.32,5.32,,6.97,6.8
62,51000063,6.4,6.25,5.5,2.75,4.0,,,,3.6,4.08,,4.88,4.38,,5.42,5.17
63,51000064,4.8,8.5,,,,7.0,8.5,7.5,4.4,,7.67,,,8.0,5.9,
64,51000065,4.8,7.25,,,,5.0,7.25,8.5,6.2,,6.92,,,6.5,6.08,
65,51000066,5.0,6.75,5.5,5.75,3.0,,,,3.2,4.75,,5.42,4.58,,4.98,4.57
66,51000067,4.4,5.75,,,,5.75,7.5,7.25,6.0,,6.83,,,6.33,5.38,
67,51000068,7.0,6.75,6.75,6.5,4.5,,,,4.2,5.92,,6.75,6.0,,5.98,5.98
68,51000069,5.6,7.0,,,,3.75,5.5,7.75,3.2,,5.67,,,5.42,5.27,
69,51000070,4.6,4.25,3.0,5.25,2.75,,,,2.8,3.67,,4.28,4.2,,3.88,3.47
70,51000071,7.0,7.75,,,,5.75,8.0,7.0,6.4,,6.92,,,7.17,7.05,
71,51000072,6.0,5.75,6.0,6.5,5.25,,,,5.2,5.92,,6.17,5.92,,5.65,5.73
72,51000073,6.8,6.0,5.75,5.25,5.75,,,,6.4,5.58,,5.93,5.93,,6.4,6.32
73,51000074,3.8,5.25,,,,4.0,6.5,7.0,2.6,,5.83,,,5.25,3.88,
74,51000075,5.2,6.25,5.75,5.5,5.25,,,,4.8,5.5,,5.48,5.32,,5.42,5.25
75,51000076,4.2,4.0,3.75,3.25,4.25,,,,2.2,3.75,,3.73,3.9,,3.47,3.38
76,51000077,4.8,5.75,,,,5.0,7.25,6.0,2.6,,6.08,,,6.0,4.38,
77,51000078,5.8,7.0,3.5,6.25,6.25,,,,3.0,5.33,,5.18,6.1,,5.27,4.1
78,51000079,6.0,7.5,,,,4.25,5.25,4.0,3.6,,4.5,,,5.67,5.7,
79,51000080,5.8,4.25,6.0,5.0,3.5,,,,4.6,4.83,,5.6,4.77,,4.88,5.47
80,51000081,5.6,5.0,7.25,5.0,7.0,,,,6.2,6.42,,5.95,5.87,,5.6,6.35
81,51000082,5.6,8.0,,,,5.0,8.5,8.5,4.8,,7.33,,,7.17,6.13,
82,51000083,5.6,7.0,5.0,6.5,4.75,,,,5.4,5.42,,5.7,5.62,,6.0,5.33
83,51000084,6.0,6.0,7.0,5.0,2.75,,,,4.0,4.92,,6.0,4.58,,5.33,5.67
84,51000085,6.4,7.75,7.5,6.0,4.75,,,,6.4,6.08,,6.63,5.72,,6.85,6.77
85,51000086,3.4,5.5,,,,3.75,6.25,8.0,3.6,,6.0,,,5.17,4.17,
86,51000087,6.6,7.25,7.0,7.25,5.25,,,,6.4,6.5,,6.95,6.37,,6.75,6.67
87,51000088,5.0,6.75,2.5,6.0,4.5,,,,3.6,4.33,,4.5,5.17,,5.12,3.7
88,51000089,5.8,6.75,,,,3.25,5.0,6.75,3.6,,5.0,,,5.0,5.38,
89,51000090,5.6,6.0,4.5,2.5,4.5,,,,5.2,3.83,,4.2,4.2,,5.6,5.1
90,51000091,3.6,6.25,,,,3.0,6.0,8.25,5.8,,5.75,,,5.08,5.22,
91,51000092,6.2,6.75,3.5,5.0,6.0,,,,3.6,4.83,,4.9,5.73,,5.52,4.43
92,51000093,4.6,8.0,,,,6.0,7.25,6.75,3.2,,6.67,,,7.08,5.27,
93,51000094,6.8,6.5,6.25,6.25,5.75,,,,4.0,6.08,,6.43,6.27,,5.77,5.68
94,51000095,5.2,5.75,5.25,2.5,3.5,,,,3.2,3.75,,4.32,3.73,,4.72,4.55
95,51000096,5.6,7.75,,,,7.0,8.25,9.25,7.2,,8.17,,,7.67,6.85,
96,51000097,3.2,7.5,,,,3.5,4.5,6.5,3.8,,4.83,,,5.17,4.83,
97,51000098,7.2,5.0,4.25,7.25,5.25,,,,6.4,5.58,,6.23,6.57,,6.2,5.95
98,51000099,5.8,6.0,4.25,3.75,4.5,,,,2.4,4.17,,4.6,4.68,,4.73,4.15
99,51000100,5.0,5.0,5.0,2.5,3.5,,,,4.0,3.67,,4.17,3.67,,4.67,4.67
100,51000101,5.6,5.25,5.0,3.25,3.5,,,,5.2,3.92,,4.62,4.12,,5.35,5.27
101,51000102,6.0,5.25,6.25,5.75,4.0,,,,3.4,5.33,,6.0,5.25,,4.88,5.22
102,51000103,4.2,6.5,,,,5.5,6.0,7.25,2.6,,6.25,,,6.0,4.43,
103,51000104,6.2,4.5,5.0,3.0,3.0,,,,3.6,3.67,,4.73,4.07,,4.77,4.93
104,51000105,5.4,5.0,,,,4.25,5.75,8.75,3.0,,6.25,,,5.0,4.47,
105,51000106,5.2,5.0,5.0,5.5,4.25,,,,3.8,4.92,,5.23,4.98,,4.67,4.67
106,51000107,6.2,7.75,4.0,4.0,4.25,,,,6.2,4.08,,4.73,4.82,,6.72,5.47
107,51000108,5.4,8.5,5.5,6.0,4.25,,,,3.8,5.25,,5.63,5.22,,5.9,4.9
108,51000109,5.4,8.25,,,,5.75,6.5,8.25,6.2,,6.83,,,6.83,6.62,
109,51000110,4.4,6.5,,,,6.75,6.5,8.5,3.6,,7.25,,,6.58,4.83,
110,51000111,5.2,4.25,5.75,5.25,4.5,,,,4.4,5.17,,5.4,4.98,,4.62,5.12
111,51000112,4.0,5.25,4.25,1.75,4.25,,,,5.4,3.42,,3.33,3.33,,4.88,4.55
112,51000113,5.4,6.5,3.0,4.25,3.75,,,,3.4,3.67,,4.22,4.47,,5.1,3.93
113,51000114,6.0,5.5,4.75,4.25,5.25,,,,4.8,4.75,,5.0,5.17,,5.43,5.18
114,51000115,5.8,6.0,,,,5.25,7.25,9.25,6.4,,7.25,,,6.17,6.07,
115,51000116,4.6,5.75,,,,4.25,5.75,7.25,3.4,,5.75,,,5.25,4.58,
116,51000117,5.2,5.25,6.0,3.75,4.0,,,,8.0,4.58,,4.98,4.32,,6.15,6.4
117,51000118,5.2,6.25,5.5,4.25,3.75,,,,5.0,4.5,,4.98,4.4,,5.48,5.23
118,51000119,6.2,8.0,,,,4.75,6.75,8.5,6.6,,6.67,,,6.5,6.93,
119,51000120,7.0,5.58,7.0,6.75,6.25,,,,4.8,6.67,,6.92,6.67,,5.79,6.27
120,51000121,4.4,5.5,5.25,4.0,4.75,,,,6.2,4.67,,4.55,4.38,,5.37,5.28
121,51000122,6.8,7.75,,,,6.5,6.75,8.5,5.8,,7.25,,,7.0,6.78,
122,51000123,6.0,7.0,6.75,8.0,4.75,,,,4.2,6.5,,6.92,6.25,,5.73,5.65
123,51000124,6.0,6.0,5.25,3.5,5.25,,,,5.2,4.67,,4.92,4.92,,5.73,5.48
124,51000125,4.8,6.75,,,,3.5,6.75,7.25,5.0,,5.83,,,5.67,5.52,
125,51000126,3.2,4.75,,,,4.25,4.75,6.5,3.6,,5.17,,,4.58,3.85,
126,51000127,6.8,6.25,5.5,5.25,5.25,,,,2.4,5.33,,5.85,5.77,,5.15,4.9
127,51000128,7.0,7.25,3.75,6.25,6.0,,,,4.6,5.33,,5.67,6.42,,6.28,5.12
128,51000129,6.0,6.25,7.5,6.25,3.75,,,,4.2,5.83,,6.58,5.33,,5.48,5.9
129,51000130,5.8,6.75,7.75,7.0,3.75,,,,2.8,6.17,,6.85,5.52,,5.12,5.45
130,51000131,6.2,6.25,6.75,3.25,4.75,,,,6.8,4.92,,5.4,4.73,,6.42,6.58
131,51000132,5.4,4.5,5.0,1.75,2.5,,,,4.4,3.08,,4.05,3.22,,4.77,4.93
132,51000133,1.8,3.0,,,,2.5,2.5,5.0,2.6,,3.33,,,2.67,2.47,
133,51000134,2.4,4.5,,,,3.25,5.5,5.0,2.0,,4.58,,,4.42,2.97,
134,51000135,6.8,4.5,7.25,7.25,5.75,,,,4.4,6.75,,7.1,6.6,,5.23,6.15
135,51000136,5.2,6.5,,,,5.5,7.0,8.25,3.2,,6.92,,,6.33,4.97,
136,51000137,6.2,5.25,5.75,3.25,4.75,,,,4.4,4.58,,5.07,4.73,,5.28,5.45
137,51000138,4.0,4.25,,,,2.75,6.0,6.25,2.6,,5.0,,,4.33,3.62,
138,51000139,5.4,7.5,6.75,3.75,4.25,,,,6.8,4.92,,5.3,4.47,,6.57,6.32
139,51000140,6.8,6.75,7.0,7.25,4.5,,,,5.6,6.25,,7.02,6.18,,6.38,6.47
140,51000141,5.6,6.5,,,,6.75,7.75,8.0,3.4,,7.5,,,7.0,5.17,
141,51000142,6.0,7.5,,,,4.75,7.75,10.0,5.2,,7.5,,,6.67,6.23,
142,51000143,7.0,6.5,7.5,5.75,4.0,,,,3.6,5.75,,6.75,5.58,,5.7,6.03
143,51000144,5.0,8.0,,,,6.25,5.25,7.75,5.2,,6.42,,,6.5,6.07,
144,51000145,4.2,6.5,,,,4.5,7.5,7.25,2.6,,6.42,,,6.17,4.43,
145,51000146,6.4,6.25,5.0,4.5,3.75,,,,5.0,4.42,,5.3,4.88,,5.88,5.47
146,51000147,6.0,8.25,,,,5.25,7.0,8.75,8.0,,7.0,,,6.83,7.42,
147,51000148,6.0,7.58,,,,3.25,6.5,8.5,6.0,,6.08,,,5.78,6.53,
148,51000149,6.8,5.5,2.5,6.5,6.25,,,,3.8,5.08,,5.27,6.52,,5.37,4.37
149,51000150,5.0,6.75,,,,6.75,7.0,9.0,5.6,,7.58,,,6.83,5.78,
150,51000151,6.6,6.0,5.0,5.25,5.5,,,,3.6,5.25,,5.62,5.78,,5.4,5.07
151,51000152,5.6,7.5,,,,3.0,5.25,7.5,7.4,,5.25,,,5.25,6.83,
152,51000153,5.2,8.5,4.25,3.25,3.5,,,,4.6,3.67,,4.23,3.98,,6.1,4.68
153,51000154,4.4,7.25,,,,3.0,5.5,7.0,5.8,,5.17,,,5.25,5.82,
154,51000155,6.0,8.5,,,,3.75,6.75,8.25,6.8,,6.25,,,6.33,7.1,
155,51000156,4.8,6.25,,,,5.25,5.75,7.0,4.2,,6.0,,,5.75,5.08,
156,51000157,3.0,5.5,,,,2.75,5.25,7.5,3.8,,5.17,,,4.5,4.1,
157,51000158,5.4,6.75,,,,4.0,7.5,8.25,5.4,,6.58,,,6.08,5.85,
158,51000159,5.6,7.5,4.0,5.5,4.5,,,,5.2,4.67,,5.03,5.2,,6.1,4.93
159,51000160,5.8,5.5,4.25,6.0,4.0,,,,3.8,4.75,,5.35,5.27,,5.03,4.62
160,51000161,6.6,6.5,5.0,6.75,6.5,,,,6.6,6.08,,6.12,6.62,,6.57,6.07
161,51000162,7.0,5.75,5.5,6.0,4.75,,,,2.8,5.42,,6.17,5.92,,5.18,5.1
162,51000163,6.0,5.75,3.25,5.0,5.0,,,,3.6,4.42,,4.75,5.33,,5.12,4.28
163,51000164,6.0,8.0,,,,3.0,4.5,8.25,6.8,,5.25,,,5.17,6.93,
164,51000165,5.0,6.0,4.75,4.75,4.75,,,,4.0,4.75,,4.83,4.83,,5.0,4.58
165,51000166,4.0,3.25,,,,3.0,4.0,4.75,2.2,,3.92,,,3.42,3.15,
166,51000167,6.8,7.0,7.25,5.25,2.75,,,,4.8,5.08,,6.43,4.93,,6.2,6.28
167,51000168,6.0,7.5,5.75,3.75,5.25,,,,7.2,4.92,,5.17,5.0,,6.9,6.32
168,51000169,4.8,5.0,3.25,3.5,3.75,,,,3.2,3.5,,3.85,4.02,,4.33,3.75
169,51000170,6.4,4.83,3.5,7.5,6.0,,,,4.6,5.67,,5.8,6.63,,5.28,4.83
170,51000171,4.6,5.25,3.0,6.5,5.0,,,,5.0,4.83,,4.7,5.37,,4.95,4.2
171,51000172,4.0,4.33,4.0,4.5,3.5,,,,3.2,4.0,,4.17,4.0,,3.84,3.73
172,51000173,5.8,6.5,3.75,4.5,2.75,,,,3.2,3.67,,4.68,4.35,,5.17,4.25
173,51000174,5.0,5.75,4.0,2.75,6.0,,,,4.4,4.25,,3.92,4.58,,5.05,4.47
174,51000175,6.2,5.5,5.25,5.75,2.5,,,,3.2,4.5,,5.73,4.82,,4.97,4.88
175,51000176,4.0,5.5,,,,2.25,6.75,7.25,2.2,,5.42,,,4.83,3.9,
176,51000177,5.6,6.25,4.0,7.25,5.75,,,,4.6,5.67,,5.62,6.2,,5.48,4.73
177,51000178,3.6,5.0,,,,2.5,4.75,5.25,0.8,,4.17,,,4.08,3.13,
178,51000179,4.8,6.75,,,,3.75,6.5,7.5,3.8,,5.92,,,5.67,5.12,
179,51000180,5.8,4.0,,,,2.75,5.25,6.5,3.4,,4.83,,,4.0,4.4,
180,51000181,5.0,8.0,4.75,2.5,4.25,,,,5.2,3.83,,4.08,3.92,,6.07,4.98
181,51000182,3.2,5.25,,,,4.75,5.75,6.0,5.0,,5.5,,,5.25,4.48,
182,51000183,5.2,9.0,,,,6.0,6.0,8.75,5.2,,6.92,,,7.0,6.47,
183,51000184,4.6,6.75,3.0,2.5,2.5,,,,6.0,2.67,,3.37,3.2,,5.78,4.53
184,51000185,5.2,8.0,2.5,4.25,3.5,,,,5.8,3.42,,3.98,4.32,,6.33,4.5
185,51000186,5.6,7.25,5.75,4.75,4.5,,,,6.6,5.0,,5.37,4.95,,6.48,5.98
186,51000187,7.4,8.25,,,,4.5,6.25,8.75,7.6,,6.5,,,6.33,7.75,
187,51000188,3.2,5.5,,,,2.5,4.0,5.75,2.0,,4.08,,,4.0,3.57,
188,51000189,7.2,6.75,6.75,6.0,5.25,,,,4.8,6.0,,6.65,6.15,,6.25,6.25
189,51000190,5.8,9.0,5.75,4.75,5.25,,,,6.2,5.25,,5.43,5.27,,7.0,5.92
190,51000191,5.4,4.5,,,,3.5,6.0,7.5,3.4,,5.67,,,4.67,4.43,
191,51000192,6.2,7.25,5.75,6.0,5.75,,,,5.6,5.83,,5.98,5.98,,6.35,5.85
192,51000193,3.8,5.75,,,,4.5,5.0,7.0,3.4,,5.5,,,5.08,4.32,
193,51000194,6.0,5.08,4.75,4.0,2.5,,,,4.6,3.75,,4.92,4.17,,5.23,5.12
194,51000195,5.0,6.75,5.0,4.0,4.5,,,,2.8,4.5,,4.67,4.5,,4.85,4.27
195,51000196,7.0,7.0,4.75,3.25,4.0,,,,3.2,4.0,,5.0,4.75,,5.73,4.98
196,51000197,5.8,5.25,3.75,4.0,3.75,,,,3.0,3.83,,4.52,4.52,,4.68,4.18
197,51000198,3.2,6.5,,,,4.75,6.5,9.0,3.8,,6.75,,,5.92,4.5,
198,51000199,5.4,6.75,,,,4.75,7.75,8.75,3.8,,7.08,,,6.42,5.32,
199,51000200,6.8,8.25,3.5,6.0,5.5,,,,3.6,5.0,,5.43,6.1,,6.22,4.63
200,51000201,3.2,6.0,,,,4.0,5.5,5.0,6.4,,4.83,,,5.17,5.2,
201,51000202,4.2,6.5,,,,4.75,6.25,7.25,4.8,,6.08,,,5.83,5.17,
202,51000203,6.0,8.0,,,,5.25,6.75,7.75,4.6,,6.58,,,6.67,6.2,
203,51000204,5.6,6.5,,,,6.25,7.75,8.0,5.4,,7.33,,,6.83,5.83,
204,51000205,6.0,5.75,3.75,5.5,5.5,,,,3.0,4.92,,5.08,5.67,,4.92,4.25
205,51000206,4.8,4.08,,,,5.5,4.25,7.25,3.8,,5.67,,,4.61,4.23,
206,51000207,6.2,5.75,6.75,6.5,4.0,,,,3.2,5.75,,6.48,5.57,,5.05,5.38
207,51000208,6.0,7.0,4.75,3.25,3.75,,,,5.8,3.92,,4.67,4.33,,6.27,5.52
208,51000209,7.0,7.5,,,,4.75,8.0,8.5,5.2,,7.08,,,6.75,6.57,
209,51000210,6.4,7.25,,,,5.25,6.0,8.5,7.6,,6.58,,,6.17,7.08,
210,51000211,4.6,5.5,4.0,5.0,5.25,,,,4.0,4.75,,4.53,4.95,,4.7,4.2
211,51000212,5.6,7.5,5.0,5.25,4.75,,,,4.4,5.0,,5.28,5.2,,5.83,5.0
212,51000213,3.8,6.0,,,,4.75,5.5,6.0,3.4,,5.42,,,5.42,4.4,
213,51000214,5.2,6.25,,,,3.75,5.25,6.5,2.8,,5.17,,,5.08,4.75,
214,51000215,5.0,7.0,6.75,6.0,3.25,,,,7.2,5.33,,5.92,4.75,,6.4,6.32
215,51000216,3.6,4.75,,,,4.0,7.0,7.0,3.6,,6.0,,,5.25,3.98,
216,51000217,4.6,7.08,,,,5.5,6.25,8.5,7.8,,6.75,,,6.28,6.49,
217,51000218,6.0,7.5,5.75,4.75,3.5,,,,7.6,4.67,,5.5,4.75,,7.03,6.45
218,51000219,5.4,7.5,,,,3.25,7.0,6.5,6.2,,5.58,,,5.92,6.37,
219,51000220,5.6,5.75,5.25,3.75,3.75,,,,5.0,4.25,,4.87,4.37,,5.45,5.28
220,51000221,4.6,6.5,4.5,2.5,3.25,,,,5.8,3.42,,3.87,3.45,,5.63,4.97
221,51000222,5.0,7.5,4.75,3.75,5.25,,,,5.6,4.58,,4.5,4.67,,6.03,5.12
222,51000223,6.4,7.0,6.0,5.75,4.5,,,,4.2,5.42,,6.05,5.55,,5.87,5.53
223,51000224,6.6,6.5,,,,5.5,6.25,8.25,5.6,,6.67,,,6.08,6.23,
224,51000225,5.0,6.25,,,,5.25,5.75,8.25,5.4,,6.42,,,5.75,5.55,
225,51000226,7.6,7.83,9.0,8.25,6.25,,,,8.2,7.83,,8.28,7.37,,7.88,8.27
226,51000227,6.2,7.5,5.0,4.75,6.0,,,,6.4,5.25,,5.32,5.65,,6.7,5.87
227,51000228,5.6,7.75,,,,2.5,6.25,8.0,5.2,,5.58,,,5.5,6.18,
228,51000229,5.8,6.0,,,,4.5,6.25,8.25,5.6,,6.33,,,5.58,5.8,
229,51000230,4.8,6.5,4.5,4.5,3.75,,,,3.2,4.25,,4.6,4.35,,4.83,4.17
230,51000231,5.4,7.25,6.25,4.25,6.25,,,,8.2,5.58,,5.3,5.3,,6.95,6.62
231,51000232,4.2,7.5,,,,5.5,5.75,6.5,4.4,,5.92,,,6.25,5.37,
232,51000233,6.0,7.0,5.0,5.25,4.0,,,,6.2,4.75,,5.42,5.08,,6.4,5.73
233,51000234,7.0,8.0,6.75,4.75,4.25,,,,4.0,5.25,,6.17,5.33,,6.33,5.92
234,51000235,4.8,6.0,5.25,4.5,5.25,,,,5.4,5.0,,4.85,4.85,,5.4,5.15
235,51000236,7.4,7.5,6.25,6.5,4.0,,,,6.6,5.58,,6.72,5.97,,7.17,6.75
236,51000237,7.4,5.0,5.75,5.75,4.25,,,,5.0,5.25,,6.3,5.8,,5.8,6.05
237,51000238,5.8,6.5,5.0,4.5,4.75,,,,4.8,4.75,,5.1,5.02,,5.7,5.2
238,51000239,5.8,6.5,3.5,5.0,6.0,,,,4.6,4.83,,4.77,5.6,,5.63,4.63
239,51000240,6.8,6.25,4.0,3.25,5.75,,,,7.6,4.33,,4.68,5.27,,6.88,6.13
240,51000241,7.2,6.25,6.25,6.25,3.25,,,,4.2,5.25,,6.57,5.57,,5.88,5.88
241,51000242,3.8,7.5,,,,4.5,4.25,8.25,4.4,,5.67,,,5.42,5.23,
242,51000243,5.0,6.75,6.0,6.5,5.0,,,,5.8,5.83,,5.83,5.5,,5.85,5.6
243,51000244,4.8,7.5,3.25,4.25,5.75,,,,5.2,4.42,,4.1,4.93,,5.83,4.42
244,51000245,6.0,7.17,5.5,5.0,5.0,,,,6.2,5.17,,5.5,5.33,,6.46,5.9
245,51000246,5.8,6.0,3.0,3.5,7.5,,,,6.0,4.67,,4.1,5.6,,5.93,4.93
246,51000247,5.2,5.0,3.0,3.75,4.5,,,,4.6,3.75,,3.98,4.48,,4.93,4.27
247,51000248,3.4,5.25,,,,5.0,5.75,6.25,3.8,,5.67,,,5.33,4.15,
248,51000249,5.4,8.0,,,,2.25,6.5,7.0,7.8,,5.25,,,5.58,7.07,
249,51000250,6.8,6.75,4.5,7.0,7.0,,,,5.0,6.17,,6.1,6.93,,6.18,5.43
250,51000251,5.6,5.0,5.75,6.25,4.5,,,,7.0,5.5,,5.87,5.45,,5.87,6.12
251,51000252,5.2,6.5,3.0,2.5,4.5,,,,6.6,3.33,,3.57,4.07,,6.1,4.93
252,51000253,6.2,7.5,6.25,4.0,3.5,,,,7.4,4.58,,5.48,4.57,,7.03,6.62
253,51000254,5.0,7.5,,,,3.0,4.75,6.25,5.2,,4.67,,,5.08,5.9,
254,51000255,6.8,5.25,4.0,5.5,5.75,,,,4.4,5.08,,5.43,6.02,,5.48,5.07
255,51000256,5.4,6.5,5.25,3.5,3.0,,,,5.4,3.92,,4.72,3.97,,5.77,5.35
256,51000257,3.8,3.5,3.75,2.0,2.75,,,,4.8,2.83,,3.18,2.85,,4.03,4.12
257,51000258,6.4,7.75,4.5,6.75,3.5,,,,3.2,4.92,,5.88,5.55,,5.78,4.7
258,51000259,5.0,7.5,,,,6.5,6.5,8.0,5.0,,7.0,,,6.83,5.83,
259,51000260,6.2,7.5,6.0,3.25,4.5,,,,4.8,4.58,,5.15,4.65,,6.17,5.67
260,51000261,5.0,8.0,4.25,3.0,2.0,,,,6.4,3.08,,4.08,3.33,,6.47,5.22
261,51000262,7.0,8.5,7.75,4.0,4.75,,,,5.0,5.5,,6.25,5.25,,6.83,6.58
