,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,3001910,6.4,7.75,,,,4.75,7.75,9.0,4.8,,7.17,,,20.25,18.95,
1,3001913,3.6,7.5,,,,3.0,7.75,8.75,4.2,,6.5,,,18.25,15.3,
2,3001937,4.4,6.0,,,,4.5,6.0,8.0,4.8,,6.17,,,16.5,15.2,
3,3001918,6.4,8.5,,,,6.5,9.25,9.25,5.6,,8.33,,,24.25,20.5,
4,3001920,5.4,7.0,,,,5.5,6.25,9.5,5.4,,7.08,,,18.75,17.8,
5,3001915,4.2,6.75,,,,4.25,4.75,8.0,3.8,,5.67,,,15.75,14.75,
6,3001922,4.2,6.5,,,,3.0,5.75,7.5,3.8,,5.42,,,15.25,14.5,
7,3001924,5.8,5.75,,,,4.0,6.0,7.75,2.8,,5.92,,,15.75,14.35,
8,3001926,4.6,6.5,,,,4.5,6.0,7.5,2.0,,6.0,,,17.0,13.1,
9,3001928,1.8,4.0,,,,4.0,6.25,8.5,2.8,,6.25,,,14.25,8.6,
10,3001930,2.8,4.75,,,,3.5,7.0,8.75,3.2,,6.42,,,15.25,10.75,
11,3001932,4.4,5.25,,,,3.5,6.75,8.0,2.6,,6.08,,,15.5,12.25,
12,3001934,3.4,4.25,,,,4.25,5.0,8.75,3.8,,6.0,,,13.5,11.45,
13,3001953,5.2,6.5,,,,2.25,5.5,7.75,4.6,,5.17,,,14.25,16.3,
14,3002178,4.8,7.5,,,,8.0,8.5,6.25,5.4,,7.58,,,24.0,17.7,
15,3002181,3.4,5.0,,,,3.0,4.75,7.75,2.8,,5.17,,,12.75,11.2,
16,3002184,4.8,6.25,,,,3.75,5.5,7.75,1.6,,5.67,,,15.5,12.65,
17,3002683,6.4,4.25,5.0,5.0,4.0,,,,2.6,4.67,,16.4,15.4,,13.25,14.0
18,3002692,6.4,3.5,5.75,3.5,4.25,,,,4.8,4.5,,15.65,14.15,,14.7,16.95
19,3002699,5.8,4.75,6.0,4.5,4.75,,,,2.4,5.08,,16.3,15.05,,12.95,14.2
