,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,9006024,5.2,4.0,5.75,3.5,6.25,,,,3.8,5.17,,14.45,14.95,,13.0,14.75
1,9005502,2.8,,,,,3.5,3.25,,1.4,,,,,,,
2,9005511,5.6,8.0,,,,6.75,,,,,,,,,,
3,9005524,7.6,,,7.25,6.75,,,,,,,,21.6,,,
4,9005541,3.2,1.25,,,,2.25,,,,,,,,,,
5,9005545,3.6,2.75,,,,2.0,2.25,,3.4,,,,,7.0,9.75,
6,9005575,2.2,5.25,,,,4.0,,,,,,,,,,
7,9005576,6.6,,,7.5,6.0,,,,,,,,20.1,,,
8,9005589,3.2,5.25,,,,4.0,6.75,7.75,2.8,,6.17,,,16.0,11.25,
9,9005255,5.0,6.0,,,,3.75,6.25,7.0,2.0,,5.67,,,16.0,13.0,
10,9005257,3.6,6.75,,,,4.5,3.75,8.0,3.0,,5.42,,,15.0,13.35,
11,9005259,3.4,5.5,,,,7.0,4.75,5.75,2.8,,5.83,,,17.25,11.7,
12,9005261,2.6,3.0,,,,2.25,4.0,5.75,2.2,,4.0,,,9.25,7.8,
13,9005262,2.0,5.75,,,,5.0,5.75,7.25,2.4,,6.0,,,16.5,10.15,
14,9005263,2.8,3.25,,,,2.5,5.25,6.0,2.8,,4.58,,,11.0,8.85,
15,9005265,4.6,7.25,,,,4.25,5.25,7.0,2.6,,5.5,,,16.75,14.45,
16,9005268,5.0,6.0,,,,5.0,5.25,8.0,2.2,,6.08,,,16.25,13.2,
17,9005270,3.4,6.0,,,,3.75,6.0,6.25,3.0,,5.33,,,15.75,12.4,
18,9005273,4.0,6.0,,,,2.25,5.25,8.75,3.4,,5.42,,,13.5,13.4,
19,9006025,3.6,6.25,,,,3.0,4.5,7.0,2.8,,4.83,,,13.75,12.65,
20,9006041,2.8,6.0,,,,4.0,4.75,7.0,4.4,,5.25,,,14.75,13.2,
21,9005450,3.6,6.5,,,,4.25,5.75,5.0,3.8,,5.0,,,16.5,13.9,
22,9005455,3.0,3.75,,,,3.0,3.5,7.0,3.2,,4.5,,,10.25,9.95,
23,9005462,4.4,7.5,,,,4.5,4.75,8.0,4.8,,5.75,,,16.75,16.7,
24,9005467,1.8,5.25,,,,3.75,4.5,7.25,3.6,,5.17,,,13.5,10.65,
25,9005470,1.8,3.0,,,,2.5,2.5,4.75,2.8,,3.25,,,8.0,7.6,
26,9005472,2.4,3.75,,,,2.5,3.75,5.25,3.0,,3.83,,,10.0,9.15,
27,9005476,3.0,6.75,,,,3.5,6.0,6.75,4.2,,5.42,,,16.25,13.95,
28,9005486,3.0,6.75,,,,3.5,6.0,8.5,2.8,,6.0,,,16.25,12.55,
29,9005494,3.6,5.5,,,,3.5,5.0,7.25,3.6,,5.25,,,14.0,12.7,
30,9005870,5.8,,4.75,5.25,5.5,,,,,5.17,,15.8,16.55,,,
31,9005726,7.0,,7.5,7.25,5.25,,,,,6.67,,21.75,19.5,,,
32,9006455,2.8,6.25,,,,2.75,4.5,8.25,2.2,,5.17,,,13.5,11.25,
33,9006461,2.8,5.25,,,,2.0,4.5,7.25,2.2,,4.58,,,11.75,10.25,
34,9006470,3.8,7.0,,,,3.75,6.5,8.75,2.8,,6.33,,,17.25,13.6,
35,9006478,5.8,8.0,4.0,5.5,5.75,,,,2.2,5.08,,15.3,17.05,,16.0,12.0
36,9005556,6.4,4.25,7.25,7.0,5.25,,,,1.8,6.5,,20.65,18.65,,12.45,15.45
37,9005562,2.8,6.5,,,,5.25,4.75,5.75,1.8,,5.25,,,16.5,11.1,
38,9005582,3.2,8.0,,,,4.0,5.0,7.5,3.6,,5.5,,,17.0,14.8,
39,9005590,5.8,7.5,,,,5.25,5.25,6.5,4.2,,5.67,,,18.0,17.5,
40,9005745,3.4,6.0,,,,3.75,4.5,5.75,1.4,,4.67,,,14.25,10.8,
41,9005767,2.6,4.75,,,,4.0,6.0,7.0,3.8,,5.67,,,14.75,11.15,
42,9005771,4.6,4.5,,,,3.5,6.0,8.5,2.2,,6.0,,,14.0,11.3,
43,9005774,3.6,6.0,,,,3.5,4.5,6.25,3.6,,4.75,,,14.0,13.2,
44,9005748,5.0,5.0,,,,3.25,6.5,7.0,3.2,,5.58,,,14.75,13.2,
45,9005754,2.0,6.5,,,,4.0,4.0,7.25,3.2,,5.08,,,14.5,11.7,
46,9005757,3.4,3.75,,,,3.5,4.25,5.5,3.0,,4.42,,,11.5,10.15,
47,9005761,3.8,6.5,,,,3.5,6.75,7.5,3.0,,5.92,,,16.75,13.3,
48,9005783,3.2,3.5,,,,3.5,4.5,6.0,2.6,,4.67,,,11.5,9.3,
49,9005792,3.8,4.5,,,,3.25,6.5,6.75,1.8,,5.5,,,14.25,10.1,
50,9005779,3.2,3.5,,,,3.5,3.0,5.75,3.0,,4.08,,,10.0,9.7,
51,9005328,3.6,6.5,,,,2.25,6.5,6.5,3.6,,5.08,,,15.25,13.7,
52,9005332,3.0,4.25,,,,4.0,3.0,4.25,2.0,,3.75,,,11.25,9.25,
53,9006247,2.6,4.75,,,,2.25,4.75,5.5,2.0,,4.17,,,11.75,9.35,
54,9006261,2.8,3.25,,,,3.0,4.5,7.0,2.6,,4.83,,,10.75,8.65,
55,9006251,2.6,3.75,,,,2.5,3.25,3.5,2.2,,3.08,,,9.5,8.55,
56,9006253,3.2,4.5,,,,2.75,3.5,4.75,2.2,,3.67,,,10.75,9.9,
57,9006255,2.8,6.0,,,,4.5,5.75,7.0,2.0,,5.75,,,16.25,10.8,
58,9006256,4.0,5.5,,,,4.0,3.75,5.5,2.6,,4.42,,,13.25,12.1,
59,9006259,3.2,5.25,,,,3.0,5.75,6.75,2.0,,5.17,,,14.0,10.45,
60,9006263,4.2,4.25,,,,3.0,5.25,6.0,3.2,,4.75,,,12.5,11.65,
61,9006266,4.0,4.5,,,,3.75,4.25,6.0,3.0,,4.67,,,12.5,11.5,
62,9006270,3.8,5.0,,,,2.25,5.75,7.0,3.0,,5.0,,,13.0,11.8,
63,9006273,3.8,6.5,,,,2.0,4.0,5.5,2.4,,3.83,,,12.5,12.7,
64,9006258,5.6,7.5,,,,3.75,5.0,7.75,3.2,,5.5,,,16.25,16.3,
65,9006741,3.4,5.25,,,,3.0,4.25,5.25,1.4,,4.17,,,12.5,10.05,
66,9006751,3.4,5.5,,,,3.75,1.5,2.75,3.6,,2.67,,,10.75,12.5,
67,9006755,5.0,5.25,,,,3.75,4.75,4.25,2.8,,4.25,,,13.75,13.05,
68,9006770,3.8,5.75,,,,2.5,4.5,6.25,2.2,,4.42,,,12.75,11.75,
69,9006773,4.2,5.0,,,,2.75,4.5,6.5,1.8,,4.58,,,12.25,11.0,
70,9006174,3.4,2.25,,,,2.75,4.25,4.75,1.6,,3.92,,,9.25,7.25,
71,9006177,5.6,7.25,,,,4.5,7.25,8.75,2.6,,6.83,,,19.0,15.45,
72,9006181,2.6,3.75,,,,3.75,5.0,5.75,3.0,,4.83,,,12.5,9.35,
73,9006194,4.6,5.25,,,,4.0,5.25,8.0,3.6,,5.75,,,14.5,13.45,
74,9006199,1.8,2.5,,,,3.0,2.0,6.5,3.2,,3.83,,,7.5,7.5,
75,9006268,3.8,4.5,,,,2.75,5.75,7.0,1.8,,5.17,,,13.0,10.1,
76,9006274,5.2,7.0,,,,3.75,5.0,7.0,2.2,,5.25,,,15.75,14.4,
77,9006277,4.4,4.0,,,,2.5,4.25,4.0,3.0,,3.58,,,10.75,11.4,
78,9006279,3.4,5.0,,,,2.0,5.0,6.5,2.8,,4.5,,,12.0,11.2,
79,9006281,5.4,7.0,,,,5.0,6.5,7.25,3.6,,6.25,,,18.5,16.0,
80,9006283,4.0,6.25,,,,4.75,6.25,8.5,3.4,,6.5,,,17.25,13.65,
81,9006285,4.2,5.0,,,,2.75,5.5,7.0,3.0,,5.08,,,13.25,12.2,
82,9006287,2.2,4.25,,,,3.0,3.25,5.5,1.2,,3.92,,,10.5,7.65,
83,9006289,2.0,4.5,,,,3.25,5.75,4.75,3.4,,4.58,,,13.5,9.9,
84,9006291,2.4,5.0,,,,3.5,4.25,5.25,1.4,,4.33,,,12.75,8.8,
85,9006293,4.0,6.25,,,,4.25,7.75,7.75,3.4,,6.58,,,18.25,13.65,
86,9006295,5.2,7.0,,,,7.0,7.5,8.75,3.4,,7.75,,,21.5,15.6,
87,9005275,5.8,9.0,,,,5.25,7.5,8.75,4.2,,7.17,,,21.75,19.0,
88,9005277,3.8,4.25,,,,3.0,5.25,6.75,2.2,,5.0,,,12.5,10.25,
89,9005279,4.2,7.75,,,,4.75,6.25,9.0,5.2,,6.67,,,18.75,17.15,
90,9005280,3.8,6.5,,,,3.0,4.5,6.25,4.4,,4.58,,,14.0,14.7,
91,9005281,2.4,5.75,,,,4.75,4.75,7.25,2.4,,5.58,,,15.25,10.55,
92,9005283,3.4,4.5,,,,4.25,5.75,7.0,3.2,,5.67,,,14.5,11.1,
93,9005288,3.4,4.75,,,,5.75,5.0,6.5,4.2,,5.75,,,15.5,12.35,
94,9005295,3.0,5.0,,,,3.75,4.75,7.5,2.0,,5.33,,,13.5,10.0,
95,9005298,3.2,7.0,,,,3.25,6.5,8.5,2.0,,6.08,,,16.75,12.2,
96,9003980,3.6,2.0,,,,2.25,4.25,6.5,2.4,,4.33,,,8.5,8.0,
97,9003986,4.0,5.5,,,,3.0,4.75,8.0,3.4,,5.25,,,13.25,12.9,
98,9004004,3.4,4.5,,,,2.5,5.5,6.75,2.6,,4.92,,,12.5,10.5,
99,9004006,7.0,6.5,4.25,7.5,6.75,,,,2.2,6.17,,18.75,21.25,,15.7,13.45
100,9004010,2.8,5.0,,,,4.5,4.0,7.25,3.2,,5.25,,,13.5,11.0,
101,9004030,4.6,4.5,,,,3.5,5.75,8.5,3.6,,5.92,,,13.75,12.7,
102,9004033,2.2,3.5,,,,3.0,4.25,6.0,3.0,,4.42,,,10.75,8.7,
103,9004040,5.6,6.25,6.75,5.75,4.0,,,,4.2,5.5,,18.1,15.35,,16.05,16.55
104,9006482,5.6,7.5,,,,5.0,7.5,8.5,4.0,,7.0,,,20.0,17.1,
105,9006489,2.8,2.5,,,,2.5,3.0,4.5,3.0,,3.33,,,8.0,8.3,
