,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,63001309,3.4,5.0,,,,4.25,6.0,8.25,2.8,,6.17,,,15.25,11.2,
1,63001312,5.0,5.5,,,,4.0,6.0,6.5,2.2,,5.5,,,15.5,12.7,
2,63001316,4.6,4.25,,,,4.75,6.0,8.0,3.8,,6.25,,,15.0,12.65,
3,63001318,6.4,5.25,5.25,4.75,4.0,,,,2.0,4.67,,16.4,15.15,,13.65,13.65
4,63001322,2.4,4.75,,,,3.75,6.75,8.5,2.4,,6.33,,,15.25,9.55,
5,63001327,5.4,5.0,,,,3.5,5.0,7.75,5.2,,5.42,,,13.5,15.6,
6,63001328,4.0,6.0,2.5,4.25,5.0,,,,3.8,3.92,,10.75,13.25,,13.8,10.3
7,63001329,3.4,5.75,,,,3.25,4.25,7.25,2.6,,4.92,,,13.25,11.75,
8,63001333,3.2,4.0,,,,4.5,5.75,8.75,3.8,,6.33,,,14.25,11,
9,63001336,5.8,8.0,2.75,5.0,4.0,,,,4.8,3.92,,13.55,14.8,,18.6,13.35
10,63001339,5.2,5.25,3.25,4.25,4.0,,,,3.2,3.83,,12.7,13.45,,13.65,11.65
11,63001369,6.6,5.75,5.5,6.25,5.0,,,,5.0,5.58,,18.35,17.85,,17.35,17.1
12,63001373,6.4,4.0,3.5,5.75,5.5,,,,3.0,4.92,,15.65,17.65,,13.4,12.9
13,63001376,5.2,4.25,,,,3.5,6.25,6.5,3.2,,5.42,,,14.0,12.65,
14,63001399,5.2,5.0,5.25,3.75,4.75,,,,3.0,4.58,,14.2,13.7,,13.2,13.45
15,63001403,4.8,5.5,,,,3.5,6.0,6.5,3.6,,5.33,,,15.0,13.9,
16,63001406,3.0,5.25,,,,3.5,5.25,7.5,3.4,,5.42,,,14.0,11.65,
17,63001847,5.4,7.5,4.0,6.25,5.5,,,,5.2,5.25,,15.65,17.15,,18.1,14.6
18,63001848,1.8,2.75,,,,4.25,5.0,5.25,2.6,,4.83,,,12.0,7.15,
19,63001849,4.6,3.25,,,,3.75,4.25,7.25,3.0,,5.08,,,11.25,10.85,
20,63001850,6.0,5.0,,,,4.0,7.0,7.75,3.2,,6.25,,,16.0,14.2,
21,63001853,5.4,5.0,6.25,5.0,4.25,,,,4.8,5.17,,16.65,14.65,,15.2,16.45
22,63001859,6.4,5.0,5.25,5.0,5.0,,,,4.2,5.08,,16.65,16.4,,15.6,15.85
23,63001254,4.0,4.75,,,,2.5,6.0,6.25,2.6,,4.92,,,13.25,11.35,
24,63001259,4.8,4.0,,,,3.25,6.0,6.5,1.4,,5.25,,,13.25,10.2,
25,63001273,3.4,4.5,,,,3.75,7.5,8.5,3.2,,6.58,,,15.75,11.1,
26,63001280,3.8,4.0,,,,4.25,5.0,6.0,4.0,,5.08,,,13.25,11.8,
27,63001282,5.2,5.5,,,,4.5,8.0,6.75,3.2,,6.42,,,18.0,13.9,
28,63001283,5.2,4.25,,,,4.25,4.0,7.5,2.4,,5.25,,,12.5,11.85,
29,63001288,4.4,3.25,2.5,3.5,5.0,4.0,6.5,7.5,2.6,3.67,6.0,10.4,12.9,13.75,10.25,9.5
30,63001290,1.8,3.5,,,,2.0,5.0,8.0,2.2,,5.0,,,10.5,7.5,
31,63001260,5.6,6.25,,,,4.0,6.0,8.25,4.0,,6.08,,,16.25,15.85,
32,63001939,3.2,4.5,,,,3.25,6.25,7.5,2.6,,5.67,,,14.0,10.3,
33,63001945,3.6,6.0,,,,2.25,5.25,6.75,3.0,,4.75,,,13.5,12.6,
34,63002215,6.2,5.75,3.75,7.0,5.75,,,,5.4,5.5,,16.95,18.95,,17.35,15.35
35,63002220,6.0,5.5,3.5,3.75,3.75,,,,3.6,3.67,,13.25,13.5,,15.1,13.1
36,63002231,6.2,4.5,3.25,7.0,5.25,,,,2.2,5.17,,16.45,18.45,,12.9,11.65
37,63002194,6.0,3.75,3.25,4.0,5.75,,,,2.8,4.33,,13.25,15.75,,12.55,12.05
38,63002203,5.8,4.5,4.75,4.5,4.75,,,,3.4,4.67,,15.05,15.05,,13.7,13.95
39,63002208,6.8,5.0,4.5,5.25,7.5,,,,3.2,5.75,,16.55,19.55,,15,14.5
40,63002223,5.0,6.25,6.5,4.5,4.25,,,,4.0,5.08,,16.0,13.75,,15.25,15.5
41,63002226,5.6,7.25,6.0,4.5,6.75,,,,3.4,5.75,,16.1,16.85,,16.25,15.0
42,63002256,5.2,6.5,4.75,6.25,3.25,,,,5.2,4.75,,16.2,14.7,,16.9,15.15
43,63002272,5.2,4.75,3.5,1.75,4.5,,,,3.0,3.25,,10.45,11.45,,12.95,11.7
44,63002276,3.4,3.25,3.5,3.0,4.25,,,,3.2,3.58,,9.9,10.65,,9.85,10.1
45,63002237,7.2,5.0,5.75,5.25,4.25,,,,3.4,5.08,,18.2,16.7,,15.6,16.35
46,63002239,6.8,5.5,5.5,3.0,4.5,,,,4.8,4.33,,15.3,14.3,,17.1,17.1
47,63002242,4.6,4.0,3.25,2.75,4.5,,,,3.0,3.5,,10.6,11.85,,11.6,10.85
48,63002246,5.6,7.0,3.75,6.0,3.75,,,,3.0,4.5,,15.35,15.35,,15.6,12.35
49,63002261,4.8,5.25,5.0,5.5,6.25,,,,2.4,5.58,,15.3,16.55,,12.45,12.2
50,63002270,3.8,3.75,3.75,3.5,4.0,,,,1.8,3.75,,11.05,11.3,,9.35,9.35
51,63006199,4.8,4.0,4.0,4.5,5.0,3.25,5.0,6.25,1.6,4.5,4.83,13.3,14.3,12.25,10.4,10.4
52,63006204,3.6,4.25,,,,3.0,4.5,7.5,2.2,,5.0,,,11.75,10.05,
53,63006210,3.8,5.5,,,,2.75,7.0,6.75,3.0,,5.5,,,15.25,12.3,
54,63005891,5.4,5.25,3.5,6.25,3.75,3.75,5.25,6.75,3.4,4.5,5.25,15.15,15.4,14.25,14.05,12.3
55,63005914,4.0,3.5,3.25,4.5,3.75,,,,2.4,3.83,,11.75,12.25,,9.9,9.65
56,63005919,6.2,7.25,6.75,6.75,5.5,,,,4.0,6.33,,19.7,18.45,,17.45,16.95
57,63005947,6.6,5.75,5.25,6.5,3.25,1.75,3.0,6.75,4.8,5.0,3.83,18.35,16.35,10.5,17.15,16.65
58,63005956,5.4,6.25,4.5,5.75,6.25,,,,2.6,5.5,,15.65,17.4,,14.25,12.5
59,63005901,5.2,5.0,6.0,6.0,3.5,,,,2.4,5.17,,17.2,14.7,,12.6,13.6
60,63005923,6.0,6.5,6.0,8.75,2.5,,,,4.0,5.75,,20.75,17.25,,16.5,16.0
61,63005933,5.2,4.25,2.5,5.0,3.75,3.25,4.25,5.75,2.2,3.75,4.42,12.7,13.95,11.75,11.65,9.9
62,63000185,5.6,5.5,5.0,5.25,6.0,,,,4.0,5.42,,15.85,16.85,,15.1,14.6
63,63000193,6.8,5.25,5.25,5.75,5.25,,,,3.8,5.42,,17.8,17.8,,15.85,15.85
64,63000195,5.4,5.0,4.0,4.25,5.75,,,,3.6,4.67,,13.65,15.4,,14,13.0
65,63000199,4.2,6.25,6.25,6.25,4.25,,,,2.6,5.58,,16.7,14.7,,13.05,13.05
66,63000214,5.4,3.75,6.75,3.75,5.0,,,,3.4,5.17,,15.9,14.15,,12.55,15.55
67,63001556,6.4,6.25,,,,4.25,7.75,7.25,4.0,,6.42,,,18.25,16.65,
68,63001569,3.0,4.0,,,,3.75,5.75,7.5,3.6,,5.67,,,13.5,10.6,
69,63001574,3.8,3.5,,,,4.75,5.25,6.5,3.2,,5.5,,,13.5,10.5,
70,63001576,4.8,3.5,,,,4.0,6.25,6.75,2.2,,5.67,,,13.75,10.5,
71,63001582,5.2,6.5,,,,5.75,7.0,8.5,4.0,,7.08,,,19.25,15.7,
72,63001589,5.6,5.0,,,,4.75,6.5,9.25,3.6,,6.83,,,16.25,14.2,
73,63001593,3.4,6.0,,,,4.25,6.5,7.75,3.2,,6.17,,,16.75,12.6,
74,63001604,3.8,7.5,,,,2.75,5.5,7.25,2.6,,5.17,,,15.75,13.9,
75,63001901,4.6,3.75,,,,4.75,6.0,6.5,2.0,,5.75,,,14.5,10.35,
76,63001903,4.8,4.25,3.5,2.25,4.25,,,,3.4,3.33,,10.55,11.3,,12.45,11.7
77,63001905,4.6,4.5,4.25,4.75,5.5,,,,1.8,4.83,,13.6,14.85,,10.9,10.65
78,63001906,6.0,3.75,5.75,5.75,4.0,,,,3.8,5.17,,17.5,15.75,,13.55,15.55
