37000037,7.40,5.75,7.60,5.50,5.50,5.00,5.33,,,,
37000038,5.80,4.00,7.00,7.75,4.50,3.25,5.17,,,,
37000039,4.40,3.50,5.60,5.25,3.25,3.75,4.08,,,,
37000040,6.00,5.25,4.40,5.75,5.25,4.25,5.08,,,,
37000041,6.20,5.75,4.80,5.25,3.00,2.75,3.67,,,,
37000042,5.40,5.25,3.40,,,,,4.50,7.75,7.25,6.50
37000043,3.40,6.00,3.40,,,,,5.50,6.75,8.25,6.83
37000044,7.40,2.50,6.40,4.75,1.75,2.25,2.92,,,,
37000045,6.00,5.75,4.40,4.25,6.00,6.00,5.42,,,,
37000046,5.20,5.50,2.40,,,,,3.75,5.75,7.00,5.50
37000047,2.60,4.00,2.60,,,,,2.25,2.75,4.50,3.17
37000048,6.20,7.25,7.00,5.75,4.00,4.75,4.83,,,,
37000049,6.40,4.00,2.20,5.00,6.25,1.25,4.17,,,,
37000050,5.40,7.00,6.00,4.75,3.25,3.50,3.83,,,,
37000051,5.80,6.50,3.40,3.25,4.50,4.00,3.92,,,,
37000052,5.60,7.25,8.40,5.25,2.75,3.75,3.92,,,,
37000053,7.20,5.00,8.00,6.00,7.75,7.00,6.92,,,,
37000054,3.80,6.00,3.00,,,,,3.00,7.50,6.00,5.50
37000055,5.60,4.50,4.00,4.75,5.75,3.75,4.75,,,,
37000056,5.80,4.50,3.40,6.50,5.25,4.75,5.50,,,,
37000057,6.00,3.25,2.60,5.50,4.75,2.75,4.33,,,,
37000058,5.00,4.00,4.40,6.50,4.00,4.50,5.00,,,,
37000059,5.00,3.25,4.20,6.00,2.50,3.25,3.92,,,,
37000060,1.60,4.25,2.20,,,,,3.25,5.25,5.75,4.75
37000061,6.00,3.50,4.00,6.25,2.75,3.50,4.17,,,,
37000062,4.80,4.25,2.40,6.75,4.00,2.00,4.25,,,,
37000063,6.80,3.75,5.60,4.25,7.75,7.75,6.58,,,,
37000064,7.20,4.50,9.00,8.25,5.75,4.75,6.25,,,,
37000065,4.20,5.25,6.80,,,,,6.25,6.50,8.50,7.08
37000066,5.40,4.50,2.60,5.25,7.25,3.75,5.42,,,,
37000067,7.80,7.75,8.60,7.75,4.25,4.00,5.33,,,,
37000068,8.40,5.00,7.80,7.00,2.75,2.25,4.00,,,,
37000069,5.60,4.50,2.80,4.00,5.75,3.25,4.33,,,,
37000070,6.20,6.25,4.60,,,,,5.50,7.50,7.75,6.92
37000071,7.60,6.75,6.60,5.00,6.50,7.00,6.17,,,,
37000072,6.40,8.00,6.60,,,,,3.00,3.50,6.25,4.25
37000073,3.60,3.00,2.60,,,,,3.00,3.50,4.25,3.58
37000074,5.40,5.50,5.00,5.50,3.25,4.00,4.25,,,,
37000075,6.80,5.75,4.60,7.00,7.00,4.00,6.00,,,,
37000076,3.20,5.00,3.80,2.25,4.50,4.25,3.67,,,,
37000077,4.40,6.00,3.80,,,,,6.00,5.00,8.25,6.42
37000078,5.40,6.00,4.20,7.00,7.50,4.00,6.17,,,,
37000079,6.20,6.25,7.40,7.00,2.75,4.50,4.75,,,,
37000080,6.60,6.50,4.60,6.50,7.00,6.75,6.75,,,,
37000081,5.00,3.75,4.60,3.25,3.75,2.25,3.08,,,,
37000082,4.60,4.00,6.40,5.00,4.75,3.50,4.42,,,,
37000083,4.20,6.25,8.00,,,,,3.75,6.25,8.00,6.00
37000084,6.20,6.25,7.00,5.75,4.75,3.25,4.58,,,,
37000085,5.20,4.75,4.60,,,,,2.75,3.75,7.50,4.67
37000086,3.40,4.25,3.00,,,,,3.75,4.50,6.25,4.83
37000087,4.80,4.50,3.20,,,,,5.00,5.50,6.75,5.75
37000088,4.80,3.25,2.40,,,,,6.00,6.00,7.75,6.58
37000089,6.20,5.00,6.20,6.25,3.25,4.50,4.67,,,,
37000090,5.80,4.75,4.80,5.50,4.25,4.00,4.58,,,,
37000091,4.00,5.75,4.00,,,,,4.00,6.75,7.00,5.92
37000092,6.80,5.25,7.20,5.75,3.00,5.00,4.58,,,,
37000093,5.20,7.00,7.20,,,,,3.25,3.75,7.50,4.83
37000094,6.20,7.00,5.60,,,,,7.50,6.50,9.00,7.67
