28000028,5.60,7.00,6.00,,,,,4.50,5.50,7.50,5.83
28000029,6.80,5.50,4.80,7.25,6.75,4.25,6.08,,,,
28000030,6.60,6.00,5.00,4.25,6.25,7.25,5.92,,,,
28000031,7.40,3.25,8.60,6.25,2.75,5.00,4.67,,,,
28000032,6.00,5.75,2.40,3.25,5.00,3.00,3.75,,,,
28000033,5.80,7.00,2.80,,,,,3.25,5.75,7.50,5.50
28000034,4.80,7.00,5.20,,,,,2.25,5.00,7.50,4.92
28000035,5.00,5.75,5.80,3.00,3.75,3.75,3.50,,,,
28000036,6.00,7.75,7.60,,,,,3.75,5.00,7.25,5.33
28000037,5.00,7.00,5.80,,,,,5.75,5.75,8.50,6.67
28000038,7.20,6.75,6.80,,,,,5.00,6.75,8.25,6.67
28000039,4.00,3.50,,3.25,4.25,4.75,4.08,5.25,6.00,,
28000040,5.40,6.50,6.80,,,,,3.25,4.25,7.25,4.92
28000041,5.80,6.50,5.80,5.00,4.75,4.50,4.75,,,,
28000042,7.20,5.75,3.80,,,,,3.75,5.25,7.00,5.33
28000043,6.20,8.00,9.00,,,,,4.50,8.00,8.75,7.08
28000044,6.00,6.50,5.80,,,,,1.25,6.75,6.00,4.67
28000045,7.60,,,7.25,5.25,,,,,,
28000046,6.80,3.50,4.60,6.00,5.75,3.75,5.17,,,,
28000047,6.00,3.75,3.40,4.25,6.25,4.00,4.83,,,,
28000048,3.20,2.50,,3.25,3.25,2.25,2.92,2.75,5.25,,
28000049,5.80,7.50,5.60,,,,,4.25,5.25,6.00,5.17
28000050,4.00,4.75,2.00,3.25,4.00,3.00,3.42,,,,
28000051,7.00,4.00,3.60,7.25,6.75,3.75,5.92,,,,
28000052,5.60,8.00,5.20,,,,,3.00,6.00,7.75,5.58
28000053,3.40,7.00,3.40,,,,,2.25,4.50,5.50,4.08
28000054,5.00,6.00,4.20,,,,,3.50,5.75,7.50,5.58
28000055,5.80,2.50,2.80,3.50,4.75,5.25,4.50,,,,
28000056,5.20,6.00,2.60,,,,,3.50,5.75,7.00,5.42
28000057,2.40,0.50,,3.50,2.25,3.00,2.92,3.50,3.00,,
28000058,5.40,5.00,4.00,4.25,3.75,3.00,3.67,,,,
28000059,6.40,6.75,3.60,8.00,5.50,4.00,5.83,,,,
28000060,6.00,5.00,3.20,,,,,2.75,5.00,6.00,4.58
28000061,6.20,6.75,4.60,5.25,3.75,4.25,4.42,,,,
28000062,5.40,4.75,3.40,3.00,4.75,5.50,4.42,,,,
28000063,4.20,4.25,4.60,,,,,4.00,5.75,6.25,5.33
28000064,5.60,7.00,4.80,,,,,3.50,5.25,7.00,5.25
