31000031,2.80,2.75,4.00,,,,,3.25,5.00,6.25,4.83
31000032,3.00,2.25,2.40,,,,,2.75,4.75,6.75,4.75
31000033,3.40,2.50,2.60,,,,,3.75,4.00,6.50,4.75
31000034,4.20,4.75,2.80,,,,,5.50,7.75,7.25,6.83
31000035,3.20,7.00,3.00,,,,,5.75,8.25,7.75,7.25
31000036,3.00,5.50,2.40,,,,,3.25,4.50,6.50,4.75
31000037,2.80,6.00,3.00,,,,,6.75,7.50,6.25,6.83
31000038,2.00,3.75,2.20,,,,,2.75,5.00,6.50,4.75
31000039,2.40,4.00,3.60,,,,,2.00,4.00,5.00,3.67
31000040,3.00,4.00,1.80,,,,,3.50,6.50,8.00,6.00
31000041,2.60,4.00,2.60,,,,,4.75,5.50,6.25,5.50
31000042,3.00,7.25,3.20,,,,,6.25,8.00,8.25,7.50
31000043,3.20,3.50,2.00,,,,,2.75,5.25,7.25,5.08
31000044,4.80,4.50,3.60,,,,,4.25,4.75,5.25,4.75
31000045,3.80,6.00,4.20,,,,,4.75,8.25,7.75,6.92
31000046,3.40,5.25,3.40,,,,,3.50,4.25,7.00,4.92
31000047,6.80,6.25,5.00,7.50,5.75,6.50,6.58,,,,
31000048,2.80,2.75,3.40,,,,,5.25,6.00,7.75,6.33
31000049,4.00,5.50,2.60,,,,,5.00,7.25,8.25,6.83
31000050,5.00,6.50,2.80,,,,,4.25,7.00,8.75,6.67
31000051,5.60,4.25,4.00,,,,,3.50,5.75,7.75,5.67
31000052,4.60,5.00,6.00,,,,,4.50,8.25,9.00,7.25
31000053,1.80,2.75,1.60,,,,,2.75,3.50,5.50,3.92
31000054,3.00,4.00,2.80,,,,,3.25,4.50,5.25,4.33
31000055,6.00,6.00,6.00,6.50,6.25,5.50,6.08,,,,
31000056,3.00,2.00,2.00,,,,,2.75,2.75,3.75,3.08
31000057,5.20,2.00,2.60,,,,,1.50,3.50,3.00,2.67
31000058,2.60,3.00,3.00,,,,,4.00,5.25,6.50,5.25
31000059,5.40,3.75,4.20,,,,,6.75,5.75,8.00,6.83
31000060,3.40,3.00,3.60,,,,,3.75,5.00,8.00,5.58
31000061,4.00,5.75,3.00,,,,,3.00,5.75,7.00,5.25
31000062,3.60,6.50,2.60,,,,,4.25,4.75,7.75,5.58
31000063,3.00,3.25,3.80,,,,,3.50,7.75,7.25,6.17
31000064,4.00,3.25,2.00,,,,,1.75,4.75,6.50,4.33
31000065,3.40,1.50,2.20,,,,,2.50,2.75,3.25,2.83
31000066,2.80,3.25,4.20,,,,,3.00,3.50,4.75,3.75
31000067,3.20,6.50,3.40,,,,,4.25,5.00,7.00,5.42
31000068,2.40,3.25,3.00,,,,,5.50,5.00,6.50,5.67
31000069,5.80,6.75,3.60,,,,,7.50,7.75,7.50,7.58
31000070,3.00,3.00,2.40,,,,,4.50,3.75,3.25,3.83
31000071,4.20,3.00,4.00,,,,,3.00,5.00,5.75,4.58
31000072,3.80,5.75,4.40,,,,,4.25,6.50,7.00,5.92
31000073,4.40,5.25,3.60,,,,,4.25,4.50,7.25,5.33
31000074,4.00,3.75,2.80,,,,,4.50,6.00,7.50,6.00
31000075,4.40,3.00,4.40,,,,,4.50,4.75,7.25,5.50
31000076,3.60,3.75,2.60,,,,,3.50,7.50,8.75,6.58
