36000036,6.40,5.25,3.80,4.25,6.50,7.75,6.17,,,,
36000037,6.40,5.50,8.20,7.50,4.00,3.75,5.08,,,,
36000038,5.00,6.50,4.20,,,,,5.25,8.00,7.25,6.83
36000039,3.00,3.75,4.20,5.00,3.50,5.75,4.75,,,,
36000040,4.60,5.50,3.20,,,,,5.50,4.25,7.00,5.58
36000041,3.00,5.50,3.40,,,,,3.50,4.75,6.75,5.00
36000042,3.40,5.00,4.40,,,,,3.75,5.25,6.75,5.25
36000043,3.40,4.00,4.00,,,,,5.00,5.75,6.50,5.75
36000044,7.20,4.00,3.20,6.50,6.75,3.00,5.42,,,,
36000045,4.60,3.00,3.00,3.50,4.25,3.50,3.75,,,,
36000046,6.20,5.00,2.80,6.00,6.00,4.25,5.42,,,,
36000047,7.20,5.00,7.60,6.50,8.00,4.75,6.42,,,,
36000048,6.80,6.00,6.60,6.25,6.25,7.50,6.67,,,,
36000049,7.00,3.75,5.20,6.75,6.00,4.50,5.75,,,,
36000050,4.20,4.00,3.00,,,,,4.50,5.25,6.25,5.33
36000051,5.60,7.25,5.40,,,,,4.50,6.00,9.50,6.67
36000052,6.80,6.00,7.60,8.00,6.00,4.75,6.25,,,,
36000053,4.60,4.75,5.00,,,,,4.75,5.50,6.00,5.42
36000054,5.20,4.25,5.00,,,,,2.75,6.00,6.00,4.92
36000055,5.60,5.00,3.80,,,,,4.00,5.50,6.50,5.33
36000056,5.60,3.25,5.00,4.75,2.75,2.50,3.33,,,,
36000057,7.80,5.50,6.60,7.75,8.25,4.50,6.83,,,,
36000058,7.60,5.00,4.80,7.75,6.75,6.00,6.83,,,,
36000059,8.00,5.75,6.60,5.50,8.00,10.00,7.83,,,,
36000060,6.80,6.25,4.60,4.25,8.25,7.50,6.67,,,,
36000061,5.60,5.75,6.20,5.75,6.00,8.75,6.83,,,,
36000062,,6.25,3.40,,,,,,,,
36000063,6.60,5.75,5.20,3.50,7.50,7.50,6.17,,,,
36000064,7.40,4.75,4.20,7.25,6.50,3.25,5.67,,,,
36000065,3.40,4.50,2.40,,,,,2.00,4.50,4.75,3.75
36000066,3.80,5.50,3.80,,,,,5.25,7.00,7.00,6.42
36000067,3.60,4.50,3.40,,,,,1.75,3.00,6.25,3.67
36000068,5.80,4.25,7.20,6.75,4.00,5.50,5.42,,,,
36000069,6.20,6.00,6.40,5.75,3.50,2.50,3.92,,,,
36000070,7.00,5.75,8.20,7.50,4.50,5.25,5.75,,,,
36000071,7.00,6.50,4.40,6.00,6.25,5.75,6.00,,,,
36000072,7.20,8.25,9.20,,,,,4.75,7.00,9.00,6.92
36000073,7.40,7.50,8.80,6.50,6.75,5.75,6.33,,,,
36000074,6.60,6.50,6.20,3.50,6.25,5.50,5.08,,,,
36000075,4.60,4.25,1.80,,,,,3.50,3.75,6.50,4.58
36000076,4.20,4.50,3.00,,,,,2.50,4.25,5.75,4.17
36000077,6.60,8.75,9.00,,,,,4.75,6.25,7.25,6.08
36000078,7.80,7.50,5.20,4.75,7.50,7.75,6.67,,,,
36000079,6.20,7.25,4.20,4.50,7.00,7.25,6.25,,,,
36000080,3.00,2.75,3.00,,,,,3.25,5.00,6.75,5.00
36000081,3.80,6.00,3.80,,,,,4.75,6.25,8.00,6.33
36000082,4.00,3.50,3.40,,,,,4.25,3.50,7.50,5.08
36000083,6.60,5.50,4.60,5.25,5.25,5.75,5.42,,,,
36000084,6.80,7.50,7.60,6.75,6.50,3.75,5.67,,,,
36000085,6.60,8.50,5.20,,,,,4.00,6.25,8.50,6.25
36000086,7.80,6.00,6.60,7.00,7.00,5.75,6.58,,,,
36000087,7.80,5.50,6.40,6.75,5.25,4.75,5.58,,,,
36000088,8.40,5.50,5.20,3.50,8.50,8.00,6.67,,,,
36000089,8.20,5.50,6.20,3.50,8.25,9.25,7.00,,,,
