35000035,6.20,7.25,4.20,5.75,6.50,4.75,5.67,,,,
35000036,6.40,7.25,7.20,5.50,5.50,3.50,4.83,,,,
35000037,6.60,7.00,5.20,4.75,4.75,3.00,4.17,,,,
35000038,1.80,2.00,1.40,,,,,2.75,4.00,3.75,3.50
35000039,4.80,3.75,4.20,,,,,2.75,3.50,6.25,4.17
35000040,4.20,4.00,2.40,,,,,3.25,5.75,6.25,5.08
35000041,7.20,7.50,7.00,,,,,4.75,6.50,7.00,6.08
35000042,5.60,4.50,3.40,5.00,5.75,5.00,5.25,,,,
35000043,3.40,3.50,2.40,,,,,2.50,5.00,6.00,4.50
35000044,7.20,5.75,6.60,4.75,7.50,5.00,5.75,,,,
35000045,7.20,6.00,5.40,7.50,4.50,3.25,5.08,,,,
35000046,4.00,5.00,2.80,4.25,2.50,3.25,3.33,,,,
35000047,7.00,5.00,5.40,7.50,6.25,4.00,5.92,,,,
35000048,8.40,4.75,5.00,8.25,8.25,6.50,7.67,,,,
35000049,6.20,3.50,3.60,5.75,5.00,2.75,4.50,,,,
35000050,4.80,5.00,3.20,,,,,3.50,6.50,8.00,6.00
35000051,4.00,4.70,2.60,,,,,3.00,4.50,5.00,4.17
35000052,4.60,6.75,7.20,,,,,6.50,5.00,6.25,5.92
35000053,5.40,7.00,6.60,,,,,4.00,6.25,7.50,5.92
35000054,4.60,4.50,2.20,,,,,2.25,4.50,7.25,4.67
35000055,5.20,3.25,2.80,4.50,5.00,4.75,4.75,,,,
35000056,4.20,5.00,2.60,,,,,3.50,5.25,7.25,5.33
35000057,5.60,4.00,2.40,4.25,4.75,5.00,4.67,,,,
35000058,6.40,5.50,4.00,6.00,5.25,5.50,5.58,,,,
35000059,6.80,6.00,4.60,6.75,7.50,5.25,6.50,,,,
35000060,3.40,4.00,3.00,,,,,4.25,3.25,5.00,4.17
35000061,3.20,2.75,2.60,,,,,2.50,4.25,7.00,4.58
35000062,3.80,2.75,2.60,2.25,2.00,2.25,2.17,,,,
35000063,5.00,5.25,3.80,,,,,3.75,7.75,6.75,6.08
35000064,6.20,5.50,4.40,5.75,7.00,3.25,5.33,,,,
35000065,6.40,4.75,2.00,7.00,6.50,4.00,5.83,,,,
35000066,3.40,3.00,3.20,,,,,4.00,3.00,5.50,4.17
35000067,5.20,5.75,4.40,,,,,3.25,4.50,7.00,4.92
35000068,4.20,5.50,2.80,6.25,4.50,5.75,5.50,,,,
35000069,6.40,8.50,4.20,,,,,4.25,4.50,7.50,5.42
35000070,6.20,4.25,3.80,,,,,3.00,5.50,7.25,5.25
35000071,6.20,6.00,3.00,5.50,6.25,4.00,5.25,,,,
35000072,3.40,6.00,3.40,,,,,3.75,6.75,6.75,5.75
35000073,7.40,4.25,4.20,3.25,8.25,6.75,6.08,,,,
35000074,5.20,4.75,2.60,5.00,3.75,5.00,4.58,,,,
35000075,6.00,7.75,3.60,5.00,5.75,6.00,5.58,,,,
35000076,6.20,8.00,5.60,,,,,3.50,5.50,6.75,5.25
35000077,7.00,8.50,8.00,,,,,4.50,5.50,6.75,5.58
35000078,5.00,5.25,3.40,4.75,5.25,4.50,4.83,,,,
35000079,5.80,7.25,5.40,7.25,6.00,3.75,5.67,,,,
35000080,5.00,7.50,4.20,,,,,3.75,6.00,6.00,5.25
35000081,6.00,8.50,6.40,,,,,2.75,5.25,8.00,5.33
35000082,6.20,5.75,2.00,4.25,7.50,5.50,5.75,,,,
35000083,6.40,6.25,4.40,5.75,7.75,2.50,5.33,,,,
35000084,4.80,5.50,3.20,6.00,5.75,3.50,5.08,,,,
35000085,4.20,3.50,2.40,,,,,4.00,4.00,4.75,4.25
35000086,6.20,6.00,3.60,5.50,4.25,4.75,4.83,,,,
35000087,3.40,2.50,2.60,,,,,2.75,4.00,5.00,3.92
35000088,7.20,6.50,5.60,5.25,6.50,8.00,6.58,,,,
35000089,6.40,5.25,2.40,6.50,5.75,3.50,5.25,,,,
35000090,6.60,4.00,3.40,6.00,6.25,6.00,6.08,,,,
35000091,4.60,4.75,3.20,5.50,2.75,4.00,4.08,,,,
35000092,5.00,4.50,4.40,4.75,5.25,6.00,5.33,,,,
35000093,2.00,4.00,2.60,,,,,3.75,4.25,6.75,4.92
35000094,4.60,4.00,2.60,,,,,2.25,4.25,4.75,3.75
35000095,3.40,4.00,2.00,,,,,2.75,4.00,7.00,4.58
35000096,2.40,3.50,1.80,,,,,3.75,3.25,5.50,4.17
35000097,5.60,4.50,2.60,5.25,4.00,6.00,5.08,,,,
35000098,7.80,4.25,4.80,7.00,2.50,2.75,4.08,,,,
35000099,6.40,8.00,4.60,6.25,6.00,4.75,5.67,,,,
35000100,5.60,6.00,3.40,,,,,3.75,5.00,7.00,5.25
35000101,6.20,6.00,4.20,5.75,6.00,4.75,5.50,,,,
35000102,6.20,6.25,3.00,5.00,5.00,5.25,5.08,,,,
35000103,1.60,3.00,4.00,,,,,3.50,4.00,7.00,4.83
35000104,6.00,7.50,4.20,,,,,2.50,4.50,7.25,4.75
35000105,5.00,4.00,2.20,4.00,3.50,2.75,3.42,,,,
35000106,2.60,3.50,3.00,,,,,1.75,5.00,3.75,3.50
35000107,6.40,6.00,6.20,5.00,4.50,4.50,4.67,,,,
35000108,2.40,3.25,3.00,,,,,2.50,4.50,6.25,4.42
35000109,5.20,6.00,2.00,4.50,3.50,3.75,3.92,,,,
35000110,7.40,4.75,2.40,4.25,3.25,4.50,4.00,,,,
35000111,4.00,2.50,3.00,,,,,3.00,4.25,7.25,4.83
35000112,5.20,6.25,3.40,4.75,5.50,6.00,5.42,,,,
35000113,3.80,5.75,3.00,,,,,3.00,4.75,5.00,4.25
35000114,5.20,3.25,2.20,4.75,4.00,5.00,4.58,,,,
35000115,5.20,5.50,6.60,5.25,5.00,5.75,5.33,,,,
35000116,7.60,6.00,3.20,7.00,5.50,3.50,5.33,,,,
35000117,6.60,6.25,5.40,,,,,4.75,6.50,7.25,6.17
35000118,3.60,6.25,2.00,4.00,3.50,3.75,3.75,,,,
35000119,5.60,4.00,3.40,5.50,3.75,4.50,4.58,,,,
35000120,7.00,6.50,5.00,,,,,7.50,6.00,6.50,6.67
35000121,6.60,7.25,5.80,,,,,4.50,4.50,7.25,5.42
35000122,6.40,5.00,3.40,6.00,4.50,4.75,5.08,,,,
35000123,5.00,6.00,2.40,6.00,5.00,3.75,4.92,,,,
35000124,8.20,4.25,4.80,7.75,7.50,5.50,6.92,,,,
35000125,6.00,4.50,3.60,5.00,5.50,5.50,5.33,,,,
35000126,5.60,6.50,4.40,6.50,6.50,4.75,5.92,,,,
35000127,2.80,5.50,2.80,4.00,2.75,3.50,3.42,3.00,5.50,7.25,5.25
35000128,3.60,4.75,2.00,,,,,3.00,7.25,8.50,6.25
35000129,5.20,5.00,3.00,4.00,4.25,3.75,4.00,,,,
35000130,4.40,3.75,3.20,,,,,3.00,4.25,6.75,4.67
35000131,5.80,3.75,2.60,5.00,6.25,3.25,4.83,,,,
35000132,5.40,7.50,4.20,,,,,7.50,6.75,7.00,7.08
35000133,2.60,4.00,2.80,,,,,3.50,4.00,6.25,4.58
35000134,3.80,5.00,2.40,,,,,2.50,4.50,5.25,4.08
35000135,3.40,8.00,4.00,,,,,7.25,7.75,8.00,7.67
35000136,4.40,5.00,2.00,,,,,2.00,5.00,6.50,4.50
35000137,5.20,4.50,2.40,2.00,5.25,4.75,4.00,,,,
35000138,3.40,5.00,3.20,,,,,3.25,5.00,6.50,4.92
35000139,4.80,5.00,3.00,5.50,3.75,4.75,4.67,,,,
35000140,8.80,6.50,7.00,8.50,7.25,6.25,7.33,,,,
35000141,4.40,3.75,3.80,,,,,4.50,3.75,6.50,4.92
35000142,6.20,4.00,3.20,7.00,6.00,6.00,6.33,,,,
35000143,7.40,4.75,2.80,6.75,7.25,5.25,6.42,,,,
35000144,5.00,6.50,3.20,4.25,5.25,5.00,4.83,,,,
35000145,7.20,6.00,8.00,3.50,5.25,5.25,4.67,,,,
35000146,5.80,7.50,3.80,,,,,5.75,6.75,8.75,7.08
35000147,6.60,5.00,2.40,5.25,4.25,4.25,4.58,,,,
35000148,7.60,6.50,6.20,7.25,8.00,5.50,6.92,,,,
35000149,6.40,5.75,3.40,3.25,6.00,6.50,5.25,,,,
35000150,4.20,3.00,3.80,,,,,3.25,5.25,7.00,5.17
35000151,3.00,5.25,3.00,,,,,2.50,5.00,5.50,4.33
35000152,5.80,3.50,4.20,,,,,3.00,3.75,7.25,4.67
35000153,6.20,6.00,4.80,2.75,6.75,7.00,5.50,,,,
35000154,6.60,4.00,6.00,6.75,5.75,5.50,6.00,,,,
35000155,6.60,5.50,6.20,7.25,7.50,4.00,6.25,,,,
35000156,5.00,2.50,2.20,,,,,2.25,6.75,5.75,4.92
35000157,5.40,3.75,3.40,,,,,2.50,5.75,6.75,5.00
35000158,6.20,6.50,4.20,7.00,6.75,4.50,6.08,,,,
35000159,3.40,3.00,2.80,,,,,2.25,3.75,6.25,4.08
35000160,3.80,6.50,3.00,5.50,3.50,5.00,4.67,,,,
35000161,5.40,7.50,4.20,3.50,5.25,6.25,5.00,,,,
35000162,2.80,4.50,2.20,,,,,3.75,5.00,8.25,5.67
35000163,6.80,7.50,8.40,7.50,5.25,3.00,5.25,,,,
35000164,6.60,6.75,4.20,6.75,5.25,4.50,5.50,,,,
35000165,6.40,4.25,5.80,5.75,3.50,3.50,4.25,,,,
35000166,6.80,6.75,4.60,4.00,6.50,5.50,5.33,,,,
35000167,5.20,7.25,4.40,4.75,4.00,5.25,4.67,,,,
35000168,5.20,4.00,3.20,5.25,5.00,5.50,5.25,,,,
35000169,3.40,4.75,3.00,,,,,4.75,5.50,8.00,6.08
35000170,3.20,2.75,2.20,2.50,2.00,4.25,2.92,3.00,5.25,7.00,5.08
35000171,6.80,4.75,3.00,7.75,6.00,5.00,6.25,,,,
35000172,4.20,4.25,2.00,,,,,4.25,5.25,6.00,5.17
35000173,4.60,6.50,3.60,,,,,5.00,5.25,7.25,5.83
35000174,6.20,5.75,3.60,5.00,4.25,4.00,4.42,,,,
35000175,4.00,3.50,2.00,2.50,4.25,3.50,3.42,,,,
35000176,5.60,6.75,6.40,6.75,4.50,5.00,5.42,,,,
35000177,6.80,7.75,3.00,4.00,5.00,4.50,4.50,,,,
35000178,5.20,8.25,5.00,,,,,4.25,4.00,6.25,4.83
35000179,3.80,4.50,3.60,,,,,4.25,6.00,6.75,5.67
35000180,7.00,6.75,5.80,8.00,4.75,5.00,5.92,,,,
35000181,3.80,4.50,2.60,4.25,3.25,5.00,4.17,4.25,6.25,7.25,5.92
35000182,3.80,4.75,3.00,5.75,4.25,3.00,4.33,,,,
35000183,6.20,5.25,4.20,4.75,3.25,3.00,3.67,,,,
35000184,6.20,6.50,5.00,6.25,6.00,3.00,5.08,,,,
35000185,6.60,4.75,3.40,4.75,5.75,4.25,4.92,,,,
35000186,6.00,5.75,5.60,5.75,3.50,4.75,4.67,,,,
35000187,5.20,6.00,3.80,,,,,4.25,6.75,7.75,6.25
35000188,2.80,3.00,3.00,,,,,3.00,4.50,6.25,4.58
35000189,5.60,4.50,2.80,,,,,3.50,5.00,6.25,4.92
35000190,5.00,5.50,4.00,2.25,7.25,3.50,4.33,,,,
35000191,4.80,6.75,5.00,,,,,4.25,7.50,7.00,6.25
35000192,4.80,4.50,5.60,3.75,5.75,4.50,4.67,,,,
